Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;3474,68603515625 ;509,061274644174         ;                10 ;244,1989    ;True              ;2760         ;147,6564         ;801,3421          ;54,46691             ;2853140
         2 ;2419,97509765625 ;1002,76917667389         ;                10 ;294,0977    ;False             ;2422,496     ;115,8708         ;720,2139          ;-1,671067            ;25205,31
         3 ;2204,498046875   ;1208,21058406606         ;                10 ;294,0977    ;False             ;2208,631     ;100,7835         ;660,2184          ;-14,14357            ;41329,96
         4 ;2316,93432617188 ;1105,96980748177         ;                10 ;305,2144    ;False             ;2319,441     ;96,30548         ;723,2386          ;11,6224              ;25067,25
         5 ;2098,18969726563 ;1430,0324913783          ;                10 ;300,096     ;False             ;2100,097     ;69,341           ;673,8541          ;7,937233             ;19073,01
         6 ;3545,51293945313 ;1737,21016578674         ;                10 ;293,8731    ;True              ;2760         ;136,6009         ;828,5214          ;29,96597             ;2144870
         7 ;3391,09765625    ;1876,4211745739          ;                10 ;289,9371    ;True              ;2760         ;118,2949         ;840,0425          ;21,17871             ;3689024
         8 ;3408,52172851563 ;1964,2666882515          ;                10 ;289,3782    ;True              ;2760         ;111,3665         ;858,9149          ;12,62337             ;3514782
         9 ;3644,63500976563 ;1986,62476434708         ;                10 ;304,5432    ;True              ;2760         ;123,4235         ;844,0671          ;34,33384             ;1153649
        10 ;3682,85717773438 ;2175,55173339844         ;                10 ;294,4319    ;True              ;2760         ;105,1156         ;834,7618          ;20,69389             ;771427,1
        11 ;3599,75659179688 ;2354,90816650391         ;                10 ;300,8037    ;True              ;2760         ;94,26196         ;848,6694          ;8,910133             ;1602434
        12 ;3609,8330078125  ;2526,18101176526         ;                10 ;273,2523    ;True              ;2760         ;90,8916          ;846,965           ;45,02707             ;1501671
        13 ;3644,5654296875  ;2589,16762895584         ;                10 ;294,8836    ;True              ;2760         ;109,4292         ;865,018           ;7,544407             ;1154347
        14 ;3692,083984375   ;2706,47631016374         ;                10 ;273,2523    ;True              ;2760         ;88,38074         ;840,3412          ;58,49643             ;679161,1
        15 ;3702,14599609375 ;2323,95145988464         ;                10 ;273,2523    ;True              ;2760         ;89,39844         ;790,7186          ;57,96833             ;578539,6
        16 ;3696,58520507813 ;2547,45787935145         ;                10 ;269,173     ;True              ;2760         ;95,49658         ;802,4055          ;21,06447             ;634148,4
        17 ;3668,04809570313 ;2650,09934082031         ;                10 ;269,173     ;True              ;2760         ;84,8772          ;838,6021          ;28,43957             ;919520,2
        18 ;3644,75854492188 ;2777,67850341797         ;                10 ;284,0972    ;True              ;2760         ;98,17188         ;829,0504          ;22,52474             ;1152414
        19 ;3718,96313476563 ;2436,8882019043          ;                10 ;272,1563    ;True              ;2760         ;118,2522         ;835,2472          ;25,64522             ;410368,7
        20 ;3736,08837890625 ;2783,61335449219         ;                10 ;269,0992    ;True              ;2760         ;80,00415         ;842,875           ;32,24129             ;239116,9
        21 ;3587,63427734375 ;2723,93629152775         ;                10 ;277,7469    ;True              ;2760         ;90,98853         ;871,8088          ;39,39135             ;1723658
        22 ;3742,37524414063 ;2477,10310058594         ;                10 ;277,7469    ;True              ;2760         ;94,33984         ;813,899           ;35,6923              ;176248
        23 ;3622,5751953125  ;2799,6819519043          ;                10 ;275,2443    ;True              ;2760         ;94,9834          ;849,9922          ;38,96638             ;1374248
        24 ;3600,49853515625 ;2356,70012207031         ;                10 ;275,2443    ;True              ;2760         ;95,71533         ;821,1502          ;34,78658             ;1595016
        25 ;3753,34375       ;2522,71001954079         ;                10 ;261,1911    ;True              ;2760         ;99,59229         ;855,4267          ;27,43004             ;66561,69
        26 ;3607,98217773438 ;2478,41597900391         ;                10 ;275,2443    ;True              ;2760         ;92,1145          ;856,4266          ;24,91938             ;1520177
        27 ;3603,10107421875 ;2569,22883010507         ;                10 ;277,7469    ;True              ;2760         ;90,75342         ;864,3401          ;33,90333             ;1568989
        28 ;3745,5078125     ;2837,18001098633         ;                10 ;277,7469    ;True              ;2760         ;90,74561         ;874,0983          ;38,30489             ;144920,7
        29 ;3704,31201171875 ;2763,98861703277         ;                10 ;281,0008    ;True              ;2760         ;99,26611         ;856,5127          ;33,18422             ;556880,6
        30 ;3610,01440429688 ;2473,76261100769         ;                10 ;277,7469    ;True              ;2760         ;104,5269         ;864,6472          ;40,81743             ;1499855
