Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1022,83361816406;310,955909311771;10;254,4362;False;1087,812;64,97861;321,9425;-12,5054;20984,94
2;1679,23107910156;769,185885810852;9;257,3293;False;1770,387;91,15555;528,9395;-12,65598;11172,11
3;1743,98266601563;1077,66664030552;9;257,3293;False;1848,147;104,1641;572,1392;24,90182;52848,79
4;2644,28369140625;1442,9020324707;9;264,3259;True;2760;115,7163;824,6495;13,33542;440776,5
5;2293,70043945313;1294,91265521049;9;264,3259;False;2419,407;125,7071;756,7408;-44,21175;51285,8
6;2643,52465820313;1366,16358677149;9;264,3259;True;2760;116,4754;827,1993;26,67501;3459731
7;2653,078125;1746,92388305664;9;264,3259;True;2760;106,9219;839,9353;38,81009;1237955
8;2664,34204101563;1587,09481117725;9;254,8761;True;2760;95,6579;827,1457;36,65801;1769475
9;2646,85302734375;1691,06829833984;9;264,3259;True;2760;113,147;826,3903;44,13316;1231857
10;2639,50390625;1748,87919921875;9;281,925;True;2760;120,4962;831,8613;60,51701;2148243
11;2653,66918945313;1663,03082275391;9;281,925;True;2760;106,3308;844,3266;25,00068;2327520
12;2422,16357421875;1585,19059047699;9;239,6862;False;2524,166;102,0021;760,1588;7,693823;20497,99
13;2661,12109375;1923,91231079102;9;256,4276;True;2760;98,87903;837,7581;62,26279;369366,9
14;2652,818359375;2039,62002563477;9;256,4276;True;2760;107,1816;839,7593;49,90954;2206396
15;2663,7080078125;1985,62024526596;9;256,4276;True;2760;96,29199;850,2391;35,11181;3539512
16;2650,13891601563;1921,66595693827;9;230,7407;True;2760;109,8611;866,3279;41,51319;2936335
17;2661,39526367188;1884,06453738213;9;256,4276;True;2760;98,60474;858,0682;32,52333;1918379
18;2656,62963867188;2074,68000907898;9;278,8562;True;2760;103,3704;854,7699;28,4831;1,061382E+07
19;2663,01245117188;2228,21565551758;9;278,8562;True;2760;96,98755;842,0562;32,1002;6253001
20;2670,5478515625;2097,26166003346;9;277,9986;True;2760;89,45215;850,8891;37,14003;2740450
21;2670,39038085938;2192,28837600946;9;278,8562;True;2760;89,60962;855,3084;41,46579;2966962
22;2673,4287109375;2361,07774310112;9;278,8562;True;2760;86,57129;848,4063;34,85465;1420364
23;2671,49291992188;2120,892233935;9;278,8562;True;2760;88,50708;854,299;36,25163;4778856
24;2676,47485351563;2397,58831467628;9;251,6294;True;2760;83,52515;849,5159;38,64172;2917653
25;2670,5791015625;2287,90352463722;9;251,6294;True;2760;89,4209;850,5063;29,97897;860799,4
26;2669,23095703125;2355,15535888672;9;251,6294;True;2760;90,76904;837,8605;35,14182;3028028
27;2674,31958007813;2283,60139274597;9;256,5949;True;2760;85,68042;862,5625;26,92705;2179610
28;2675,08471679688;2287,80384521484;9;256,5949;True;2760;84,91528;862,6594;36,08752;4499780
29;2673,71020507813;2488,49231753647;9;244,3565;True;2760;86,28979;850,8198;34,72415;6092671
30;2684,103515625;2057,08116717339;9;256,5949;True;2760;75,89648;861,6777;26,3089;3263629
