Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;1203,27880859375 ;207,122988113796         ;                 8 ;259,5225    ;True              ;2280         ;42,85748         ;718,5032          ;460,4957             ;9478733
         2 ;1201,96240234375 ;613,289058817178         ;                 8 ;259,5225    ;True              ;2280         ;47,19195         ;714,0077          ;188,7202             ;495770,4
         3 ;1202,53942871094 ;634,637657948863         ;                 8 ;259,1509    ;True              ;2280         ;40,05263         ;705,4998          ;392,2097             ;1,695953E+07
         4 ;1140,05981445313 ;807,60196928978          ;                 8 ;259,1509    ;False             ;2161,155     ;49,79366         ;694,4122          ;27,058               ;250410,1
         5 ;1204,83032226563 ;855,449971961975         ;                 8 ;259,1509    ;True              ;2280         ;39,28613         ;726,8753          ;434,6708             ;9154465
         6 ;1202,82543945313 ;956,553115844727         ;                 8 ;252,3064    ;True              ;2280         ;43,12692         ;714,5087          ;274,5456             ;2189134
         7 ;1200,77624511719 ;970,809280395508         ;                 8 ;252,3064    ;True              ;2280         ;44,1058          ;695,9744          ;274,0911             ;5209533
         8 ;1202,74560546875 ;839,611002731323         ;                 8 ;264,2609    ;True              ;2280         ;46,39606         ;720,2485          ;153,9536             ;3863116
         9 ;1202,0439453125  ;826,911689758301         ;                 8 ;253,2116    ;True              ;2280         ;46,26526         ;712,97            ;315,5639             ;7128366
        10 ;1199,44897460938 ;868,808731842041         ;                 8 ;252,3064    ;True              ;2280         ;54,10669         ;702,7026          ;209,9664             ;1,165272E+07
        11 ;1203,58996582031 ;1053,77240600586         ;                 8 ;253,2116    ;True              ;2280         ;45,42175         ;726,7434          ;265,799              ;6624354
        12 ;1202,92724609375 ;1093,64651184082         ;                 9 ;277,5953    ;True              ;2280         ;45,70825         ;720,6894          ;172,6627             ;1,108567E+07
        13 ;1201,49755859375 ;950,830081939697         ;                 8 ;273,4447    ;True              ;2280         ;55,04449         ;725,0641          ;33,8186              ;5228090
        14 ;1204,55139160156 ;957,436352539062         ;                 8 ;262,9979    ;True              ;2280         ;42,17645         ;729,8665          ;328,3651             ;2944288
        15 ;1203,08947753906 ;937,328277477622         ;                 8 ;274,2946    ;True              ;2280         ;43,02234         ;716,9396          ;295,1546             ;7892175
        16 ;1204,01171875    ;953,8256980896           ;                 8 ;257,8251    ;True              ;2280         ;42,63184         ;725,3805          ;292,549              ;9029236
        17 ;1203,3125        ;913,774551734328         ;                 8 ;280,1125    ;True              ;2280         ;42,69202         ;718,5085          ;346,8145             ;1,074453E+07
        18 ;1199,85974121094 ;985,470742797852         ;                 8 ;271,0378    ;True              ;2280         ;51,60278         ;701,8027          ;92,36078             ;7378664
        19 ;1202,09118652344 ;893,247921985015         ;                 8 ;247,9449    ;True              ;2280         ;47,09204         ;715,096           ;158,8484             ;1,123323E+07
        20 ;1201,96520996094 ;918,26443195343          ;                 8 ;247,9449    ;True              ;2280         ;52,03406         ;723,7205          ;123,6895             ;1608069
        21 ;1202,77099609375 ;959,249673461914         ;                 8 ;238,5222    ;True              ;2280         ;45,93713         ;719,5836          ;237,2574             ;1,545806E+07
        22 ;1201,17297363281 ;911,996509170532         ;                 8 ;238,5222    ;True              ;2280         ;44,13062         ;699,9906          ;241,0531             ;1597879
        23 ;1203,46484375    ;1029,23035888672         ;                 8 ;247,9449    ;True              ;2280         ;42,74951         ;720,1478          ;300,6732             ;1,899546E+07
        24 ;1202,94897460938 ;965,791897583008         ;                 8 ;250,4714    ;True              ;2280         ;43,00684         ;715,5032          ;336,7594             ;96389,77
        25 ;1202,4130859375  ;1080,46429748535         ;                 8 ;238,5222    ;True              ;2280         ;46,96484         ;718,0605          ;128,2601             ;1539280
        26 ;1203,41223144531 ;958,350585842133         ;                 8 ;250,4714    ;True              ;2280         ;45,74707         ;725,6169          ;156,8462             ;1,191118E+07
        27 ;1203,51208496094 ;904,788000619411         ;                 8 ;283,9193    ;True              ;2280         ;45,84546         ;726,8123          ;147,2005             ;1,550282E+07
        28 ;1202,63830566406 ;827,627870431636         ;                 8 ;254,3261    ;True              ;2280         ;43,13184         ;712,6466          ;283,5008             ;5793302
        29 ;1202,67626953125 ;945,71116871275          ;                 8 ;254,3261    ;True              ;2280         ;43,42114         ;713,6048          ;254,3403             ;7462318
        30 ;1202,64587402344 ;1035,233253479           ;                 8 ;245,9946    ;True              ;2280         ;43,39185         ;713,2419          ;157,6927             ;1,734022E+07
