Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;2490,72924804688 ;344,991603460908         ;                10 ;380,7768    ;False             ;2622,689     ;131,9596         ;760,9832          ;85,04375             ;71962,5
         2 ;2491,72119140625 ;765,800862693787         ;                10 ;380,7768    ;False             ;2618,414     ;126,6926         ;764,9208          ;-14,5141             ;52889,61
         3 ;2627,64111328125 ;1483,40600991249         ;                10 ;369,33      ;True              ;2760         ;132,3589         ;774,3734          ;14,38486             ;1640195
         4 ;2639,05395507813 ;1636,74157714844         ;                10 ;427,9201    ;True              ;2760         ;120,946          ;834,4543          ;0,002551436          ;4373907
         5 ;2660,25073242188 ;1447,41710625887         ;                10 ;410,818     ;True              ;2760         ;99,74921         ;856,4392          ;22,81053             ;3278227
         6 ;2658,66918945313 ;1945,99531097412         ;                10 ;410,818     ;True              ;2760         ;101,3307         ;861,7006          ;9,452897             ;5428553
         7 ;2678,92919921875 ;2289,01868286133         ;                10 ;410,818     ;True              ;2760         ;81,07092         ;834,095           ;26,31276             ;4006434
         8 ;2686,42114257813 ;1855,78101892471         ;                10 ;383,9527    ;True              ;2760         ;73,57886         ;777,0045          ;53,48689             ;3757423
         9 ;2678,01098632813 ;2154,97946197987         ;                10 ;417,9609    ;True              ;2760         ;81,98901         ;849,7738          ;16,50133             ;4183697
        10 ;2674,68798828125 ;2462,03150024414         ;                10 ;419,3693    ;True              ;2760         ;85,31213         ;863,8046          ;40,63568             ;2331916
        11 ;2677,10571289063 ;2341,64804697037         ;                10 ;410,818     ;True              ;2760         ;82,89429         ;862,9138          ;39,73116             ;1689840
        12 ;2672,630859375   ;2099,14222078323         ;                10 ;410,7877    ;True              ;2760         ;87,36914         ;817,5757          ;7,779752             ;2095508
        13 ;2681,12255859375 ;2310,5538465023          ;                10 ;410,818     ;True              ;2760         ;78,87732         ;858,2234          ;35,8719              ;3390417
        14 ;2686,74682617188 ;2156,24224414825         ;                10 ;386,6254    ;True              ;2760         ;73,25317         ;834,1083          ;31,93169             ;2403456
        15 ;2679,19848632813 ;1930,01034400463         ;                10 ;410,818     ;True              ;2760         ;80,80151         ;838,6235          ;26,38796             ;169224,4
        16 ;2688,41381835938 ;1832,28355647326         ;                10 ;386,6254    ;True              ;2760         ;71,58618         ;753,4948          ;43,51022             ;4860873
        17 ;2679,4072265625  ;2428,3278503418          ;                10 ;387,8823    ;True              ;2760         ;80,59277         ;850,8413          ;33,43006             ;7550069
        18 ;2680,94384765625 ;2284,50335083008         ;                10 ;378,4904    ;True              ;2760         ;79,05615         ;853,3163          ;39,79809             ;5574672
        19 ;2681,2783203125  ;2286,31276824474         ;                10 ;378,4904    ;True              ;2760         ;78,72168         ;868,9851          ;30,34765             ;3799551
        20 ;2688,3408203125  ;2366,16350708008         ;                10 ;378,4904    ;True              ;2760         ;71,65918         ;870,7695          ;25,59036             ;1540885
        21 ;2676,90209960938 ;2400,04683309793         ;                10 ;378,6259    ;True              ;2760         ;83,0979          ;821,1394          ;27,937               ;4633288
        22 ;2677,63037109375 ;2292,84378356934         ;                10 ;380,8983    ;True              ;2760         ;82,36963         ;831,057           ;47,92136             ;7082439
        23 ;2678,43603515625 ;2458,19071044922         ;                10 ;378,4904    ;True              ;2760         ;81,56396         ;847,6659          ;32,95527             ;1965782
        24 ;2684,27075195313 ;2383,52729563713         ;                10 ;385,821     ;True              ;2760         ;75,72925         ;872,7845          ;29,80678             ;1326891
        25 ;2679,5830078125  ;2290,15923857689         ;                10 ;393,22      ;True              ;2760         ;80,41699         ;853,1014          ;15,33712             ;5276465
        26 ;2690,38110351563 ;2036,6219655633          ;                10 ;385,821     ;True              ;2760         ;69,6189          ;786,4407          ;30,70213             ;8022202
        27 ;2682,98071289063 ;2204,90868010521         ;                10 ;385,821     ;True              ;2760         ;77,01929         ;772,8649          ;17,96518             ;1501340
        28 ;2682,07763671875 ;2162,41350054741         ;                10 ;387,4089    ;True              ;2760         ;77,92236         ;787,5883          ;27,41401             ;2626242
        29 ;2680,29711914063 ;2503,77379760742         ;                10 ;385,821     ;True              ;2760         ;79,70288         ;825,3621          ;39,78845             ;1404630
        30 ;2681,34228515625 ;2201,26673586369         ;                10 ;423,6961    ;True              ;2760         ;78,65771         ;794,5821          ;33,1531              ;3799808
