Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;872,9326171875;205,216231630743;9;271,7937;False;1653,547;69,68206;531,2723;-12,35239;124579
2;1555,36730957031;674,16233445406;9;271,7937;True;2760;118,1188;871,7919;35,86493;7209254
3;1554,23364257813;1090,041954129;9;271,7937;True;2760;116,83;859,1667;81,73417;9372829
4;1554,61157226563;1116,32793579102;9;271,7937;True;2760;105,1914;851,3068;33,17965;3025989
5;1555,689453125;934,115849506855;9;227,0365;True;2760;93,0907;849,9855;76,62501;880440,9
6;1554,46362304688;1296,4598333478;9;242,3026;True;2760;84,00818;828,6448;77,85841;6545330
7;1557,00646972656;1264,56063905358;9;227,0365;True;2760;76,20404;846,2684;64,77859;2283590
8;1557,16967773438;1277,70813501694;9;225,1989;True;2760;79,8623;851,5586;75,13251;9016402
9;1555,21569824219;1481,14801025391;9;230,0029;True;2760;75,3114;827,468;77,19044;4836808
10;1555,84521484375;1319,96930236816;9;234,1382;True;2760;67,7439;826,1957;68,15733;7333846
11;1557,19641113281;1233,31631138027;9;225,1989;True;2760;58,625;830,5891;116,8772;2,217276E+07
12;1557,92700195313;1387,1473817924;9;228,4557;True;2760;73,01843;852,2889;67,88786;3502637
13;1554,76049804688;1423,40843811035;9;224,669;True;2760;63,17334;810,778;93,27647;4582709
14;1557,17626953125;1414,32993469238;9;225,1989;True;2760;70,86462;842,6267;95,79166;9847004
15;1556,55712890625;1345,71130065918;8;229,9419;True;2760;61,2251;826,7969;134,6906;8629724
16;1556,01831054688;1425,78244018555;8;229,9419;True;2760;80,62231;840,8054;113,1799;1,08188E+07
17;1557,77392578125;1345,20290619135;8;229,9419;True;2760;76,44092;854,18;122,1284;6444046
18;1556,06274414063;1425,98106384277;8;229,9419;True;2760;76,73828;837,3654;139,8152;4632379
19;1558,37878417969;1321,69820103645;8;236,9385;True;2760;60,12793;843,916;150,1971;506621,3
20;1558,30261230469;1387,45638094917;8;236,9385;True;2760;72,66919;855,6949;96,87682;1,134834E+07
21;1557,97570800781;1223,4003983207;7;222,4423;True;2760;75,03149;854,788;155,7955;2374147
22;1556,43127441406;1335,73016357422;8;233,7291;True;2760;58,37793;822,6912;123,5393;1,304573E+07
23;1557,95104980469;1140,17705976814;8;233,7291;True;2760;69,79834;849,3086;122,4775;4947743
24;1555,69409179688;1438,0456817627;8;233,7291;True;2760;64,92969;821,871;114,6037;8181656
25;1556,65930175781;1380,59815368652;8;233,7291;True;2760;70,62402;837,2173;88,22985;6402721
26;1557,02392578125;1224,4079747932;8;233,7291;True;2760;61,1189;831,3587;87,11439;1,176274E+07
27;1554,65881347656;1463,06440429687;8;233,7291;True;2760;78,00244;824,5906;81,93269;2790308
28;1554,96020507813;1504,96825256348;8;227,7799;True;2760;78,22363;827,826;104,6469;4281562
29;1554,34594726563;1198,33724767407;8;233,7291;True;2760;76,09717;819,5561;84,36095;6913144
30;1553,99584960938;1352,83993225098;7;219,4546;True;2760;82,58594;822,5447;127,3243;4480150
