Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;1589,3505859375  ;714,801402282715         ;                 9 ;365,0938    ;False             ;1224,257     ;47,29924         ;390,8066          ;123,0413             ;60861,64
         2 ;2684,1435546875  ;1075,90292358398         ;                 8 ;404,1436    ;True              ;2280         ;48,28856         ;736,2212          ;139,9979             ;4697450
         3 ;2627,52661132813 ;1183,27296295166         ;                10 ;370,0904    ;False             ;2257,436     ;45,47192         ;726,6454          ;55,70871             ;416835,4
         4 ;2315,78955078125 ;1157,22906341553         ;                10 ;370,0904    ;False             ;1945,699     ;55,54077         ;626,0879          ;-26,23058            ;64322,82
         5 ;2357,93139648438 ;1054,31295318604         ;                10 ;370,0904    ;False             ;1987,841     ;49,39862         ;634,2833          ;-25,85082            ;663212,3
         6 ;2592,8828125     ;1151,87576599121         ;                10 ;387,9885    ;False             ;2204,894     ;47,68744         ;712,4081          ;116,5955             ;276654
         7 ;2374,50390625    ;1068,0326385498          ;                10 ;387,9885    ;False             ;1986,516     ;53,25446         ;634,0406          ;46,02145             ;499535,7
         8 ;2614,54248046875 ;1293,89976501465         ;                10 ;334,5425    ;True              ;2280         ;43,80243         ;698,5447          ;381,3537             ;1,619823E+07
         9 ;2659,48388671875 ;1496,71219787598         ;                10 ;379,484     ;True              ;2280         ;44,40417         ;700,2867          ;278,181              ;1,126285E+07
        10 ;2534,52954101563 ;1112,8011932373          ;                10 ;372,631     ;False             ;2161,898     ;53,21857         ;699,9462          ;9,484602             ;315719,4
        11 ;2639,4130859375  ;1540,90192108154         ;                10 ;391,9061    ;False             ;2247,507     ;52,58545         ;713,3957          ;11,985               ;612676,9
        12 ;2678,13061523438 ;1163,43010101318         ;                10 ;398,1306    ;True              ;2280         ;44,07422         ;702,1303          ;294,6773             ;1,96077E+07
        13 ;2383,21459960938 ;1447,32964477539         ;                10 ;415,3364    ;False             ;1967,878     ;47,05396         ;629,7157          ;-3,106266            ;52423,57
        14 ;2639,18530273438 ;1525,49728393555         ;                10 ;359,1854    ;True              ;2280         ;47,05225         ;720,4614          ;134,6864             ;1,074372E+07
        15 ;2655,32373046875 ;1621,04217071533         ;                10 ;375,3237    ;True              ;2280         ;51,18628         ;699,9318          ;178,8288             ;7134970
        16 ;2658,92578125    ;1785,31375427246         ;                10 ;378,9257    ;True              ;2280         ;39,77405         ;715,6491          ;358,5599             ;1220840
        17 ;2656,12036132813 ;1820,34793701172         ;                10 ;376,1204    ;True              ;2280         ;46,9248          ;711,2495          ;81,83148             ;1,109989E+07
        18 ;2665,80981445313 ;1779,76640625            ;                10 ;385,8099    ;True              ;2280         ;45,89868         ;715,4012          ;364,9831             ;1,971998E+07
        19 ;2665,80981445313 ;1713,74937286377         ;                10 ;385,8099    ;True              ;2280         ;48,42371         ;704,8091          ;180,1407             ;6815723
        20 ;2688,7626953125  ;2044,02601776123         ;                10 ;408,7628    ;True              ;2280         ;42,69055         ;720,0887          ;234,935              ;9852010
        21 ;2676,62890625    ;1873,45364227295         ;                10 ;396,6289    ;True              ;2280         ;52,07385         ;695,2813          ;131,4859             ;2,128687E+07
        22 ;2676,62890625    ;1694,29199829102         ;                10 ;396,6289    ;True              ;2280         ;41,96484         ;677,3342          ;320,5722             ;1055938
        23 ;2673,2880859375  ;1602,36195220947         ;                10 ;393,2881    ;True              ;2280         ;41,0282          ;686,8115          ;307,5361             ;5509277
        24 ;2673,2880859375  ;2140,17422790527         ;                10 ;393,2881    ;True              ;2280         ;41,41162         ;680,7182          ;328,3999             ;1326620
        25 ;2676,8203125     ;1891,84334564209         ;                10 ;396,8204    ;True              ;2280         ;47,05835         ;705,4061          ;201,6038             ;1,888957E+07
        26 ;2675,14916992188 ;1691,53404693604         ;                10 ;395,1492    ;True              ;2280         ;44,65356         ;698,3378          ;213,7035             ;1,96816E+07
        27 ;2666,41333007813 ;1832,04447479248         ;                10 ;386,4132    ;True              ;2280         ;46,1687          ;717,3702          ;248,1846             ;1,19019E+07
        28 ;2699,77758789063 ;1779,83153686523         ;                10 ;419,7776    ;True              ;2280         ;45,3103          ;678,5337          ;255,4718             ;7850677
        29 ;2699,77758789063 ;1865,71279296875         ;                10 ;419,7776    ;True              ;2280         ;39,84497         ;713,6071          ;361,4203             ;4643591
        30 ;2699,77758789063 ;1901,5260345459          ;                10 ;419,7776    ;True              ;2280         ;47,03906         ;706,5217          ;197,8022             ;7241122
        31 ;2688,15869140625 ;1720,70860900879         ;                10 ;408,1586    ;True              ;2280         ;46,61157         ;718,6885          ;236,5041             ;2,46533E+07
