Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4450;954,121048411727;10;247,1819;True;4450;207,8557;858,5441;82,27264;7051707
2;4450;2292,81892557144;10;305,1523;True;4450;230,0869;853,378;72,32439;2848572
3;4450;3279,79134147167;10;289,6334;True;4450;232,3929;845,0156;59,20539;3227276
4;4450;3363,25125408173;10;289,6334;True;4450;234,3383;836,9816;75,33535;2766158
5;4450;3726,50952148438;10;289,6334;True;4450;229,5609;840,4939;49,06307;2980089
6;4450;3592,53564453125;9;221,4541;True;4450;209,1162;823,0519;50,26555;4937790
7;4450;3311,32728234231;9;221,4541;True;4450;204,7296;797,666;42,39557;4227156
8;4450;3464,04968338013;9;221,4541;True;4450;203,9103;829,5956;34,57926;4416550
9;4450;3977,71211984158;9;221,4541;True;4450;205,3593;852,7524;30,54399;5288916
10;4450;4212,63647460938;9;221,4541;True;4450;205,4143;870,249;27,44812;5357014
11;4450;3964,54580001831;9;221,4541;True;4450;206,0063;869,047;29,73071;4644725
12;4450;4144,45925292969;9;221,4541;True;4450;205,6658;868,7908;30,25739;4575826
13;4450;3980,549609375;9;221,4541;True;4450;205,73;869,7466;29,19437;5447511
14;4450;3902,92576293945;9;226,2959;True;4450;161,8765;836,6888;34,30799;778805,8
15;4450;4255,74982910156;9;226,2959;True;4450;164,6965;873,5697;35,67617;1343518
16;4450;3830,78850097656;9;221,4541;True;4450;234,8374;856,2272;31,05215;3386106
17;4450;3937,33684782982;9;221,4541;True;4450;230,937;850,1302;29,68474;5111906
18;4450;4181,01794433594;9;221,4541;True;4450;231,9321;865,4763;27,72216;5765122
19;4450;3986,46716308594;9;221,4541;True;4450;231,5488;849,5623;26,96867;4193506
20;4450;3875,81848896742;9;221,4541;True;4450;232,501;826,8785;24,07651;3152436
21;4450;3907,41842880249;9;221,4541;True;4450;232,7808;845,0414;28,71768;2535034
22;4450;3641,73550655842;9;221,4541;True;4450;233,6318;822,4225;26,83266;3085318
23;4450;4407,32615966797;9;209,1619;True;4450;230,7036;869,9135;27,05219;2185862
24;4450;3833,5948195219;9;209,1619;True;4450;233,3936;842,7293;30,6539;1431982
25;4450;4121,22266235352;9;209,1619;True;4450;231,5586;867,0993;30,44769;1450117
26;4450;4025,44998779297;9;209,1619;True;4450;231,6431;848,5266;28,5304;1924565
27;4450;3842,94028701782;9;209,1619;True;4450;232,1611;847,7987;31,13764;1360246
28;4450;4078,00495057106;9;209,1619;True;4450;232,3164;864,9043;32,12823;1364232
29;4450;4128,52875546813;9;209,1619;True;4450;232,6851;862,0399;29,60322;1476104
30;4450;3558,37474455833;9;209,1619;True;4450;231,3037;851,2495;29,47397;1585507
