Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;575054,5625;91537,4619314523;8;250,2623;False;1337,943;40,29007;429,805;174,3008;308839,8
2;754123,5625;87100,8326314382;10;413,8796;False;1529,926;44,02044;492,915;85,78308;68775,99
3;911883,75;230607,938884784;8;408,0692;False;1695,139;42,06725;537,9404;-16,22931;63213,31
4;1603951,375;263429,976784462;7;379,5132;True;2280;47,25455;703,4874;283,9552;1,334671E+07
5;1371374,25;472029,51811531;8;408,3092;False;2073,287;50,3432;661,4494;31,90809;118421,9
6;1649873,25;1059952,18740234;8;408,3092;True;2280;52,46326;723,6286;97,54613;667518,1
7;1672758,5;716832,927773152;8;408,0692;True;2280;48,34442;733,666;206,2739;628579,8
8;1610378,25;879840,83377911;8;409,4178;True;2280;44,02576;706,3063;217,6871;1,32564E+07
9;1556632,375;916694,869728073;8;409,4178;True;2280;41,47095;682,7335;345,1091;1,091892E+07
10;1651633,75;923785,439914624;8;409,4178;True;2280;45,84167;724,4008;100,8687;5194938
11;1664477,375;812974,59605096;8;409,4178;True;2280;42,22443;730,0339;284,7411;1,060025E+07
12;1650305,625;869441,539476392;8;409,4178;True;2280;49,04272;723,8182;122,5364;4924204
13;1649021,5;1267114,678125;9;375,6161;True;2280;55,00781;723,2551;28,9384;1032679
14;1630253,75;889272,572592679;9;364,7712;True;2280;46,56226;715,0236;192,4465;3444169
15;1652267,125;915130,890939335;9;401,2843;True;2280;46,05957;724,6786;178,6634;1,589973E+07
16;1664938,875;1064739,9347023;8;372,0262;True;2280;42,22913;730,2363;357,9327;2393185
17;1656811,625;919134,795615387;8;372,2013;True;2280;45,60327;726,6718;179,7927;1,156513E+07
18;1652519,25;844902,674238586;8;359,768;True;2280;45,92395;724,7891;120,6364;1006430
19;1637491,625;963215,7140625;8;373,6213;True;2280;49,9624;718,1981;76,30477;1639057
20;1637942,75;1054728,6524231;8;356,8295;True;2280;43,25867;718,3959;152,8908;7437257
21;1615892,5;904088,677874891;8;342,2581;True;2280;39,80603;708,7248;410,9005;6016130
22;1376199,75;746649,289403928;9;361,0367;False;2072,104;47,28198;664,1558;-7,32443;191401,8
23;1664110,125;1069707,31704102;9;358,7206;True;2280;51,63892;729,8729;153,2529;432856,5
24;1646974,625;770140,398412989;9;382,9608;True;2280;46,8667;722,3573;144,9712;1,19348E+07
25;1641502,125;1125376,025;9;381,9895;True;2280;46,32117;719,9571;147,1286;8357004
26;1615128,25;1026625,95429688;9;383,5126;True;2280;43,51367;708,3896;256,5889;2,366426E+07
27;1630508;1052378,30841579;10;392,1704;True;2280;44,04321;715,1351;264,1436;6463404
28;1611212,25;936721,197858951;8;392,2132;False;2251,835;58,27808;715,5107;-34,6928;84449,92
29;1662645,75;1092487,1251595;8;392,4171;True;2280;42,44165;729,2306;284,877;2,111152E+07
30;1653524,25;1380526,74375;7;385,535;True;2280;42,62036;725,2299;275,0291;9218343
