Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;506920;113626,718859813;9;315,1137;False;1265,784;36,13364;400,4789;32,48763;96092,88
2;1366242,625;292546,461324006;9;315,1137;False;2073,047;44,54364;659,0505;-1,011841;49961,8
3;1312565,75;368604,366758427;9;305,6476;False;2030,218;45,57986;646,5147;94,74465;110816,1
4;1562301;698595,6015625;9;303,5112;True;2280;45,76877;685,2197;178,8439;6825913
5;1618848,75;680581,057652032;10;355,7169;True;2280;50,54742;710,0214;106,4447;9813740
6;1488900,5;645314,986884758;10;364,4522;False;2157,478;48,25226;690,1115;82,17816;328713,8
7;1621996,625;830469,281086695;9;358,697;True;2280;43,40704;711,402;195,5404;464565,3
8;1607178,75;696276,656630391;10;356,4824;True;2280;44,72729;704,903;250,4844;9660760
9;1627849,875;735252,370095432;10;369,7776;True;2280;46,54181;713,9692;274,9694;7338557
10;1645614,875;911364,124579252;10;362,736;True;2280;46,02655;721,7609;213,8001;1,018684E+07
11;1578186,25;681194,862904629;10;348,0343;True;2280;44,15247;692,187;318,4029;5811511
12;1627039,625;880296,736546954;10;385,4785;True;2280;43,46692;713,6139;188,4702;7917326
13;1621281,375;810231,095398098;10;369,8003;False;2254,763;45,42456;719,0473;-59,33565;101147
14;1646856,75;978959,121484375;9;347,4802;True;2280;45,80872;722,3056;235,7786;1,20283E+07
15;1642263,875;1018236,18631021;10;347,0748;True;2280;39,72742;720,2912;351,4954;1,869379E+07
16;1629101,75;877773,346147032;8;368,5582;True;2280;46,57751;714,5183;228,1547;439554,7
17;1541759,875;709125,237995474;9;389,3449;False;2207,603;45,77258;698,3864;-58,47265;37853,72
18;1641202,5;808084,295425632;9;405,8988;True;2280;49,18494;719,8257;184,2379;1,347161E+07
19;1650807,375;866350,438042892;9;376,1476;True;2280;49,26672;724,0383;94,60054;1,751751E+07
20;1656625,125;994425,265985107;9;339,215;True;2280;45,89111;726,59;148,3988;1,657214E+07
21;1642999,5;947088,2578125;9;376,807;True;2280;52,21277;720,6138;132,7218;1,66796E+07
22;1639470,25;1096592,29765625;9;364,3144;True;2280;39,64844;719,0659;288,207;2,262771E+07
23;1616041;703450,481171523;9;379,8499;False;2250,365;47,52722;718,124;-80,52317;121258,8
24;1619678,375;1054883,80732757;9;378,0085;True;2280;47,39014;710,3853;213,249;9209353
25;1630710,75;937623,774527502;9;395,4439;True;2280;57,71704;715,224;-40,23785;1719784
26;1657788,375;915138,063669904;9;372,3818;True;2280;51,93481;727,1002;143,6034;1,939331E+07
27;1634168,125;834104,41263237;9;382,1378;True;2280;43,17236;716,7404;297,0313;1,412403E+07
28;1604218,75;630540,160125203;9;411,278;True;2280;40,87476;703,6047;344,0211;2932644
29;1659375,5;887164,913568747;9;336,007;True;2280;42,38477;727,7963;337,8129;7188016
30;1655401,25;805515,984391141;10;332,7037;True;2280;54,95093;726,0532;129,7809;1,366785E+07
