Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2393,44750976563;614,606881112282;9;296,8151;True;4450;189,5271;874,0022;-57,61441;4000413
2;2392,86889648438;1201,34947714359;9;296,8151;True;4450;189,6778;868,3669;165,333;1103155
3;2392,87963867188;1346,89967753142;9;300,9351;True;4450;193,9146;872,7098;134,3684;5386833
4;2393,27905273438;1452,29708113521;9;296,8151;True;4450;188,7805;871,5714;198,4645;701474,3
5;2393,79052734375;1857,67681274414;9;297,3735;True;4450;187,5987;875,5048;169,456;1087746
6;2393,37744140625;1494,72235976979;9;297,3735;True;4450;188,5267;872,3001;224,6097;1102598
7;2393,2177734375;1840,37875976563;9;296,8151;True;4450;188,356;870,5338;225,7032;700233,1
8;2393,650390625;1927,47382202148;9;315,1655;True;4450;184,4021;870,905;156,7109;6324294
9;2393,24536132813;1857,11465759277;9;290,7862;True;4450;188,9717;871,4241;179,1405;6601364
10;2393,26586914063;1438,78367207684;9;290,8239;True;4450;184,8369;867,4963;200,1941;615496,9
11;2393,30786132813;1683,05498199463;9;292,9251;True;4450;192,6929;875,7712;-12,32372;3908625
12;2395,68212890625;2056,39878540039;9;284,1855;True;4450;156,8254;863,6479;190,585;1255094
13;2394,56982421875;1511,67777304649;9;284,1855;True;4450;173,8726;869,5715;168,0775;1855705
14;2395,75659179688;1749,63842773438;9;284,1855;True;4450;163,7446;871,3095;113,4953;3710074
15;2396,44946289063;1533,58859114051;9;284,1855;True;4450;158,3794;872,8738;190,0643;3780715
16;2393,6162109375;1649,86451292038;9;260,7921;True;4450;188,1614;874,3241;160,5902;338016,3
17;2393,87280273438;1763,56934890747;9;305,0856;True;4450;180,249;868,9772;118,4831;6158682
18;2394,64135742188;1851,87869262695;9;244,4495;True;4450;173,5217;869,9356;185,5637;1325314
19;2395,23999023438;2102,59871826172;9;244,4495;True;4450;172,6653;875,0651;194,0733;1418703
20;2394,462890625;1640,23217074107;9;329,4025;True;4450;182,271;876,8987;100,2019;3659909
21;2394,29833984375;1828,84764186144;9;323,4685;True;4450;174,3076;867,2898;163,7714;1224475
22;2394,66625976563;2179,77811889648;9;305,7742;True;4450;173,6333;870,2953;173,251;1351443
23;2394,7373046875;2033,67193756104;10;329,1055;True;4450;177,9229;875,2952;203,2989;1569301
24;2394,97290039063;1891,53092413358;10;329,1055;True;4450;173,0806;872,8094;182,3716;1623539
25;2394,46997070313;1991,94397583008;10;329,1055;True;4450;178,1924;872,8926;183,9641;1260193
26;2394,43920898438;1840,95538964928;9;348,5169;True;4450;178,29;872,6821;135,7757;5143594
27;2393,77978515625;2049,9655090332;10;329,1055;True;4450;179,4429;867,2396;196,8364;1055056
28;2394,55786132813;2072,90549316406;9;348,5169;True;4450;177,8618;873,4405;41,08794;6861395
29;2394,32421875;1911,84066192061;9;348,5169;True;4450;178,418;871,6599;137,5652;2644125
30;2394,55834960938;1749,82145836125;9;348,5169;True;4450;178,0762;873,6589;94,37796;3996054
