Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4240,6787109375;1392,44434930384;8;329,4587;True;4450;209,3212;848,5085;46,60004;1895450
2;4302,41162109375;2358,84963347316;9;331,9054;True;4450;147,5882;846,5303;51,51391;1,147636E+07
3;4291,89892578125;2124,33840829134;9;302,7549;True;4450;158,1011;847,1115;34,14408;1,224234E+07
4;4301,2861328125;2811,48241577148;9;331,9054;True;4450;148,7136;846,3766;108,9717;7968580
5;4294,41943359375;2938,04887390137;9;302,7549;True;4450;155,5807;831,6472;60,23502;2639975
6;4289,50244140625;3314,78463134766;9;302,7549;True;4450;160,4976;836,0172;36,81014;2319331
7;4296,90087890625;3445,121484375;9;302,7549;True;4450;153,0992;839,415;21,64993;695160,8
8;4291,740234375;3185,81692504883;9;302,7549;True;4450;158,26;849,2514;40,73131;1,36108E+07
9;4295,97314453125;3674,86068115234;9;302,7549;True;4450;154,0269;832,916;40,57147;7627653
10;4292,19384765625;3193,20430235863;9;302,7549;True;4450;157,8062;844,9028;23,3375;478065,5
11;4294,486328125;2863,07923512459;9;302,7549;True;4450;155,5134;832,197;28,43396;6882666
12;4303,515625;3141,79915771484;9;302,7549;True;4450;146,4844;847,6671;37,73987;1953335
13;4311,6650390625;3048,06835250855;9;274,2787;True;4450;138,3352;841,9758;42,17608;798018,3
14;4306,80517578125;3574,88597412109;9;302,7549;True;4450;143,1948;834,328;38,63793;673824,7
15;4326,97607421875;3580,41379394531;9;259,7581;True;4450;123,0239;844,4316;49,77011;6065575
16;4316,68359375;3021,43056640625;9;304,2613;True;4450;133,3164;823,1168;105,4359;2110031
17;4323,62451171875;3382,82009367943;9;304,2613;True;4450;126,3755;850,1794;45,36141;8342596
18;4330,7275390625;3437,67409416437;9;304,2613;True;4450;119,2725;827,539;-9,295981;1340258
19;4336,416015625;3083,92507901192;9;304,2613;True;4450;113,5837;820,9146;41,84763;4362609
20;4330,0283203125;3637,48581542969;9;304,2613;True;4450;119,9714;824,1535;53,85767;1224043
21;4323,3408203125;3610,38190917969;9;319,4314;True;4450;126,6592;846,4796;38,40138;819687,8
22;4331,7822265625;3826,51010742188;9;319,4314;True;4450;118,2178;841,416;29,63058;2481826
23;4328,18017578125;3097,15961289406;9;319,4314;True;4450;121,8198;845,3624;48,54136;1486566
24;4339,14306640625;3751,42230834961;9;315,5909;True;4450;110,8569;836,0732;-4,192861;379689,4
25;4328,0546875;3589,70920858383;9;299,2418;True;4450;121,9453;844,8115;23,52652;1292017
26;4330,70703125;3577,04672851563;9;319,4314;True;4450;119,293;827,0132;17,22072;1974079
27;4324,39453125;3318,90446720123;9;319,4314;True;4450;125,6055;848,7462;13,89583;1271387
28;4334,9296875;3285,0576980114;9;319,4314;True;4450;115,0703;850,8773;47,38706;4587408
29;4338,47265625;3334,78465662003;9;319,4314;True;4450;111,5273;848,1555;35,87699;830524,8
30;4333,123046875;3040,73010582924;9;309,209;True;4450;116,877;880,3405;34,02109;378042,6
