Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;2147,83642578125 ;856,994499206543         ;                 9 ;410,1793    ;False             ;1737,657     ;47,88186         ;561,0211          ;219,6388             ;159852,6
         2 ;2569,49584960938 ;1111,05067138672         ;                 9 ;410,1793    ;False             ;2159,317     ;43,7141          ;691,4604          ;126,0826             ;965840,3
         3 ;2532,42138671875 ;1272,80990142822         ;                10 ;329,6906    ;False             ;2202,731     ;62,21126         ;703,3625          ;-2,780599            ;388301,5
         4 ;2407,54638671875 ;1261,24038391113         ;                10 ;329,6906    ;False             ;2077,856     ;50,9176          ;670,5622          ;62,43727             ;383092,1
         5 ;2581,5615234375  ;1495,29630889893         ;                10 ;301,5616    ;True              ;2280         ;39,87201         ;714,4781          ;466,2504             ;7013288
         6 ;2641,8125        ;1503,23095245361         ;                10 ;361,8126    ;True              ;2280         ;44,00507         ;710,1612          ;198,1736             ;2,732078E+07
         7 ;2657,41845703125 ;1551,63208007813         ;                 9 ;377,4185    ;True              ;2280         ;47,9389          ;695,6757          ;252,1136             ;6566170
         8 ;2634,04345703125 ;1264,42784576416         ;                 9 ;382,3562    ;False             ;2251,687     ;53,33691         ;724,9066          ;-6,380022            ;707123,4
         9 ;2633,8505859375  ;1647,10839385986         ;                10 ;353,8506    ;True              ;2280         ;41,61548         ;694,9014          ;368,0992             ;1,343192E+07
        10 ;2633,8505859375  ;1574,28546600342         ;                10 ;353,8506    ;True              ;2280         ;41,60876         ;678,4503          ;354,846              ;5961114
        11 ;2514,53125       ;1657,404246521           ;                10 ;350,0472    ;False             ;2164,484     ;42,24994         ;660,0425          ;205,8856             ;1426408
        12 ;2512,98876953125 ;1552,61012573242         ;                 9 ;309,9547    ;False             ;2203,034     ;60,77698         ;703,792           ;-29,08808            ;788202,8
        13 ;2585,03173828125 ;1523,10441894531         ;                 9 ;305,0317    ;True              ;2280         ;48,68164         ;729,0953          ;53,72967             ;1219037
        14 ;2548,45385742188 ;1451,12752227783         ;                10 ;344,0353    ;False             ;2204,418     ;46,34314         ;699,5279          ;83,7993              ;236241,1
        15 ;2666,59057617188 ;1417,21584472656         ;                 9 ;386,5905    ;True              ;2280         ;42,48499         ;728,0468          ;266,1747             ;7026829
