Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4852,958984375;1291,56947295461;10;298,025;True;4450;198,4527;874,6367;246,1636;4029590
2;4859,263671875;2304,54627813958;10;296,3907;True;4450;198,4895;875,3694;260,0685;4092635
3;4807,24755859375;2937,94115579035;10;296,3907;True;4450;205,1147;869,7828;244,707;3572477
4;5179,63427734375;2900,32775444388;10;296,3907;True;4450;200,7463;868,2149;180,5842;7296345
5;4919,25537109375;3435,83359985352;10;303,7872;True;4450;203,7878;872,7648;154,5658;4692555
6;4989,22216796875;3059,91721801758;10;301,745;True;4450;205,8828;868,1744;123,3349;5392224
7;5125,6904296875;3761,87233886719;10;303,7872;True;4450;209,8479;870,8921;206,2968;6756904
8;5162,443359375;3632,19232788086;10;297,6604;True;4450;207,0811;862,5654;128,1054;7124436
9;4990,486328125;3731,70577392578;10;314,924;True;4450;205,5917;869,6026;214,8422;5404863
10;5500,65673828125;3855,06055297852;10;298,025;True;4450;210,9641;866,8713;201,6723;1,050657E+07
11;5127,31591796875;4303,66555786133;10;303,7872;True;4450;207,3291;862,7394;156,7316;6773161
12;5372,791015625;4349,24197304249;10;303,7872;True;4450;205,1821;870,5411;202,6914;9227909
13;5372,92333984375;4217,73378295898;10;337,2399;True;4450;233,7681;874,8966;131,2881;9229232
14;5396,92431640625;4404,36583251953;10;319,7225;True;4450;228,071;864,0206;164,3509;9469245
15;5359,0224609375;4153,11749267578;10;321,7739;True;4450;227,2695;866,008;146,0402;9090224
16;5369,90234375;4175,29566102028;10;321,7739;True;4450;228,8184;875,6293;188,3465;9199024
17;5384,955078125;3877,65345859528;10;319,7225;True;4450;233,4175;876,2326;110,3176;9349549
18;5383,462890625;3707,27339038849;10;319,7225;True;4450;226,4512;869,7593;155,4919;9334631
19;5405,14599609375;4269,97341308594;10;317,8883;True;4450;236,2524;870,9108;198,8746;9551461
20;5362,7314453125;4579,50658569336;10;319,7225;True;4450;226,3896;869,116;237,5321;9127316
21;5404,7861328125;4453,67445862293;10;324,4721;True;4450;225,5552;870,161;213,2535;9547860
22;5406,7373046875;4663,36875;10;320,7074;True;4450;228,9116;874,2666;148,8202;9567373
23;5472,40380859375;4602,28170166016;10;321,9391;True;4450;239,8481;872,1033;135,6604;1,022404E+07
24;5373,00390625;3791,31814184189;10;319,7225;True;4450;231,25;869,8107;214,5322;9230037
25;5388,49658203125;4272,83779296875;10;308,5295;True;4450;215,5903;868,8659;184,9514;9384967
26;5368,5703125;4251,87048339844;10;332,3481;True;4450;229,895;870,7666;130,5435;9185703
27;5419,166015625;4170,60114746094;10;313,85;True;4450;207,3232;862,9741;175,9281;9691661
28;5353,37060546875;3953,40930786133;10;321,4709;True;4450;224,6343;871,8585;170,2664;9033708
29;5413,90869140625;4279,79241943359;10;332,3481;True;4450;216,3501;868,2183;147,9821;9639088
30;5406,7197265625;3882,01843700409;10;332,3481;True;4450;230,583;870,1212;155,0587;9567198
