Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;963,212768554688;285,715423429292;9;385,9794;False;1819,525;45,1907;579,6957;52,91758;630799,4
2;1306,71752929688;482,351978600956;9;385,9794;True;2280;46,40763;713,5833;157,0907;4289900
3;1307,38708496094;710,910197541403;9;329,9422;True;2280;43,097;716,9683;197,8424;1,853538E+07
4;1308,19555664063;624,279479130823;10;343,1955;True;2280;42,58801;724,5439;290,3441;1,211619E+07
5;1303,66015625;706,915395885706;9;329,9422;True;2280;44,91885;681,5208;291,3878;2211031
6;1306,05310058594;732,727263943272;9;329,6154;True;2280;49,66919;710,2003;180,6515;2357224
7;1307,10070800781;852,401019877195;9;343,041;True;2280;43,77832;714,7852;122,1674;1,720842E+07
8;1307,8076171875;973,316165161133;9;343,555;True;2280;43,1908;721,2664;159,5869;9776845
9;1306,9951171875;724,449123334885;9;343,555;True;2280;43,11237;713,0632;223,1964;1,743847E+07
10;1304,69482421875;876,667629112303;9;325,5928;True;2280;54,4455;701,394;140,3113;7393081
11;1307,08471679688;630,320510649541;9;325,5928;True;2280;61,55579;732,4029;-41,20687;5583668
12;1305,51672363281;810,568960952759;9;315,5351;True;2280;56,47601;711,6429;102,1674;1,494764E+07
13;1303,95056152344;816,504751586914;9;315,5351;True;2280;51,01953;690,5251;212,2411;1,468242E+07
14;1305,57775878906;1010,9488067627;9;325,0352;True;2280;40,69177;696,4689;295,2368;886897,4
15;1306,65258789063;878,412199401855;9;315,5351;True;2280;43,2887;709,8143;325,3322;5547568
16;1305,04846191406;1020,69601287842;9;315,8255;True;2280;47,14575;697,6308;244,17;2,41233E+07
17;1301,94799804688;820,334426879883;9;315,5351;True;2280;43,04321;662,5226;308,2893;1,302369E+07
18;1306,35498046875;1040,41350097656;10;319,7842;True;2280;40,38147;703,9307;305,2891;4702867
19;1307,25219726563;1010,1705270052;9;319,0048;True;2280;43,00513;715,5269;302,156;2767296
20;1307,64465332031;909,910046160221;9;319,0048;True;2280;45,92224;722,3683;214,7181;493468,1
21;1307,34997558594;906,38125;9;319,0048;True;2280;49,28931;722,7894;-15,01656;6639279
22;1306,70788574219;992,145152783394;9;325,9304;True;2280;44,69995;711,7789;211,2613;2,793257E+07
23;1306,16809082031;987,958065795898;8;312,046;True;2280;40,54346;702,2248;228,2528;1,496707E+07
24;1307,75708007813;1096,26610107422;8;322,5984;True;2280;45,66809;723,2392;200,641;2,092673E+07
25;1307,11376953125;883,712193104625;9;319,0048;True;2280;43,07043;714,2076;321,9814;2,171007E+07
26;1305,7080078125;1021,34442443848;9;319,0048;True;2280;40,7229;697,803;318,9676;1,639891E+07
27;1308,55578613281;894,588000897318;9;319,0048;True;2280;45,56787;731,1258;182,0067;2,519968E+07
28;1306,63037109375;969,342175292969;8;340,369;True;2280;43,20435;709,5081;299,5122;2,32904E+07
29;1307,54968261719;962,475054931641;8;312,046;True;2280;39,90991;715,4072;308,1773;1,625002E+07
30;1306,68566894531;867,666497421265;8;312,046;True;2280;46,46826;713,3248;117,3516;2,040395E+07
