Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2392,01953125;628,137899418268;8;331,7833;True;4450;201,2547;871,4506;300,8344;5311303
2;2392,970703125;1059,73820427468;8;331,7833;True;4450;189,7414;869,4476;259,9099;1144659
3;2393,4892578125;1406,12984400094;8;331,7833;True;4450;184,4888;869,3817;258,7236;2553658
4;2394,16625976563;1736,75572009087;8;326,6505;True;4450;175,0547;866,718;255,2029;2002586
5;2395,439453125;1560,9852795016;8;323,6069;True;4450;172,2493;876,6437;274,9382;505717,1
6;2395,95458984375;1867,502734375;8;308,1013;True;4450;167,2632;876,8093;305,7469;639686,1
7;2395,43115234375;1910,08967285156;8;308,1013;True;4450;155,2229;859,5344;140,9272;339534,9
8;2397,32055664063;1922,38529052734;8;313,234;True;4450;152,2285;875,4329;167,6787;1927057
9;2396,552734375;1893,90627441406;8;313,234;True;4450;157,6567;873,184;425,9616;447830,3
10;2398,08032226563;1918,11604437344;8;316,7464;True;4450;143,5253;874,3273;237,2209;5216831
11;2396,51684570313;1828,79289855957;8;308,1013;True;4450;157,6616;872,8297;164,0164;346933
12;2397,6240234375;1774,19979858398;8;316,6268;True;4450;147,4385;873,6777;404,9281;486630,8
13;2397,83154296875;1731,64522094727;9;323,8256;True;4450;147,2917;875,6083;261,71;758680,5
14;2395,77783203125;1720,18970031738;9;341,2009;True;4450;167,8342;875,6114;279,0152;1956441
15;2396,45849609375;1682,0721858595;8;315,399;True;4450;158,7529;873,3373;327,0924;2317976
16;2395,923828125;1781,47007891908;8;312,8174;True;4450;158,9885;868,2261;425,5573;255250,3
17;2395,07543945313;1766,73584186994;8;315,399;True;4450;164,7268;865,4821;126,2281;1264646
18;2396,93139648438;1771,46082763672;8;301,9409;True;4450;140,8198;860,134;222,0443;537756,3
19;2396,4296875;1758,71299438477;8;299,8698;True;4450;153,5796;867,8758;226,8365;326029,1
20;2396,17065429688;2040,37983612008;8;315,399;True;4450;158,4893;870,1957;226,4215;608685,9
21;2396,12841796875;1917,98070678711;8;315,399;True;4450;162,5142;873,7983;205,8515;558565,6
22;2397,71899414063;1741,31627811646;8;299,8698;True;4450;139,7432;866,9327;269,325;602893,5
23;2396,47143554688;1798,64369506836;8;299,6168;True;4450;157,7324;872,4472;307,1163;243944
24;2397,353515625;1961,28681640625;9;308,5246;True;4450;139,5742;863,1094;109,9513;371314,5
25;2397,88598632813;2174,1802734375;9;308,5246;True;4450;143,2578;872,1171;310,3004;558406,9
26;2397,24780273438;1980,22681884766;9;308,5246;True;4450;140,9502;863,4273;96,83886;4159210
27;2396,77075195313;1907,8952362515;8;299,5262;True;4450;157,3564;875,0641;273,2578;463121,6
28;2395,57666015625;1721,00574213155;9;309,477;True;4450;150,6484;856,4141;294,8283;976971,9
29;2397,55419921875;1908,04723512582;9;308,5246;True;4450;143,7529;869,2955;314,1722;231396,4
30;2397,80224609375;1883,37226344924;9;309,4401;True;4450;143,1655;871,1869;257,1935;791611
