Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;1687,08642578125 ;219,11572176707          ;                 8 ;331,0077    ;False             ;1688,765     ;93,52908         ;503,7384          ;-7,441634            ;16781,51
         2 ;1426,48120117188 ;537,145858963253         ;                 9 ;343,8458    ;False             ;1429,397     ;98,99886         ;427,1024          ;29,82548             ;29154,4
         3 ;1432,8125        ;677,11839537737          ;                 7 ;282,34      ;False             ;1433,401     ;59,60272         ;411,8491          ;4,093843             ;5882,038
         4 ;1664,06213378906 ;1031,66705815792         ;                 8 ;311,8252    ;False             ;1665,237     ;53,01743         ;473,2799          ;-2,496693            ;11747,68
         5 ;3435,87109375    ;1140,95584248453         ;                 7 ;323,9001    ;True              ;2760         ;92,1496          ;794,8323          ;26,68186             ;3241289
         6 ;3672,45141601563 ;1716,67548120022         ;                 7 ;329,4563    ;True              ;2760         ;121,4025         ;822,1585          ;12,90225             ;875485,1
         7 ;3731,52734375    ;2842,73345298935         ;                 7 ;329,4563    ;True              ;2760         ;89,47174         ;817,998           ;44,35314             ;284726,7
         8 ;3741,47338867188 ;3032,81379725337         ;                 7 ;301,3138    ;True              ;2760         ;80,85486         ;867,9353          ;24,46972             ;185266,2
         9 ;3757,85375976563 ;2746,36460950971         ;                 7 ;301,3138    ;True              ;2760         ;82,73975         ;834,0082          ;18,2798              ;21462,89
        10 ;3674,13671875    ;2911,16429443359         ;                 7 ;301,3138    ;True              ;2760         ;95,84436         ;782,7816          ;54,90307             ;858632,4
        11 ;3757,24194335938 ;2916,75825372133         ;                 7 ;330,0825    ;True              ;2760         ;81,05322         ;835,4084          ;19,81606             ;27579,73
        12 ;3661,63916015625 ;2487,9470703721          ;                 7 ;330,0825    ;True              ;2760         ;91,5564          ;773,277           ;32,46214             ;983608,4
        13 ;3755,22802734375 ;2912,13717880249         ;                 7 ;330,0825    ;True              ;2760         ;75,85681         ;833,4863          ;22,28856             ;47718,94
        14 ;3684,59936523438 ;2800,91206665039         ;                 7 ;301,3138    ;True              ;2760         ;80,88049         ;842,1509          ;50,86012             ;754006,7
        15 ;3720,50561523438 ;2520,17522044182         ;                 7 ;330,0825    ;True              ;2760         ;86,87903         ;827,6649          ;29,34525             ;394943,4
        16 ;3670,32861328125 ;2477,61395878792         ;                 7 ;330,0825    ;True              ;2760         ;92,53552         ;866,286           ;12,41076             ;896712,8
        17 ;3723,79541015625 ;3109,20877685547         ;                 7 ;334,6195    ;True              ;2760         ;94,00806         ;838,6967          ;34,82357             ;362044,8
        18 ;3608,67749023438 ;2557,09435800314         ;                 7 ;337,5432    ;True              ;2760         ;91,37036         ;830,2084          ;35,15783             ;1513225
        19 ;3733,77978515625 ;2772,13035888672         ;                 7 ;305,5421    ;True              ;2760         ;100,0459         ;849,9588          ;32,84534             ;262201,3
        20 ;3750,33349609375 ;2835,30887090117         ;                 7 ;326,2894    ;True              ;2760         ;93,74609         ;849,164           ;46,18361             ;96663,9
        21 ;3708,2060546875  ;2773,72781920433         ;                 7 ;348,0565    ;True              ;2760         ;92,31177         ;859,3607          ;33,46379             ;517938,8
        22 ;3644,64892578125 ;2319,42134347167         ;                 7 ;326,2894    ;True              ;2760         ;90,03101         ;854,2509          ;34,76503             ;1153510
        23 ;3745,28271484375 ;2745,69296200275         ;                 7 ;306,7818    ;True              ;2760         ;95,52222         ;842,3844          ;45,33692             ;147172,4
        24 ;3716,42407226563 ;2989,72358078957         ;                 7 ;305,8664    ;True              ;2760         ;97,12476         ;836,1302          ;25,27485             ;435759,8
        25 ;3743,21459960938 ;2709,82161849737         ;                 7 ;342,2492    ;True              ;2760         ;84,91016         ;856,53            ;15,14948             ;167853,6
        26 ;3694,39721679688 ;3145,18474121094         ;                 7 ;310,9447    ;True              ;2760         ;89,59521         ;873,3542          ;23,37072             ;656028,7
        27 ;3687,99365234375 ;2709,37604980469         ;                 7 ;310,9447    ;True              ;2760         ;94,90186         ;831,3887          ;25,7838              ;720062,9
        28 ;3744,68872070313 ;2926,88724365234         ;                 7 ;356,584     ;True              ;2760         ;106,481          ;843,9987          ;39,2624              ;153113,6
        29 ;3729,40454101563 ;2649,9219291687          ;                 7 ;357,2657    ;True              ;2760         ;104,7632         ;838,2943          ;33,20732             ;305954,9
        30 ;3735,560546875   ;3221,03602703055         ;                 7 ;352,1118    ;True              ;2760         ;98,39014         ;859,3249          ;41,83733             ;244393,4
