Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;709,024291992188 ;176,417637176445         ;                 8 ;331,7962    ;False             ;1341,892     ;42,50847         ;423,2922          ;-60,73797            ;67597,77
         2 ;1305,14379882813 ;588,015110707283         ;                10 ;311,0296    ;True              ;2280         ;44,33013         ;695,7679          ;206,7705             ;1,245937E+07
         3 ;1075,79272460938 ;663,658252138551         ;                10 ;311,0296    ;False             ;2030,336     ;42,11203         ;648,3598          ;162,9508             ;416158,7
         4 ;1305,79968261719 ;945,289477539063         ;                10 ;321,7643    ;True              ;2280         ;47,3521          ;705,3491          ;197,3224             ;5863541
         5 ;1306,58996582031 ;875,416421508789         ;                10 ;321,7643    ;True              ;2280         ;52,81174         ;718,7114          ;70,95063             ;9268120
         6 ;1304,84936523438 ;859,333724975586         ;                10 ;319,3965    ;True              ;2280         ;47,89484         ;696,3879          ;134,6423             ;7921974
         7 ;1307,38793945313 ;1024,38191986084         ;                10 ;326,5672    ;True              ;2280         ;39,77255         ;713,6518          ;285,607              ;1827269
         8 ;1306,69909667969 ;989,444314575195         ;                10 ;326,5672    ;True              ;2280         ;46,48724         ;713,4776          ;71,9145              ;307769,7
         9 ;1307,84558105469 ;896,892733764648         ;                10 ;336,4966    ;True              ;2280         ;46,43726         ;724,8925          ;157,4091             ;1,578194E+07
        10 ;1308,0703125     ;918,399546813965         ;                10 ;326,5672    ;True              ;2280         ;42,61621         ;723,319           ;197,3064             ;1,105568E+07
        11 ;1307,15490722656 ;979,047775268555         ;                10 ;341,2995    ;True              ;2280         ;49,02081         ;720,5693          ;152,4636             ;2055387
        12 ;1306,05212402344 ;1006,72176208496         ;                10 ;328,0096    ;True              ;2280         ;40,36835         ;700,8897          ;311,6969             ;3260773
        13 ;1308,61267089844 ;1059,30315551758         ;                10 ;321,7643    ;True              ;2280         ;39,1908          ;725,3171          ;314,6905             ;1,438587E+07
        14 ;1306,41638183594 ;899,499555671215         ;                10 ;328,0096    ;True              ;2280         ;43,33948         ;707,5032          ;254,1463             ;5673010
        15 ;1307,85217285156 ;977,813245010376         ;                10 ;325,6242    ;True              ;2280         ;39,86438         ;718,386           ;283,518              ;2907360
        16 ;1308,09265136719 ;969,115547484159         ;                10 ;324,1042    ;True              ;2280         ;39,60864         ;720,5352          ;340,6481             ;7922250
        17 ;1308,49597167969 ;1024,82861862183         ;                 9 ;336,9706    ;True              ;2280         ;42,41113         ;727,3708          ;310,6974             ;1,486798E+07
        18 ;1306,38500976563 ;1052,65358657837         ;                 9 ;336,9706    ;True              ;2280         ;49,29724         ;713,1472          ;40,33785             ;4189012
        19 ;1307,36950683594 ;984,547897338867         ;                10 ;329,2229    ;True              ;2280         ;46,29846         ;719,9937          ;34,95099             ;6319408
        20 ;1307,63403320313 ;1091,62433709502         ;                10 ;329,2229    ;True              ;2280         ;39,71997         ;716,0598          ;322,965              ;7481049
        21 ;1306,68786621094 ;1067,02631835937         ;                10 ;328,8161    ;True              ;2280         ;43,96497         ;710,8439          ;224,7635             ;2,100716E+07
        22 ;1307,89123535156 ;1009,64878540039         ;                10 ;329,2229    ;True              ;2280         ;39,54944         ;718,4617          ;273,2163             ;3156291
        23 ;1307,48742675781 ;1052,40520629883         ;                10 ;299,1636    ;True              ;2280         ;43,07239         ;717,9464          ;181,6391             ;1,966054E+07
        24 ;1307,8525390625  ;1095,09238586426         ;                10 ;298,7568    ;True              ;2280         ;42,77026         ;721,2958          ;222,1599             ;1,039198E+07
        25 ;1306,14416503906 ;1033,42165985107         ;                10 ;326,529     ;True              ;2280         ;49,56677         ;711,0086          ;135,2292             ;6627379
        26 ;1307,04516601563 ;952,168127441406         ;                10 ;329,2229    ;True              ;2280         ;49,92944         ;720,3813          ;92,70665             ;1,678402E+07
        27 ;1306,81750488281 ;903,745537467813         ;                10 ;326,529     ;True              ;2280         ;52,13647         ;720,3113          ;84,83266             ;6578655
        28 ;1306,91394042969 ;1075,77189941406         ;                10 ;310,7595    ;True              ;2280         ;40,18872         ;709,3277          ;324,3635             ;950929,4
        29 ;1308,64001464844 ;1007,46981811523         ;                10 ;308,3418    ;True              ;2280         ;42,43433         ;728,8342          ;215,8266             ;5157964
        30 ;1306,57238769531 ;1077,55553588867         ;                10 ;296,4613    ;True              ;2280         ;40,25171         ;705,9753          ;281,4527             ;1,394662E+07
