Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;220727,921875;40726,9489735465;8;364,4086;False;831,2015;51,71144;265,5529;18,53573;33487,02
2;368106,34375;88220,3328722449;9;373,2088;False;1076,398;32,02534;341,9796;46,5635;59998,42
3;509328,21875;136021,381641402;9;295,4652;False;1265,423;33,51045;402,4963;41,88593;48228,23
4;1152183;271467,453219792;9;292,736;False;1901,373;43,56952;605,9742;73,75086;347756,8
5;568907,875;243300,097616967;9;348,174;False;1342,571;57,27582;423,745;34,77988;94083,34
6;1268383,375;336547,96510247;9;336,8189;False;1990,998;48,34726;637,0591;-80,86671;69985,81
7;1423020,75;682314,466015625;10;401,4359;False;2115,996;53,36475;672,5063;-6,382306;445683,4
8;1609968;699945,768237116;10;402,805;False;2251,785;55,6698;714,9742;-37,03059;190954,4
9;1281861,25;587427,444157454;9;342,6028;False;1988,371;48,2215;644,6792;51,21929;313975,8
10;1214279,25;647288,499089867;9;342,6028;False;1946,759;46,68298;623,744;20,79457;361006,8
11;1385801,875;589307,089835048;9;387,484;False;2077,959;52,27631;666,9052;-34,87621;30452,98
12;1625081;817319,2453125;9;363,1384;True;2280;49,49744;712,7548;214,7335;4283552
13;1637137,125;695499,11446831;9;390,2241;True;2280;56,17773;718,0426;148,3338;3146392
14;1111333,625;701000,864985586;8;357,696;False;1859,18;49,54089;597,7549;4,924933;275956,6
15;1646326,25;842528,2484375;9;387,196;True;2280;52,73938;722,0729;175,1808;5307040
16;1648989,5;714253,038521314;9;384,6451;True;2280;57,09058;723,241;72,36749;4101341
17;1627787,625;696370,659673965;9;384,6451;True;2280;43,06055;713,942;375,768;3234475
18;1595458,375;848713,0328125;9;383,6917;True;2280;54,95288;699,7625;161,2299;4030390
19;1333059,25;702195,197398639;9;387,3837;False;2032,376;52,71619;655,9119;20,35595;292051,9
20;1666608,625;722264,645981514;9;387,3837;True;2280;54,63342;730,9687;138,6685;386683,5
21;1659148,25;819434,293872637;9;387,3837;True;2280;48,92505;727,6966;268,8882;3951776
22;1644059,25;853433,083884859;9;387,3837;True;2280;53,82141;721,0786;126,1806;1063054
23;1642302,625;1073508,47679529;9;387,3837;True;2280;50,27856;720,3082;158,2192;8343248
24;1660648,375;852774,899739125;9;397,4962;True;2280;50,15027;728,3546;188,9743;1283578
25;1659551,75;964510,739165884;9;387,3837;True;2280;48,89526;727,8736;-27,65371;3880342
26;1643480,5;1018523,2143468;9;387,3837;True;2280;49,22583;720,8248;213,0028;812449,8
27;1654386,875;1124541,36680071;9;387,3837;True;2280;49,15479;725,6083;198,5656;544326
28;1676930;865288,28079595;9;391,5894;True;2280;54,30981;735,4956;102,6253;3049338
29;1623492,875;851625,380547677;9;394,3987;True;2280;49,85352;712,0583;222,5578;1,456061E+07
30;1654149,375;929742,072079617;8;368,0432;True;2280;60,24976;725,5041;10,73075;2814189
