Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;3829,63989257813;1283,75394851621;10;313,4456;False;3854,339;250,3004;754,8884;224,5721;246986,6
2;3848,13354492188;2090,05441962928;10;313,4456;False;3864,318;250,4055;758,5184;178,4293;161842,8
3;4283,8837890625;2939,48912901878;10;279,9508;False;4298,28;250,1241;845,2001;191,7383;143959,3
4;4305,2880859375;3700,00987548828;10;284,3641;False;4321,377;250,053;847,9697;133,0016;160890,9
5;4361,41650390625;3706,41771240234;10;284,3641;False;4375,713;250,0914;856,9786;183,9179;142971
6;5193,92724609375;3961,88891601563;10;271,2928;True;4450;198,9257;873,7503;218,758;2560726
7;5380,9599609375;4552,87243652344;10;271,2928;True;4450;207,0089;860,16;253,6162;690400,1
8;5384,35595703125;4418,31358642578;10;254,9634;True;4450;217,2695;864,2258;200,4075;656440,5
9;5435,28125;4182,48630568087;10;254,9634;True;4450;214,5007;872,8977;214,1824;147189,6
10;5419,5830078125;5140,20891113281;10;254,9634;True;4450;231,5767;866,949;208,7691;304168,5
11;5423,12890625;4922,97723388672;10;252,7985;True;4450;206,7566;864,9;193,6591;268709,4
12;5431,37255859375;5104,63061523438;10;252,7985;True;4450;210,8403;866,5566;186,7862;186276,1
13;5425,75634765625;4791,20401611328;10;252,7985;True;4450;204,3245;870,1553;230,4065;242435,5
14;5443,03125;4635,40424194336;10;252,7985;True;4450;206,7124;864,379;180,2745;69689,49
15;5427,1220703125;4531,61463219523;10;251,3289;True;4450;209,0808;871,0291;55,23197;228780,3
16;5436,26611328125;5092,2530459106;10;258,3938;True;4450;207,001;862,7765;81,52441;137340,8
17;5412,3427734375;4541,46274154261;10;240,4366;True;4450;207,1729;862,5304;90,58311;376571,1
18;5434,5869140625;4505,28559257984;10;240,4366;True;4450;211,7231;864,0107;218,4387;154128,6
19;5430,92138671875;4916,08232421875;10;251,3289;True;4450;209,7363;870,1477;212,3765;190784
20;5424,244140625;4434,89164428711;10;233,2686;True;4450;214,731;870,3797;233,1514;257556,9
21;5386,298828125;4199,51942749023;10;240,004;True;4450;205,3501;867,4677;238,9838;637012,4
22;5420,63427734375;3873,88898044378;9;246,6517;True;4450;203,7095;875,0133;215,1137;293657,1
23;5425,16357421875;4791,36018066406;9;246,6517;True;4450;208,6245;873,485;209,7069;248362
24;5438,9150390625;4982,46842041016;9;245,5961;True;4450;206,9639;863,4286;257,9563;110848
25;5429,421875;4383,18168993294;9;249,6844;True;4450;207,252;862,0619;286,2649;205779,2
26;5428,35107421875;4680,95361551717;9;246,6517;True;4450;205,2817;871,2364;158,7172;216490,4
27;5420,318359375;4931,01006917954;9;269,951;True;4450;201,5137;864,3725;212,4605;296814,6
28;5412,32373046875;4838,90753173828;9;269,951;True;4450;206,0093;865,1843;211,9141;376764,4
29;5435,48681640625;5205,62884521484;9;246,6517;True;4450;208,8213;873,9843;153,5503;145133,7
30;5433,6796875;4583,77747802734;9;245,5961;True;4450;206,9634;861,6879;203,1574;163205
