Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;577213,125;120038,741935882;9;370,7211;False;1339,334;42,4965;430,9704;162,3428;60851,63
2;1195841,5;242131,031544061;9;370,7211;False;1941,124;46,875;616,0561;37,36075;218038,1
3;955872,625;243870,618960717;10;319,8366;False;1736,011;53,40562;550,6143;-26,37186;116816,4
4;1639321,625;452066,505888691;9;297,0611;True;2280;46,36334;719,0007;151,9061;1,313219E+07
5;1608750,375;435319,403792284;9;297,0611;False;2252,263;54,50079;714,2818;-81,81239;45460,11
6;1590418,625;612578,295948565;10;277,9434;False;2249,511;43,41809;707,0063;172,2114;986156,4
7;1492794,125;920840,23231793;9;290,6635;True;2280;42,80048;654,7343;296,6527;2497830
8;1606642;878693,351480115;9;336,2435;True;2280;43,52069;704,6675;241,9869;2,219885E+07
9;1605400,25;769330,646753834;10;326,2881;True;2280;44,22168;704,1229;199,8015;1,526883E+07
10;1618231,75;1155164,11503906;10;309,8999;True;2280;43,22656;709,7508;319,7405;1,867068E+07
11;1615268,125;724099,274331687;10;320,2584;True;2280;43,60608;708,4509;251,6435;1782003
12;1645944,75;743967,706103516;10;362,2025;True;2280;45,75024;721,9056;160,0582;6499227
13;1655932,375;898337,776900163;10;326,2308;True;2280;55,09937;726,2861;-80,75593;6069081
14;1625111;1059578,56737093;9;326,0282;True;2280;39,68347;712,768;398,6243;2,114573E+07
15;1651618,5;1120348,43876953;10;327,7714;True;2280;42,96362;724,3941;241,3577;2,208019E+07
16;1667441,75;1216406,74084167;9;338,9989;True;2280;45,45508;731,3341;157,6932;1,63475E+07
17;1638391,375;865999,931403527;10;326,363;True;2280;45,84448;718,5927;277,9993;6449421
18;1649156,5;874933,907786183;9;381,887;True;2280;59,76404;723,3143;52,96166;4027335
19;1631591,75;896264,283208287;9;321,7254;True;2280;39,7041;715,6104;411,1306;1,876946E+07
20;1631636;1160489,4359375;9;337,282;True;2280;43,17957;715,6298;253,5106;1,683901E+07
21;1652139,625;1181830,7171875;9;303,5663;True;2280;45,52808;724,6226;163,4657;1,811154E+07
22;1639047,75;1191373,92368164;10;301,9062;True;2280;52,5802;718,8806;197,4819;4753460
23;1644653,125;1078474,64902344;9;295,6678;True;2280;42,90552;721,3391;132,1439;3616784
24;1653818,625;1030835,63977051;8;311,1962;True;2280;61,46008;725,3591;-13,72128;6460022
25;1549504,625;764818,218923259;9;343,7851;False;2207,133;53,67261;702,0442;17,63797;218069,6
26;1625937,75;588368,015670133;9;284,597;False;2250,66;59,40991;722,4272;-38,3229;201016,2
27;1630001,75;859162,896238017;9;287,3686;True;2280;46,24072;714,913;182,7863;1,107359E+07
28;1611022,875;793389,913146715;8;329,2346;False;2249,888;61,42456;716,0458;25,36039;108687,2
29;1648030,125;906438,941506958;10;325,1138;True;2280;39,5835;722,8203;318,4345;4731997
30;1636843,625;1159474,92406403;10;353,4059;True;2280;52,44336;717,9139;178,8029;740027,2
