Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2068,17114257813;487,977160100639;9;267,1285;False;1574,204;42,03627;493,9668;112,8913;1222626
2;2269,75146484375;1042,10425879508;9;267,1285;False;1777,226;48,99603;492,526;-17,69611;138019
3;2438,23999023438;1151,63461588249;10;258,3187;False;1899,953;49,40709;538,2873;0,7105023;884748
4;2249,50073242188;1168,15433840752;10;287,0983;False;1776,14;41,45758;473,3605;-8,427268;527068,5
5;2611,18359375;1416,68540080003;8;307,1795;False;2031,56;46,55896;579,6234;9,718757;470719,6
6;2880,64721679688;1385,62814316154;9;313,1051;True;2280;44,08002;600,6472;42,17522;305313,8
7;2844,99194335938;1519,63862638474;8;309,4593;False;2247,16;48,23566;597,8315;-19,79601;670104,4
8;2919,22583007813;1658,90188966244;9;309,394;True;2280;41,0177;639,2258;66,13599;1,216745E+07
9;2900,07666015625;1882,280691576;10;312,2712;True;2280;61,33099;620,0768;-1,364233;2153406
10;2876,21313476563;1640,40449181497;10;317,6558;True;2280;43,84393;596,2131;53,55447;9840590
11;2926,46557617188;1808,89604996443;10;319,2399;True;2280;44,19226;646,4656;57,05758;1,351061E+07
12;2857,07275390625;1791,04208365679;10;308,8734;True;2280;43,55487;577,0727;72,14159;2,352788E+07
13;2890,78393554688;1725,90625871017;10;306,1351;True;2280;42,60059;610,784;67,51588;4724617
14;2905,5439453125;1641,05019891262;10;340,5124;True;2280;47,1532;625,5439;53,1716;1,384196E+07
15;2880,09497070313;1914,58599629998;10;348,9344;True;2280;56,43384;600,095;10,01201;5959810
16;2965,47265625;1899,28391276002;10;304,0562;True;2280;41,48181;685,4728;74,63556;1498055
17;2910,35986328125;1811,94354812205;10;312,7362;True;2280;44,96899;630,3599;64,65475;2,024149E+07
18;2995,63232421875;2118,95043668747;10;335,3899;True;2280;43,96216;715,6324;50,69151;1,017931E+07
19;2950,6552734375;1427,74042537659;10;329,245;True;2280;46,04297;670,6553;84,51688;1,263751E+07
20;2851,89599609375;1618,7497915566;10;320,3551;True;2280;45,52649;571,896;58,06331;4277372
21;2879,49047851563;2051,33952217102;10;351,435;True;2280;47,24512;599,4905;38,01216;971440,1
22;2918,50219726563;2371,9014831543;10;320,3551;True;2280;51,92224;638,5023;31,54056;1,944631E+07
23;2876,0546875;2094,44807085991;10;320,3551;True;2280;56,5481;596,0547;1,688022;1134354
24;2925,70727539063;1617,40714233313;10;309,2147;True;2280;48,10339;645,7073;51,7482;4846272
25;2920,3681640625;1609,96708203964;10;369,5949;True;2280;44,60889;640,368;82,34592;1314108
26;2968,33154296875;2200,56396484375;10;333,546;True;2280;41,62817;688,3317;74,48269;106053
27;2899,05029296875;2060,99645012319;10;335,598;True;2280;49,75537;619,0504;40,88133;1,849875E+07
28;2890,81005859375;2050,89082717896;10;324,4815;True;2280;46,26294;610,8102;47,22432;1,530977E+07
29;2945,083984375;1912,33359640241;10;376,0747;True;2280;46,59595;665,084;67,48861;8685971
30;2924,7373046875;1853,58170506619;10;335,4453;False;2250,114;49,84253;674,6232;-8,375309;637704,8
