Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2318,12280273438;440,619553776085;10;347,6942;False;2318,123;109,6502;750,5833;-44,30184;155887,9
2;2199,623046875;834,147092720866;8;280,4815;False;2199,623;152,3277;706,8447;-53,28346;156965,7
3;2760;1273,52193497419;10;312,9208;True;2760;120,0241;876,6545;109,3396;6824383
4;1855,22338867188;1429,06217041016;8;280,4815;False;1855,223;114,0757;588,0673;-82,49078;108979,2
5;1879,25512695313;1288,97662183046;9;323,9113;False;1879,255;64,4281;586,6763;-55,56088;22375,71
6;2760;1534,09310040474;9;323,9113;True;2760;125,3577;863,7573;94,72096;2619408
7;2760;1762,99984531403;9;325,9084;True;2760;107,0692;863,1075;113,6543;3888559
8;2760;2002,64758300781;9;328,2038;True;2760;99,04926;848,0303;106,2309;7106013
9;2760;2238,16440887451;9;330,7879;True;2760;105,5248;845,5048;64,06245;3396594
10;2760;2341,88443412781;9;319,4976;True;2760;110,6719;858,9303;90,62038;3070525
11;2760;2231,31297607422;9;319,4976;True;2760;105,2585;848,645;43,92949;5138199
12;2760;2200,68576202393;9;319,4976;True;2760;111,5892;873,8554;79,44321;246430,7
13;2760;2328,83021850586;9;313,6848;True;2760;104,162;850,1606;110,5421;194300,1
14;2760;2187,22317562103;9;319,4976;True;2760;101,884;879,4169;98,48806;2966557
15;2760;2151,86172612906;9;319,4976;True;2760;111,2831;852,0787;83,04855;5960798
16;2760;2373,01851892471;9;300,2347;True;2760;110,9751;850,5569;80,44554;3419441
17;2760;2148,36452484131;9;317,1188;True;2760;97,35693;861,6693;132,2151;1210242
18;2760;2398,64883517027;9;317,1188;True;2760;101,8916;851,1417;58,72865;5055896
19;2760;2200,97819865942;9;294,1312;True;2760;113,7058;867,6067;37,68411;3297320
20;2760;2257,6505859375;9;296,0721;True;2760;85,48291;853,2537;130,2868;602602,4
21;2760;2250,55460101366;9;296,0721;True;2760;85,90479;848,9429;150,5586;3974015
22;2760;2687,22023925781;9;296,0721;True;2760;110,427;855,6155;64,67921;9447881
23;2760;2545,25161075592;9;296,0721;True;2760;86,4856;843,3209;130,0298;245396,2
24;2760;2593,55621314049;9;296,0721;True;2760;91,38574;860,6821;109,1014;2374146
25;2760;2504,7479888916;9;296,0721;True;2760;88,60059;851,5607;161,9882;5886265
26;2760;2510,89174194336;9;296,0721;True;2760;88,9834;823,3994;10,84723;3686553
27;2760;2486,27215881348;9;296,0721;True;2760;86,79346;843,3001;125,0613;552567,8
28;2760;2276,4563408494;9;296,0721;True;2760;86,59692;838,8954;143,5756;8315980
29;2760;2435,65363731384;9;296,0721;True;2760;88,88696;851,8505;36,20269;3456544
30;2760;2515,07788354158;9;296,0721;True;2760;92,20898;847,7062;123,0401;332090,6
