Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1554,90576171875;268,018444693903;8;351,1467;True;2760;126,7589;875,8167;137,9766;3359593
2;1556,00366210938;439,625603632629;10;320,3707;True;2760;114,5327;874,569;109,4697;6129779
3;1555,9892578125;971,550288391113;10;320,3707;True;2760;100,8011;860,6941;51,01287;7549501
4;1556,10168457031;964,901160384715;9;311,3707;True;2760;105,8588;866,8759;122,4428;1862144
5;1554,84790039063;979,822538757324;9;353,0411;True;2760;91,04773;839,5273;78,98013;1,256949E+07
6;1556,90295410156;910,386123385793;7;343,4069;True;2760;88,20868;857,2388;61,4885;6536616
7;1557,923828125;1081,36917802393;7;343,4069;True;2760;87,23877;866,4775;127,5137;4125932
8;1556,26611328125;1135,75092584193;7;342,6128;True;2760;97,27393;859,9354;120,5803;2251142
9;1554,72900390625;1268,07457275391;7;321,0753;True;2760;75,0885;822,3782;100,778;376249,6
10;1556,68737792969;1409,73554382324;7;321,0753;True;2760;85,22864;852,1019;88,00444;6244867
11;1555,83874511719;1378,72467346191;8;346,0542;True;2760;83,32703;841,7142;105,8525;6863757
12;1555,99755859375;1329,8635345459;7;317,2408;True;2760;95,05432;855,0294;48,75201;8629513
13;1554,35900878906;1420,88987121582;8;354,9504;True;2760;81,39551;824,986;65,70982;5368552
14;1555,82189941406;1101,92507495452;7;321,0753;True;2760;91,83264;850,0518;87,43272;7706127
15;1555,26782226563;1349,91490585729;8;354,9504;True;2760;81,1167;833,7948;89,57099;4255470
16;1556,65747070313;1270,64637451172;8;354,9504;True;2760;74,9126;841,4875;68,35862;3865131
17;1555,10009765625;1451,83845825195;8;344,1055;True;2760;66,50659;817,5074;73,52274;6020152
18;1555,39392089844;1407,51916503906;8;344,1055;True;2760;80,68896;834,6285;68,63326;3756591
19;1556,73132324219;1346,92321472168;7;345,1768;True;2760;70,29077;837,6035;63,88371;1,174575E+07
20;1557,42041015625;1383,61155794542;8;333,8196;True;2760;70,35303;844,5574;87,50128;5666340
21;1558,57153320313;1408,64215698242;8;333,8196;True;2760;72,15356;857,869;108,664;8497069
22;1556,62170410156;1407,02046966553;8;333,7822;True;2760;73,31299;839,53;89,5708;531788,4
23;1556,45471191406;1288,50123974681;8;333,7822;True;2760;64,65332;829,2006;94,49436;5767031
24;1558,31591796875;1188,71886345316;8;333,7822;True;2760;75,3833;858,5423;110,7048;3121767
25;1555,1328125;1335,96226501465;8;333,7822;True;2760;62,23169;813,5598;75,87685;4532336
26;1557,57385253906;1180,67882993147;8;351,1287;True;2760;72,4895;848,2286;102,8107;1,213971E+07
27;1557,03686523438;1279,95176677704;8;333,7822;True;2760;70,77905;841,1478;91,41812;4587198
28;1556,98132324219;1348,54812725075;8;306,177;True;2760;61,64893;831,4622;82,8435;3506459
29;1558,49291992188;1203,52167141959;8;306,177;True;2760;75,27612;860,2056;170,8618;5197073
30;1556,00427246094;1308,24685397148;8;328,4529;True;2760;77,23315;837,2762;92,61914;9846867
