Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1377,6474609375;471,758488249779;9;286,1193;False;1429,261;51,61378;411,8264;13,4733;25329,94
2;2631,09765625;1301,777308321;10;334,775;True;2760;128,9024;808,1108;50,21676;2111638
3;2669,85961914063;1460,52179946303;10;312,7612;True;2760;90,14047;777,6382;7,402083;3207384
4;2655,00537109375;1701,04329411983;10;293,2857;True;2760;104,9947;805,9755;46,74799;777079,9
5;2661,43432617188;1703,38255688548;10;293,2857;True;2760;98,56573;788,4029;58,28572;1738033
6;2664,88232421875;2194,92796020508;10;293,2857;True;2760;95,11755;822,8503;21,03435;1328496
7;2670,927734375;2216,40234866142;10;277,4153;True;2760;89,07214;762,8594;47,00042;453583,3
8;2671,8095703125;2365,89089660645;10;298,1914;True;2760;88,19055;803,1068;45,15272;913948,3
9;2667,77563476563;2441,63148193359;10;298,1914;True;2760;92,22437;783,1151;68,38301;1862072
10;2669,40283203125;2062,71553765535;10;298,1914;True;2760;90,59729;805,6368;34,20735;2095116
11;2675,35693359375;2195,20891113281;10;296,8194;True;2760;84,64294;839,6375;35,31426;1388873
12;2671,07543945313;2367,59430184364;9;289,327;True;2760;88,92456;819,0773;60,44985;1,027714E+07
13;2681,6796875;2329,9216003418;10;296,8194;True;2760;78,32043;861,1212;36,63002;3180819
14;2686,82421875;2424,12186807692;10;296,8194;True;2760;73,1759;846,0428;23,4231;2082229
15;2675,70434570313;2329,79046630859;10;289,2715;True;2760;84,29565;846,5728;28,90008;5535117
16;2677,77197265625;2113,65702837706;10;289,87;True;2760;82,22815;791,0735;26,81588;3046890
17;2685,91748046875;2409,55389709473;10;307,2415;True;2760;74,08252;851,9992;41,97778;6137245
18;2688,17651367188;2520,63181762695;10;289,2715;True;2760;71,82349;829,8962;28,28383;2951396
19;2686,6015625;2401,80650024414;10;267,4214;True;2760;73,39844;849,0773;39,94787;3448985
20;2687,23364257813;2561,57035522461;10;267,4214;True;2760;72,76636;810,1409;38,86045;6358993
21;2689,11352539063;2543,36361694336;10;267,4214;True;2760;70,88647;751,1072;33,21616;2853281
22;2694,59814453125;2297,2490685463;10;267,4214;True;2760;65,40186;737,6151;45,67489;798303,6
23;2695,37182617188;2129,24141697884;10;267,4214;True;2760;64,62817;778,7029;34,78704;2048894
24;2696,5322265625;2407,24916529655;9;265,7285;True;2760;63,46777;765,8016;41,46252;2138012
25;2695,166015625;2193,42812478542;9;265,7285;True;2760;64,83398;753,8757;32,673;3777042
26;2695,99609375;2193,4612963438;9;265,7285;True;2760;64,00391;773,6348;25,25167;5260364
27;2700,95092773438;2400,80576171875;9;265,7285;True;2760;59,04907;724,5641;40,28642;1746956
28;2698,6123046875;2073,88285770416;9;266,0679;True;2760;61,3877;786,6627;51,91565;5972612
29;2686,29467773438;2073,24249641895;9;265,7285;True;2760;73,70532;761,8156;28,2682;2366167
30;2696,513671875;2424,61381874084;8;262,2378;True;2760;63,48633;752,0941;50,55228;2440307
