Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1301005,5;129743,208818356;10;344,5506;False;2012,444;43,1193;646,4804;-33,95538;36253,57
2;1130625,125;307003,339517966;10;352,9611;False;1885,125;42,57137;599,7612;10,09577;67546,54
3;1628558,625;375784,099713941;10;349,2831;False;2253,089;45,46289;722,8114;53,52653;779086,9
4;1378630,625;473362,945950779;10;327,9002;False;2073,383;57,42818;664,9185;44,23079;295810,3
5;1637211,125;601810,348341168;10;339,2592;True;2280;47,32126;718,0751;163,0122;1,498681E+07
6;1660888,75;971011,593775177;10;339,2592;True;2280;45,5437;728,46;165,6154;1,402199E+07
7;1584060,875;817259,259725855;10;353,1289;True;2280;44,87946;694,7635;299,1145;5268399
8;1580822,375;867296,066813502;10;353,1289;True;2280;44,80292;693,3431;284,5187;1,10853E+07
9;1657054,375;1243186,78125;10;348,2153;True;2280;45,52539;726,7783;138,3647;2,131509E+07
10;1616463,75;933019,1328125;10;353,0393;True;2280;46,39337;708,9753;263,9065;2,435455E+07
11;1636773;1086908,34533277;10;350,0257;True;2280;46,04352;717,8829;209,7644;2089809
12;1617794,75;1004584,7875;10;353,0393;True;2280;49,87463;709,5591;172,1828;1,792611E+07
13;1629232,125;1019215,934375;10;362,7259;False;2255,32;49,84149;722,395;24,17196;777267,4
14;1580516,25;944118,1375;10;364,8833;True;2280;41,21008;693,2089;315,3216;1,060425E+07
15;1374497,25;804277,060573387;10;365,4724;False;2074,767;40,20837;662,4827;87,44369;196787,9
16;1641812,5;898718,328739369;10;378,0075;True;2280;45,80676;720,0932;184,9974;3869805
17;1655224,375;1037933,71796875;10;365,4724;True;2280;42,37219;725,9756;282,3679;2752667
18;1624883;1128545,721875;10;384,1642;True;2280;39,87231;712,668;388,3313;9684384
19;1613377,25;1170778,8296875;10;384,4951;True;2280;43,48975;707,6216;272,9022;4682911
20;1644932,75;1089618,0375;10;356,4446;True;2280;42,56128;721,4617;395,4733;533194,6
21;1658398,25;1251745,07177734;10;396,3642;True;2280;39,23279;727,3677;385,0343;7269563
22;1615995,625;1267961,29375;10;390,5153;True;2280;49,9502;708,77;213,0023;1,974009E+07
23;1667725,5;1300180,609375;10;384,1642;True;2280;42,38989;731,4586;199,5593;929404,9
24;1638312,75;1174178,98278198;9;356,9302;True;2280;42,83105;718,5582;329,0458;1,967532E+07
25;1645034,25;1070684,50664062;10;383,7949;True;2280;42,63538;721,5062;284,8461;1,908838E+07
26;1657279,375;1253884,56875;10;398,816;True;2280;51,5918;726,8769;203,3574;1,113682E+07
27;1642905,75;1099725,26819458;10;391,1003;True;2280;46,46912;720,5727;64,19244;5872947
28;1653197,375;1323429,01875;9;378,2986;True;2280;42,31201;725,0865;317,6646;2,372634E+07
29;1649933;1123764,5140625;9;378,2986;True;2280;42,47192;723,6548;215,3305;1,291339E+07
30;1615943,125;1236169,16953125;9;378,2986;True;2280;46,76782;708,747;270,3027;4154837
