Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1616,67150878906;437,287763154507;9;303,2404;False;1676,052;59,38017;485,7628;-12,07008;9662,134
2;2637,3251953125;1145,35149800777;10;261,5321;True;2760;122,6748;794,5774;-4,24014;1,508885E+07
3;2650,6796875;2081,45314941406;9;335,8091;True;2760;109,3204;828,4783;57,51307;8091762
4;2663,28344726563;2114,5681640625;10;243,0685;True;2760;96,71655;854,5616;37,64219;1,63954E+07
5;2668,2744140625;2278,98728027344;10;278,3158;True;2760;91,72546;859,4474;33,1106;1,125984E+07
6;2674,2060546875;2472,9217590332;10;225,8995;True;2760;85,79407;851,7383;29,26654;2261504
7;2685,62646484375;2469,69981079102;10;221,8775;True;2760;74,3736;865,2701;36,05495;2293169
8;2680,75415039063;2522,49928588867;10;274,3207;True;2760;79,24591;851,5111;37,67619;1,020955E+07
9;2683,6494140625;2523,8929107666;10;239,0464;True;2760;76,35071;857,9464;31,83616;2652788
10;2680,3984375;2427,80653076172;10;230,1623;True;2760;79,60168;853,7595;37,83268;1409052
11;2679,82373046875;2467,42188110352;10;230,1623;True;2760;80,17615;845,6962;41,83591;1123558
12;2687,16064453125;2430,13102753162;10;230,1623;True;2760;72,83923;848,2222;29,07905;2152221
13;2686,05322265625;2332,67463378906;10;251,0857;True;2760;73,94666;852,8122;31,30064;578219,4
14;2682,93774414063;2493,13031005859;10;230,1623;True;2760;77,06226;861,0404;33,04951;1993892
15;2677,8310546875;2323,44681797028;10;230,1623;True;2760;82,16882;853,7065;33,96274;1580375
16;2678,80102539063;2126,57590672374;9;224,9358;True;2760;81,19897;843,9446;36,06627;1580180
17;2686,24560546875;2266,6836468339;10;208,1851;True;2760;73,75439;866,741;12,27645;1551875
18;2687,76904296875;2347,87450232506;10;208,1851;True;2760;72,23096;862,8893;31,45385;1,200616E+07
19;2684,06005859375;2418,2875793457;10;216,1624;True;2760;75,93994;853,0674;39,67207;9400807
20;2689,8076171875;2383,61166381836;10;216,1624;True;2760;70,19238;861,5304;38,07876;1,410157E+07
21;2694,40625;2233,22823114395;10;222,1252;True;2760;65,59375;846,0161;37,90726;3736443
22;2686,7314453125;2527,98163452148;10;222,1252;True;2760;73,26855;854,3477;25,79364;1,341602E+07
23;2696,19799804688;2561,93862915039;10;208,1851;True;2760;63,802;856,884;37,01797;5584236
24;2685,85693359375;2443,82392827272;10;235,9006;True;2760;74,14307;868,1337;28,7896;5631187
25;2696,12231445313;2577,67876586914;10;208,185;True;2760;63,87769;856,6768;47,23776;7076010
26;2690,5927734375;2338,58315999508;10;208,185;True;2760;69,40723;880,5955;21,5709;7412406
27;2692,71630859375;2367,18305258751;10;230,8378;True;2760;67,28369;850,5513;36,9068;1,257855E+07
28;2693,90234375;2315,09397109449;10;230,2614;True;2760;66,09766;840,3098;29,37748;6406209
29;2699,89233398438;2469,39525146484;10;228,5138;True;2760;60,10767;861,4075;43,25724;1,517452E+07
30;2699,53076171875;2331,10305447578;10;228,5138;True;2760;60,46924;863,7679;57,45835;5588986
