Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;671759,5;122429,116839126;9;347,8163;False;1451,028;41,58032;462,9543;108,0483;55044,93
2;639913,9375;92131,8412761026;8;363,8253;False;1414,316;40,6922;452,4548;34,39215;64665,54
3;708541,125;176034,711477599;9;336,1576;False;1493,583;39,63875;474,3903;80,3488;254872,8
4;1436413;223243,584261227;10;335,6048;False;2119,181;47,20831;677,8152;63,24456;86923,72
5;1143592,5;162686,297868769;9;403,0943;False;1901,462;43,70667;601,428;-27,27437;462747,5
6;1369259,375;298184,284037077;9;367,822;False;2072,36;54,55374;660,7246;71,50883;346647,5
7;1542024,625;260624,581655538;10;371,8232;False;2205,231;50,01178;699,2576;-34,52925;75364,48
8;1546054,125;355501,999428749;9;402,4481;False;2208,181;45,48096;700,1481;-38,36528;46888,18
9;703960,6875;191121,600987138;9;376,4615;False;1490,378;42,09882;472,337;15,19383;89463,54
10;1241740,5;230159,303975669;9;409,2004;False;1983,431;51,78644;626,0567;43,49231;119533
11;1602742,875;254038,473646253;9;473,7557;True;2280;48,3631;702,9574;175,8718;9187387
12;914607,4375;327399,058666378;9;446,6468;False;1692,195;52,32092;540,4858;-23,82028;152705,8
13;1604748;316053,737538144;9;361,3065;True;2280;47,51392;703,8369;243,2632;5282952
14;907771,875;230305,253580763;9;377,2901;False;1697,503;41,71619;534,7688;70,34173;31327,17
15;1374712,625;534522,626958847;9;352,8329;False;2078,092;54,22742;661,5264;1,567059;622982,1
16;1590358,875;361472,121637309;9;339,3618;True;2280;47,38232;697,5258;258,0254;5098053
17;1269643,875;413214,905100276;9;342,6008;False;1991,5;47,5293;637,5313;-17,72952;440876,7
18;1564744,375;472223,36117245;9;361,1351;False;2203,94;59,81262;709,976;45,81199;330597,9
19;1595304,625;447108,27820019;9;386,6637;True;2280;43,62781;699,695;349,9939;1404613
20;1512540,875;623448,697721434;9;356,7428;True;2280;55,02112;663,3951;283,5411;1,672171E+07
21;1344664,75;535575,449511719;9;412,7407;False;2072,158;54,40125;648,92;-6,554741;482758,8
22;1191338,25;422320,651854062;9;448,3195;False;1943,097;48,89392;613,1133;65,83954;284616,9
23;1577699,875;532513,862788621;9;410,6016;True;2280;47,94104;691,9736;190,6982;3597900
24;1630883,5;528773,096705627;9;411,233;True;2280;56,10278;715,2998;150,7163;7748999
25;906019,875;380891,408465071;9;357,1341;False;1695,053;44,51733;534,5082;14,73023;859410,8
26;1569918,375;683350,527272308;9;437,5101;True;2280;50,57642;688,5607;302,3561;9119343
27;1643882,75;796569,787543306;9;380,283;True;2280;45,91797;721,0012;187,0262;1,881073E+07
28;1625821;767451,196787782;9;364,6612;True;2280;46,95972;713,0794;102,5075;4380000
29;1593489,75;767909,28690843;9;370,8392;True;2280;43,68164;698,899;271,2585;6273098
30;1629557,125;604376,106372166;9;343,6099;True;2280;42,96777;714,718;227,2715;1,63368E+07
