Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4275,21484375;1432,02543844879;10;319,1744;True;4450;174,7851;864,6945;72,79921;998741,9
2;4242,5869140625;2060,33744484782;10;280,5369;True;4450;207,4131;860,4849;74,93497;6729155
3;4288,416015625;2538,04215038717;10;322,0364;True;4450;161,5841;852,17;60,7882;5061064
4;4282,80224609375;2076,97916257381;10;322,0364;True;4450;167,1977;851,7889;100,0462;139137,3
5;4305,60302734375;3189,69211826324;10;284,8409;True;4450;144,397;834,5395;71,60659;141340,6
6;4301,853515625;3283,48618774414;10;284,8409;True;4450;148,1465;842,8629;63,75456;836140,1
7;4303,5009765625;3064,03035888672;10;302,7213;True;4450;146,4993;853,0809;25,47683;2007187
8;4294,8271484375;3601,57452602386;10;291,0211;True;4450;155,173;831,7079;79,60831;4542937
9;4303,57666015625;2946,07153625488;10;291,0211;True;4450;146,4235;846,7336;75,95541;5945666
10;4292,2431640625;3211,1935546875;10;296,0041;True;4450;157,7568;845,3768;47,63993;5206961
11;4316,146484375;3351,20111083984;10;296,0041;True;4450;133,8538;837,6562;50,23845;4806995
12;4316,07275390625;2980,97363057137;10;286,4937;True;4450;133,9272;834,4023;66,19992;664937,8
13;4311,44140625;3517,83956298828;10;269,6434;True;4450;138,5583;832,7789;28,69428;1487365
14;4316,28125;3593,52083740234;10;286,4937;True;4450;133,719;830,93;29,74123;6583983
15;4314,1318359375;3271,38058085442;10;286,4937;True;4450;135,8682;848,6743;-2,668571;8277793
16;4313,7822265625;3612,47421875;10;286,4937;True;4450;136,2175;818,2278;3,024639;3319174
17;4310,5751953125;3546,0957089901;10;286,4937;True;4450;139,425;829,7911;46,91058;1165707
18;4318,41455078125;3566,44163208008;10;292,0115;True;4450;131,5854;810,6182;29,81281;650251,8
19;4320,36181640625;3399,68286293149;10;286,4937;True;4450;129,6382;831,1074;46,21515;6009683
20;4316,63525390625;3466,79022216797;10;256,1555;True;4450;133,3647;831,4523;45,60991;3370779
21;4321,1220703125;3700,16158447266;10;267,9345;True;4450;128,8779;816,8724;27,72262;7781371
22;4324,88525390625;3834,51750488281;10;279,7247;True;4450;125,1147;848,6876;38,67308;2558721
23;4330,17724609375;3380,00047607422;10;267,9345;True;4450;119,8228;821,3732;20,19314;912039,8
24;4323,0849609375;3384,666709584;10;274,9036;True;4450;126,915;847,0988;57,45929;2574065
25;4325,830078125;3640,02387742996;10;267,9345;True;4450;124,1699;828,5585;21,5667;2412712
26;4331,6171875;3374,82461280823;10;267,9345;True;4450;118,3828;826,5881;4,688274;1872611
27;4327,8798828125;3230,32472091913;10;267,9345;True;4450;122,1201;836,4293;85,48349;1662880
28;4326,32958984375;3492,50212812424;10;267,9345;True;4450;123,6704;837,8301;53,24556;5429301
29;4326,671875;3826,17673339844;10;264,9938;True;4450;123,3281;835,0265;101,7349;3391416
30;4327,08837890625;3594,26920166016;10;247,0802;True;4450;122,9116;836,4712;67,38454;2416758
