Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4657,8740234375;730,781351373531;9;221,6089;True;4450;180,59;870,1107;281,8401;2078740
2;4153,40380859375;1807,72158946991;9;221,6089;False;4139,394;170,6425;815,8437;-47,2589;140101,9
3;5209,5732421875;2447,49564419389;9;221,6089;True;4450;187,7354;877,483;117,9389;7595731
4;5179,76220703125;3291,73192722797;9;246,107;True;4450;187,0789;871,1027;129,4816;7297624
5;5125,41552734375;3601,95432128906;9;221,6089;True;4450;168,0787;875,7098;170,1732;6754156
6;5916,91748046875;3460,70127191544;9;201,3347;True;4450;168,2404;874,9422;154,3202;1,466917E+07
7;5172,42626953125;3646,42380298376;9;225,5988;True;4450;170,1617;864,1817;242,0064;7224264
8;5343,61865234375;3737,69315567017;9;228,4796;True;4450;169,1351;871,3283;162,3906;8936189
9;5443,5244140625;3807,0670987606;9;208,2986;True;4450;165,6063;863,9642;215,0154;9935246
10;5641,47216796875;3510,39008334875;9;208,2986;True;4450;163,7969;869,3082;225,7732;1,191472E+07
11;5459,8896484375;4244,28795166016;9;226,7118;True;4450;189,0054;872,2372;243,657;1,00989E+07
12;5354,13134765625;3891,52978029251;9;254,6722;True;4450;188,8396;872,5269;176,2183;9041314
13;5412,833984375;3545,24332206249;9;255,7065;True;4450;200,1169;871,9221;180,1528;9628341
14;5477,17138671875;4007,90428250134;9;263,9413;True;4450;185,1101;870,4901;58,00584;1,027171E+07
15;5872,1904296875;4159,42620162964;8;252,1598;True;4450;210,9971;871,2327;154,8796;1,422191E+07
16;5698,14453125;3883,34660339355;9;255,7065;True;4450;179,5071;871,4988;162,9967;1,248145E+07
17;5499,18994140625;3955,59247564077;9;254,6722;True;4450;202,8916;876,871;191,2647;1,04919E+07
18;5820,4443359375;3623,77873466015;9;254,6722;True;4450;192,8193;876,3233;203,3633;1,370445E+07
19;5349,7451171875;4029,15097045898;9;272,3246;True;4450;183,457;873,4889;233,2591;8997449
20;5643,11279296875;3745,39412771463;9;254,6722;True;4450;204,5493;872,7635;120,1576;1,193113E+07
21;5342,30615234375;4098,01064453125;9;264,8795;True;4450;177,042;854,3845;203,5031;8923063
22;5525,26806640625;3766,65994696617;9;264,8795;True;4450;182,4224;877,4429;211,0607;1,075268E+07
23;5755,79248046875;4021,83289794922;9;238,3153;True;4450;179,9009;866,1184;246,4684;1,305792E+07
24;5162,984375;3756,56812744141;8;255,5379;True;4450;205,7183;868,7789;161,1314;7129845
25;5753,98876953125;3486,31336019747;8;295,5073;True;4450;209,8101;871,5504;161,7012;1,303989E+07
26;5498,2548828125;4275,22073974609;9;268,1754;True;4450;191,3735;865,9137;216,826;1,048255E+07
27;5381,26318359375;3866,20683414191;8;255,5379;True;4450;207,4658;862,7023;201,7769;9312633
28;5447,85009765625;4243,13726806641;8;255,5379;True;4450;203,5186;873,8672;179,702;9978503
29;5469,23681640625;3597,62582461238;8;279,9337;True;4450;206,0791;871,6058;151,7452;1,019237E+07
30;5570,4443359375;3943,54751586914;8;282,2256;True;4450;216,1782;870,9846;28,4177;1,120444E+07
