Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2760;267,900856667757;10;331,2345;True;2760;116,2737;887,0104;127,9049;3701518
2;2760;609,70445766449;10;321,138;True;2760;89,48022;876,4839;56,90717;3062025
3;2760;1007,75642808676;10;321,138;True;2760;102,426;870,6915;15,17085;490208,1
4;2760;1421,6069732029;10;321,138;True;2760;92,97754;846,8978;148,2378;5925384
5;2760;1880,70688630939;10;321,138;True;2760;106,5741;834,4011;78,01354;5347837
6;2760;2083,44897505045;10;326,5443;True;2760;97,25177;843,1389;96,44713;3037858
7;2760;2178,47019701004;10;326,5443;True;2760;102,6353;840,6556;50,06479;1652378
8;2760;2024,60478608012;10;326,5443;True;2760;96,20282;845,199;46,98707;3658161
9;2760;2520,24861450195;10;321,9506;True;2760;89,45044;825,1169;86,06705;2525354
10;2760;2150,69047851562;10;288,9967;True;2760;88,37683;839,2701;74,61985;1408095
11;2760;2347,10564195514;10;288,9967;True;2760;103,3771;829,5775;118,8274;4558537
12;2760;2336,76133995354;10;315,2153;True;2760;86,40698;846,6151;65,86217;9208986
13;2760;2074,55976643562;10;315,2153;True;2760;108,3497;857,7695;90,73273;1190372
14;2760;2110,70345845222;10;288,9967;True;2760;99,53137;841,5281;68,90401;9773912
15;2760;2218,86740972996;10;312,7201;True;2760;103,7059;831,7227;71,61207;5007212
16;2760;2005,2010705173;10;309,0421;True;2760;87,68555;864,5919;142,0065;4232005
17;2760;2203,62622044981;10;309,0421;True;2760;79,15796;817,8654;70,91063;5529881
18;2760;2438,46347045898;10;309,0421;True;2760;99,64404;813,5988;84,91751;3228635
19;2760;2289,74099277854;10;309,0421;True;2760;84,88672;828,9915;86,85291;5443179
20;2760;2567,50670166016;10;309,0421;True;2760;87,09302;833,3544;92,7763;3927917
21;2760;2178,30522483587;10;306,0911;True;2760;87,44897;837,1822;112,7825;530007,9
22;2760;2653,25309448242;10;313,1226;True;2760;81,39648;801,5237;108,251;8682625
23;2760;2610,65676474571;10;313,1226;True;2760;83,97876;796,3215;100,5946;5388451
24;2760;2437,61401303411;10;313,1226;True;2760;75,09741;800,9343;88,62566;8967526
25;2760;2081,0683131814;10;313,1226;True;2760;86,74243;836,8787;90,68162;2613195
26;2760;2149,56659024209;10;309,0421;True;2760;83,64453;802,0659;122,7105;8517524
27;2760;2306,91512769461;10;309,0421;True;2760;88,23291;822,6685;109,2478;3467999
28;2760;2245,88382001519;10;318,5668;True;2760;82,30566;811,4794;141,2282;7054453
29;2760;2537,45301907063;10;315,4174;True;2760;90,60571;829,8262;79,90994;2899012
30;2760;2509,28915599436;10;315,4174;True;2760;80,32104;810,1865;100,0396;842919,3
