Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2737,68994140625;497,800231723301;10;395,9451;False;2071,227;51,24802;666,4634;56,68324;429674,9
2;2604,38037109375;1107,85766329765;10;395,9451;False;2070,516;70,65684;533,8643;14,48365;49886,91
3;2900,49658203125;1455,96378631592;10;397,2731;False;2205,028;49,0661;695,4689;-87,12933;59085,42
4;2967,75024414063;1969,19017291069;10;397,2731;False;2247,364;52,04922;720,3859;-35,10788;328215,3
5;2856,60278320313;2205,36195678711;10;397,2731;False;2163,512;49,3194;693,0908;-66,6955;84349,87
6;2968,296875;2173,31538391113;10;402,3068;False;2251,187;55,65045;717,11;-82,92148;482496,5
7;2840,78564453125;2120,71131134033;10;376,7298;False;2158,555;50,07318;682,2311;-55,55232;194838,3
8;2988,8310546875;2191,8564453125;10;401,9806;True;2280;46,69684;708,8309;237,5004;1,269664E+07
9;2983,56298828125;2392,59106445313;10;401,9806;True;2280;50,45294;703,5629;58,55646;1954797
10;2993,32739257813;2325,43614084721;10;383,9284;True;2280;47,22479;713,3275;140,9837;6922575
11;2999,76196289063;2406,81762695313;10;383,9284;True;2280;46,0351;719,7619;113,1105;1,08203E+07
12;2990,50756835938;2393,04680175781;10;383,9284;True;2280;46,96899;710,5076;60,14341;1,245028E+07
13;2988,02197265625;2306,38900079727;10;383,9284;True;2280;43,34052;708,0219;204,8785;1,549559E+07
14;2976,33618164063;2123,02063388824;10;381,7929;True;2280;41,68884;696,3362;259,2912;6468049
15;2990,05786132813;2365,19364013672;10;354,7191;True;2280;46,77649;710,0579;110,8344;3834675
16;2993,466796875;2408,66277093887;10;381,7929;True;2280;39,97131;713,4667;241,7198;5656120
17;2992,3095703125;2347,14817504883;10;354,7412;True;2280;49,50354;712,3095;24,896;1099530
18;2986,08642578125;2338,69622783661;10;354,7412;True;2280;43,56824;706,0863;99,10485;1,215887E+07
19;2992,587890625;2563,27240600586;10;383,2142;True;2280;43,125;712,5878;77,43519;7545264
20;2985,84716796875;2393,61784667969;10;386,2356;True;2280;50,23096;705,847;42,53866;2095843
21;2997,90380859375;2422,33527832031;10;355,1548;True;2280;43,02112;717,9039;183,6591;2,248472E+07
22;2977,93896484375;2571,93486328125;10;360,5415;True;2280;40,80664;697,9388;260,7982;3067319
23;2864,52587890625;2385,85685424805;10;355,1548;False;2198,235;42,01282;666,2908;221,3547;1044832
24;2960,39331054688;2183,82155151367;10;375,8352;True;2280;42,55896;680,3933;223,0577;1,904431E+07
25;2998,25048828125;2559,94017944336;10;343,5549;True;2280;42,85986;718,2504;306,2494;1,327253E+07
26;2984,18017578125;2419,75669811368;10;375,8352;True;2280;40,31946;704,1802;300,1272;5218337
27;2994,22216796875;2358,90943053402;10;375,8352;True;2280;43,11914;714,2222;142,7117;1,161215E+07
28;2989,53759765625;2443,16168580987;10;392,0142;True;2280;43,29395;709,5375;250,9276;1,065547E+07
29;2998,66259765625;2328,39795898199;10;353,2836;True;2280;42,76318;718,6627;299,1382;6417406
30;2991,63427734375;2376,00687255859;10;384,0962;True;2280;44,22827;711,6342;189,5356;2267711
