Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2784,67114257813;1266,95012165308;9;358,1052;False;2784,671;71,41824;531,7837;-62,82803;17022,78
2;4450;1769,24588166475;9;283,4849;True;4450;143,5792;838,6672;111,0911;1657967
3;4450;1747,67394815683;9;283,4849;True;4450;141,3833;852,4113;137,4383;1903427
4;4450;2746,99302062988;9;283,4849;True;4450;141,3762;847,6725;113,2991;2465369
5;4450;3009,46153564453;9;283,0694;True;4450;143,8217;842,0671;138,7077;1721647
6;4450;3122,7185333252;9;282,7317;True;4450;185,2875;836,1998;63,08059;365488,8
7;4450;3382,36284179687;9;288,8412;True;4450;144,8882;817,2729;1,799467;186502
8;4450;3503,42419433594;9;282,7317;True;4450;176,2151;831,013;99,7789;2133537
9;4450;3831,61759846807;9;282,7317;True;4450;181,9481;830,0615;89,02805;1675749
10;4450;3803,07635082603;9;282,7317;True;4450;184,6514;840,5582;66,07795;1902885
11;4450;3656,27993141413;9;282,7317;True;4450;188,4702;832,127;59,25423;5130071
12;4450;3567,61909179688;10;284,3284;True;4450;193,2798;832,5605;58,70094;4563592
13;4450;3241,63952621222;10;284,3284;True;4450;182,7678;852,5189;78,49249;2149526
14;4450;3736,80765482783;10;284,3284;True;4450;194,8457;842,4523;88,32809;2052699
15;4450;3675,08196411133;10;284,3284;True;4450;190,4297;840,556;85,98399;363563,4
16;4450;3653,03099404573;10;284,3284;True;4450;172,3484;825,6459;24,07309;2000991
17;4450;3757,69227294922;10;284,3284;True;4450;176,1182;835,5265;103,6715;2329105
18;4450;3120,60940838754;10;283,7775;True;4450;139,8691;832,0209;74,62411;1741889
19;4450;2954,07215976715;10;283,7775;True;4450;136,3096;847,319;87,71661;2026338
20;4450;3612,40734502673;9;248,5892;True;4450;145,6245;841,1776;94,08525;6142839
21;4450;3107,16850605011;9;261,2988;True;4450;138,6841;840,4927;138,2818;1831817
22;4450;3886,07062659264;9;261,2988;True;4450;148,5835;838,8563;67,32905;2863434
23;4450;3707,77930571437;9;261,2988;True;4450;139,4634;830,4594;113,5399;1843018
24;4450;3653,16665039062;9;247,8358;True;4450;142,1489;844,8391;71,20598;4083290
25;4450;3705,42138671875;9;247,8358;True;4450;126,2798;816,371;82,01974;4530742
26;4450;2965,27197566628;9;247,8358;True;4450;153,98;833,1945;96,25182;939125,9
27;4450;3796,9676574707;9;247,8358;True;4450;142,1646;811,8261;118,8001;3359695
28;4450;3261,70808752179;9;247,8358;True;4450;143,9448;828,9418;90,8606;2009557
29;4450;3391,30551757813;9;247,8358;True;4450;140,208;830,1575;28,96469;6648776
30;4450;3800,77755126953;9;247,8358;True;4450;128,0776;835,8881;86,94128;1282501
