Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2185,8486328125;781,244996753335;9;342,5236;False;2282,732;96,88364;439,4873;-78,97395;42656,18
2;4264,47607421875;1909,42604079843;9;347,0876;True;4450;185,524;847,3315;124,3533;5733789
3;4261,4560546875;2627,39295043945;10;309,9577;True;4450;188,5439;851,4071;34,65998;5537529
4;4283,779296875;2850,23580472469;10;409,8979;True;4450;166,2209;824,1964;16,94858;1404473
5;4283,5390625;2637,75980180502;10;409,8979;True;4450;166,4608;838,3649;83,84686;5692716
6;4275,771484375;3280,52192288041;10;409,8979;True;4450;174,2286;839,8618;105,8709;3278326
7;4279,95947265625;2588,47025415301;10;358,6058;True;4450;170,0404;837,9221;62,25799;2102833
8;4285,73193359375;3027,34234783649;10;409,8979;True;4450;164,2682;839,6505;52,56322;3410826
9;4281,3017578125;3015,51194458008;10;349,2978;True;4450;168,698;849,2503;91,48597;5014583
10;4271,65869140625;2975,2661529541;9;319,5396;True;4450;178,3413;827,4597;42,23294;2829866
11;4285,0673828125;3292,72749633789;9;322,1028;True;4450;164,9326;835,2673;66,17686;215167,7
12;4294,8740234375;3425,62247571051;9;323,7638;True;4450;155,126;832,686;65,20226;331523,4
13;4283,267578125;3248,69353027344;9;336,3658;True;4450;166,7322;828,3875;75,26333;2424142
14;4294,32568359375;3272,60158081055;9;323,7638;True;4450;155,6743;841,9304;63,16646;1843003
15;4295,3603515625;3698,78331298828;9;323,7638;True;4450;154,6396;837,0418;86,13941;4152818
16;4302,466796875;3740,50567626953;9;353,4609;True;4450;147,5332;841,336;109,4237;2180371
17;4291,9208984375;3214,35513591766;9;302,9666;True;4450;158,0789;844,0663;103,9614;1614956
18;4290,8671875;3411,62462158203;9;326,7008;True;4450;159,1326;837,0134;103,988;409612,5
19;4296,48388671875;3197,84561333656;9;326,7008;True;4450;153,5161;842,7119;101,7138;2336598
20;4287,53173828125;3607,65001373291;9;326,7008;True;4450;162,4683;826,2001;93,48581;936782,1
21;4287,91455078125;3176,19751515388;9;326,7008;True;4450;162,0854;833,3999;105,7067;2534639
22;4292,44482421875;3716,75999755859;9;326,7008;True;4450;157,5552;831,1306;39,05506;3528362
23;4293,08447265625;3263,84112548828;9;315,505;True;4450;156,9155;816,9794;84,35515;1599912
24;4304,23583984375;3457,00617675781;9;327,3481;True;4450;145,7642;838,801;25,96639;3450952
25;4287,3115234375;2974,36145019531;9;321,2155;True;4450;162,6885;842,7853;63,27951;954869,1
26;4294,02587890625;3203,64118041992;9;321,2155;True;4450;155,9741;833,5322;20,24481;1160217
27;4285,84716796875;3096,07289946079;9;330,187;True;4450;164,1528;846,5686;56,47356;6704454
28;4291,14453125;3034,77562255859;9;308,8591;True;4450;158,8555;842,725;118,4102;6348899
29;4291,1904296875;2904,00994110107;9;288,963;True;4450;158,8096;841,7331;123,4644;1425332
30;4286,154296875;2991,00977964401;9;328,2261;True;4450;163,8457;843,7506;101,496;481579,3
