Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;663049,5;43619,5535756061;10;255,6615;False;1438,019;40,04871;461,0852;99,94892;68119,95
2;416794,625;58500,5121039322;10;297,4301;False;1150,221;35,88659;362,3604;46,47802;16447,58
3;1646265,125;154606,578010551;9;309,6923;True;2280;45,998;722,0461;124,9504;1,234464E+07
4;500448,1875;108890,174043747;8;311,9183;False;1263,785;45,142;395,9917;46,15993;52286,95
5;873286,375;140193,889973436;9;291,8245;False;1654,58;48,82883;527,7995;-46,76392;32868,66
6;914233,3125;116589,40131457;8;278,9795;False;1702,176;42,18988;537,0967;-9,509159;51223,36
7;793327,8125;74549,5848882475;8;371,2028;False;1569,531;48,24921;505,4552;30,37671;115546,3
8;563032,5625;122532,296536968;7;337,383;False;1334,954;37,237;421,7618;7,754468;45369,31
9;1103545;233026,953138473;10;353,7807;False;1858,732;49,04102;593,7084;8,643249;303238,1
10;1280923,25;199681,359844816;8;249,8935;False;2008,175;50,72919;637,8546;-26,99095;22376,36
11;928831,5625;212389,381795303;9;253,9693;False;1733,847;48,39252;535,7056;17,3602;76789,13
12;706357,375;270016,939584283;8;298,953;False;1491,627;39,59253;473,5483;28,69473;189211,3
13;871402,1875;169157,808652735;7;299,611;False;1660,58;45,66187;524,7578;-5,686923;81882,87
14;603793,125;137706,234793673;9;247,6102;False;1375,645;41,47034;438,9165;52,55996;219419,9
15;592922,3125;170783,172812778;7;278,9298;False;1371,847;39,19446;432,2075;86,44009;231185,3
16;949131,5;126560,489514587;9;411,2382;False;1738,552;39,55542;545,9323;-87,45384;11860,86
17;764681,9375;150360,847333579;8;291,2166;False;1548,82;44,55579;493,7191;19,83983;12072,18
18;995217,9375;256119,895410156;10;281,1465;False;1774,619;46,34729;560,8067;44,6994;566853,9
19;1518657;335421,04867176;10;255,214;True;2280;46,74158;666,0776;283,9448;1,292222E+07
20;1406373;218758,637723541;10;293,0894;False;2121,285;46,44714;662,9817;28,45924;415722,6
21;945114,375;245639,970546387;9;309,8447;False;1737,5;39,06384;543,9507;-127,3049;14667
22;339705,875;60132,154722242;9;295,9208;False;1042,98;61,71448;325,707;-36,71951;24120,07
23;823362,125;172738,698456348;10;306,8744;False;1627,969;45,88159;505,7603;62,48149;14290,11
24;1407729,25;182848,119569805;9;326,0251;False;2119,273;54,875;664,2511;36,08672;22914,4
25;886966,8125;185344,154822632;9;314,5591;False;1662,752;43,33972;533,433;49,8137;47348,93
26;1629103,875;309519,623450059;10;322,3928;True;2280;46,66895;714,5192;187,7484;2248251
27;736960,25;218225,783438451;8;350,4214;False;1534,043;39,44116;480,4039;18,09632;479027,3
28;747032,375;175395,524523068;10;322,165;False;1575,675;46,84937;474,1032;-86,16762;19792,87
29;961491,4375;204666,291608217;10;320,769;False;1734,93;42,65674;554,1961;91,60804;442728,6
30;498351,28125;129969,594319078;10;278,0439;False;1262,392;43,04565;394,7674;44,89875;29121,77
