Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2188,21997070313;471,540337977186;9;316,489;False;4245,036;183,6363;840,655;-8,85045;361784,5
2;1796,04553222656;1176,76006240845;9;313,1798;False;3483,42;144,7116;688,0648;-55,30843;219267,9
3;2392,58471679688;1358,04402213097;10;321,5448;True;4450;202,2163;878,0637;265,0846;1519257
4;2394,41479492188;1126,61694809729;9;313,1798;True;4450;182,3007;876,4483;249,3719;1958146
5;2394,24560546875;1614,96827082634;9;322,3519;True;4450;174,616;867,0712;234,6145;3667614
6;2396,02416992188;1881,13505249023;9;322,3519;True;4450;167,1079;877,3489;221,7179;2037454
7;2396,00537109375;1782,33822631836;9;322,3519;True;4450;163,4131;873,4664;260,3055;9532175
8;2393,85571289063;1737,62453308105;9;322,3519;True;4450;176,2506;864,807;181,3018;2759187
9;2395,43530273438;1607,37150139362;10;324,691;True;4450;165,043;869,397;231,215;5748430
10;2395,26098632813;1679,59824829102;10;327,1921;True;4450;168,7218;871,3317;274,0196;3602603
11;2394,84936523438;1814,0582824707;10;331,2608;True;4450;170,8599;869,3539;218,9;7127757
12;2395,34716796875;1747,58700256348;10;324,691;True;4450;172,595;876,0666;178,9165;1630576
13;2395,44750976563;1806,64165649414;10;305,9646;True;4450;172,5505;877,0251;237,3242;2249151
14;2394,73071289063;1626,03024652153;10;305,9646;True;4450;182,012;879,319;177,2211;5086682
15;2395,1708984375;1833,09568481445;10;322,6946;True;4450;160,3306;862,0389;227,1656;388513
16;2395,43774414063;1851,40441894531;10;318,0891;True;4450;168,6604;873,0384;243,448;2677225
17;2395,70043945313;1723,47688293457;10;318,0891;True;4450;168,0039;875,0093;112,421;4110639
18;2394,76025390625;1719,62966308594;10;314,0511;True;4450;176,3318;873,9345;61,8661;4248155
19;2395,9404296875;1737,43511962891;10;314,0511;True;4450;159,6411;869,0443;286,8596;4021482
20;2393,87426757813;1640,12109680176;10;318,0891;True;4450;176,0293;864,7723;226,8014;1486840
21;2395,65454101563;1824,62465209961;10;330,6582;True;4450;168,1699;874,7142;157,7475;2264162
22;2395,05859375;1804,02147827148;10;325,5851;True;4450;173,4683;874,0541;275,2361;2483940
23;2395,57055664063;1674,46971435547;10;325,5851;True;4450;168,1504;873,8549;293,0525;2252699
24;2394,79565429688;1556,71610107422;10;312,7454;True;4450;169,7661;867,7231;236,6613;3019481
25;2395,15185546875;1916,57951049805;10;329,0233;True;4450;169,9219;871,4399;189,2039;2665185
26;2397,05419921875;2064,54564819336;10;329,0233;True;4450;148,5698;869,1125;231,5688;2241342
27;2394,55932617188;1836,56287231445;10;328,0477;True;4450;166,0449;861,6383;253,3929;1068958
28;2396,4873046875;1826,48939530253;10;325,0053;True;4450;159,3433;874,2153;90,67603;2899014
29;2397,392578125;1966,08034057617;10;324,1377;True;4450;156,647;880,5739;62,08185;2894902
30;2395,93139648438;2083,69124450684;10;341,5247;True;4450;159,8652;869,1796;233,6375;2707368
