Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2528,63842773438;1302,68491015434;9;338,2334;False;2508,262;113,525;498,371;25,33313;203764,7
2;4994,12939453125;1695,09982007481;9;310,129;True;4450;224,5859;872,992;212,0568;5441295
3;4779,77783203125;2601,95434488505;9;310,129;True;4450;221,3112;867,7104;249,9585;3297778
4;5042,33251953125;4693,84223632813;9;310,129;True;4450;218,7888;875,5964;183,204;5923323
5;5013,45166015625;3978,6190612793;9;312,6927;True;4450;218,9746;874,289;204,6313;5634516
6;5170,62255859375;4080,22163085938;9;333,4799;True;4450;228,7401;875,6368;280,5729;7206227
7;5254,66552734375;3313,4497777462;9;333,4799;True;4450;229,8822;872,8216;228,898;8046657
8;4945,587890625;3068,25844616219;9;310,129;True;4450;211,2908;868,592;202,0319;4955878
9;5227,8662109375;4553,04814453125;9;333,4799;True;4450;235,3379;871,4988;214,3888;7778661
10;5249,7529296875;4307,92546386719;10;296,735;True;4450;229,6426;873,188;209,2881;7997530
11;5113,1064453125;4062,05049743652;10;270,1546;True;4450;241,511;868,3782;211,867;6631063
12;5058,03173828125;3949,37752482891;9;345,72;True;4450;228,6343;874,4418;181,5892;6080317
13;5113,02099609375;4463,31632080078;10;266,9758;True;4450;217,2261;863,0762;188,9635;6630213
14;5123,5830078125;3976,55634765625;10;353,9597;True;4450;229,0356;873,9218;201,8965;6735829
15;5212,1787109375;4207,29183932394;10;279,5354;True;4450;239,9512;871,7594;191,234;7621790
16;5232,775390625;4213,52105712891;9;348,2744;True;4450;233,1069;862,1471;172,9301;7827757
17;5354,0712890625;4308,17421615124;10;311,5309;True;4450;221,5498;866,5997;203,2346;9040711
18;5256,80908203125;4215,88752136231;9;360,2509;True;4450;228,9854;874,2398;187,2074;8068089
19;5125,6025390625;3717,26440534592;10;351,2545;True;4450;231,6724;866,4586;166,9157;6756026
20;5389,2373046875;4350,2044921875;9;384,9932;True;4450;218,8574;873,8598;142,8209;9392372
21;5060,98779296875;4035,48767089844;9;328,8079;True;4450;194,5537;868,9589;148,5732;6109877
22;5149,7158203125;3805,18916091919;9;348,2744;True;4450;229,375;873,5477;183,3771;6997158
23;5311,6083984375;4265,49515619278;9;348,2744;True;4450;228,3208;875,9533;154,5235;8616083
24;5278,06494140625;4636,50352783203;9;348,2744;True;4450;232,4097;865,3838;140,9202;8280651
25;5236,88671875;4185,31712036133;10;351,2545;True;4450;228,2158;876,1683;118,5972;7868866
26;5216,37744140625;4251,40661621094;9;349,8536;True;4450;197,2656;858,0433;236,7617;7663776
27;5653,70654296875;4604,61431179047;9;352,5886;True;4450;231,9946;865,9834;192,2863;1,203707E+07
28;5327,42333984375;4949,95568847656;9;346,0976;True;4450;232,0508;865,6427;176,133;8774233
29;5208,5673828125;4005,19152839705;9;355,6849;True;4450;187,4019;877,7692;188,8123;7585676
30;5497,58642578125;4691,77396240234;9;363,8334;True;4450;209,0361;873,9802;143,6351;1,047586E+07
