Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2835,96459960938;928,631448757649;9;323,8099;False;2948,345;112,3804;576,1899;-4,295894;69285,37
2;4228,46923828125;2134,4037825346;10;310,0523;True;4450;221,531;863,9141;105,5787;292485,4
3;4235,908203125;2754,63403930664;10;310,0523;True;4450;214,0916;850,192;74,24579;513509,3
4;4236,00732421875;2372,5515506804;10;310,0523;True;4450;213,9926;852,1926;90,05209;3957015
5;4231,46044921875;2328,94562076628;10;310,0523;True;4450;218,5397;852,1679;58,76501;325234
6;4242,3359375;2569,45095430613;10;310,2527;True;4450;207,6641;857,7376;76,65285;1288588
7;4240,84375;2715,54120483398;10;297,444;True;4450;209,1565;852,6195;45,50623;5419777
8;4255,556640625;2438,73741760254;10;290,7204;True;4450;194,4434;844,3923;35,61934;1883716
9;4261,4345703125;2747,65536499023;10;290,7204;True;4450;188,5652;848,3893;48,05173;1711403
10;4257,5810546875;3301,87333984375;10;290,7204;True;4450;192,4192;836,0884;91,5827;2883000
11;4260,99267578125;3505,7972442627;10;290,7204;True;4450;189,0073;820,8535;3,868599;1580567
12;4261,33984375;2748,2816318512;10;289,4448;True;4450;188,6599;851,3928;71,17912;3316099
13;4265,93701171875;3506,64970703125;10;290,7204;True;4450;184,063;845,3727;68,61118;1675257
14;4271,4853515625;3355,57933349609;10;295,7312;True;4450;178,5144;843,656;58,17242;2815999
15;4276,8232421875;3708,33908691406;10;295,7312;True;4450;173,1768;845,4601;71,3216;1332502
16;4280,57421875;3456,29043280482;10;295,7312;True;4450;169,4258;837,6823;73,85875;2433822
17;4272,74365234375;3423,0928527832;10;295,7312;True;4450;177,2563;852,5415;84,58335;2044637
18;4271,92529296875;3663,91825561523;10;299,4458;True;4450;178,0747;851,6658;89,37958;3350947
19;4279,9609375;3104,68399658203;10;295,7312;True;4450;170,0391;857,6116;57,65544;2562507
20;4271,8564453125;2900,83177098036;10;290,0651;True;4450;178,1436;850,03;64,48589;2453232
21;4277,47998046875;3897,51475830078;10;299,4458;True;4450;172,52;849,7582;92,584;4059752
22;4283,484375;3935,17127685547;10;286,1468;True;4450;166,5156;853,9907;84,55519;1950503
23;4283,7392578125;3013,5869034946;10;290,0651;True;4450;166,2607;857,6779;71,56174;1870069
24;4280,66552734375;2932,80006615818;10;284,707;True;4450;169,3345;844,7825;97,31044;5978976
25;4281,52880859375;3183,52592685223;10;276,7661;True;4450;168,4712;854,3494;98,60113;2976426
26;4299,09765625;3537,64684957564;10;276,7661;True;4450;150,9023;856,1516;84,45866;5017654
27;4305,16064453125;3881,49898456931;10;276,7661;True;4450;144,8394;839,4879;93,59671;5771206
28;4311,24267578125;3092,40371521115;10;276,7661;True;4450;138,7573;862,0042;69,96684;8930329
29;4319,779296875;3655,57293701172;10;276,7661;True;4450;130,2207;853,2285;105,3549;2927178
30;4319,96923828125;3527,8579672575;10;276,7661;True;4450;130,0308;854,5213;124,4465;231779,5
