Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2440,69140625;447,183105309308;9;366,9985;False;2440,691;111,0602;770,7485;-10,01392;144808
2;2760;1046,32085345984;9;366,9985;True;2760;121,6068;861,0336;109,8507;3198864
3;2760;1675,92663120031;9;360,8492;True;2760;105,3337;850,5038;108,2355;1,262023E+07
4;2760;2132,09632568359;9;360,8492;True;2760;98,33286;837,2279;83,80902;4731321
5;2760;2249,85161743164;9;360,8492;True;2760;105,8967;844,5314;102,7723;6480004
6;2760;2381,09268798828;9;360,8492;True;2760;98,55988;845,2361;65,2422;4543399
7;2760;2231,41958624572;9;360,8492;True;2760;91,89331;860,0988;87,81625;6698465
8;2760;2267,22076416016;9;360,8492;True;2760;94,60266;854,044;101,4075;2319387
9;2760;2322,34360819459;9;360,8492;True;2760;95,24158;852,7993;98,71268;5895433
10;2760;1865,19330456555;9;360,8492;True;2760;102,5028;869,4525;132,209;829371,9
11;2760;2375,25916748047;9;360,8492;True;2760;99,68628;837,7635;102,7702;2787406
12;2760;2259,51891641021;9;360,8492;True;2760;103,6923;859,0198;119,7384;4391144
13;2760;2316,68094015121;9;363,6566;True;2760;95,05859;846,6016;93,58969;222864,5
14;2760;2154,78912809342;9;363,6566;True;2760;100,9155;854,0062;72,75378;2457229
15;2760;2393,98178710938;9;363,5715;True;2760;98,0658;855,9484;94,769;1483838
16;2760;2272,19184472561;9;363,6566;True;2760;126,8828;853,7828;63,17648;807783
17;2760;2165,5632576406;9;351,6986;True;2760;91,53003;858,6057;111,4407;1369231
18;2760;2114,94173980951;9;370,9193;True;2760;109,4624;831,3164;109,0903;3566608
19;2760;2154,01412485838;9;360,5756;True;2760;95,90967;848,095;194,8521;1,093398E+07
20;2760;2329,58139498532;9;360,5756;True;2760;77,85083;840,2061;116,4771;7136004
21;2760;2472,39886474609;9;360,5756;True;2760;87,52417;831,1245;105,9284;4538720
22;2760;2269,43795166016;9;360,5756;True;2760;91,55054;851,0936;133,8242;3107887
23;2760;2462,02416992188;9;351,6986;True;2760;76,48022;839,1077;61,67704;1570133
24;2760;2256,85647301674;9;351,6986;True;2760;101,2952;863,7159;-15,58708;397055,4
25;2760;2212,39269971848;9;351,6986;True;2760;86,65381;841,8238;146,8489;1256750
26;2760;2378,55387573242;9;351,6986;True;2760;104,9312;845,032;46,02285;755312,2
27;2760;2281,35510049462;9;347,9299;True;2760;104,6091;855,8508;123,8075;577325
28;2760;2276,32326593697;9;347,9299;True;2760;98,66113;856,855;16,13662;216674,6
29;2760;2466,1682800293;9;347,9299;True;2760;98,58984;849,622;105,4171;857987,3
30;2760;2246,0186445713;9;358,386;True;2760;91,02783;826,7409;111,208;55247,18
