Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2456,1435546875;492,331281799823;9;353,9205;False;1861,655;46,7652;594,4882;245,2948;281558
2;2943,998046875;941,148953230306;9;353,9205;True;2280;41,82726;663,998;433,1941;6652480
3;2962,173828125;1382,26150532961;9;353,9205;True;2280;54,5112;682,1737;257,7438;1905511
4;2856,0234375;1623,42093221247;9;353,9205;False;2162,985;53,17542;693,0381;58,38651;341445,9
5;2984,27514648438;2105,29356994629;9;387,2053;True;2280;49,51965;704,2751;325,0919;7582918
6;3007,9375;2034,29342671335;8;343,0964;True;2280;45,57886;727,9374;257,8535;1,224426E+07
7;2989,30859375;2265,50895385742;8;343,0964;True;2280;53,35529;709,3085;228,8235;1,843177E+07
8;2993,1767578125;2224,76546020508;9;338,5763;True;2280;46,40271;713,1767;167,5446;1,721457E+07
9;2975,88452148438;2209,04300070405;9;338,5763;True;2280;45,16272;695,8846;153,115;5461098
10;2995,76684570313;2050,00471917391;8;360,9042;True;2280;46,34644;715,7669;178,4235;1628610
11;3001,00390625;2274,27442016602;8;330,829;True;2280;46,90277;721,0038;81,7803;1,093195E+07
12;2993,94604492188;2470,9853515625;8;330,829;True;2280;39,99634;713,946;302,1935;1,200179E+07
13;2987,19482421875;2351,1616607666;7;358,908;True;2280;50,04175;707,1948;121,6386;2351849
14;2992,48828125;2187,14533224106;8;364,6115;True;2280;43,6095;712,4883;221,2699;7316112
15;3013,3115234375;2462,45380073339;8;342,8552;True;2280;42,17847;733,3116;271,8605;1,07767E+07
16;2986,77612304688;1724,55851786733;8;375,2342;True;2280;45,02454;706,7761;118,1764;8392207
17;3002,44580078125;2452,6777880609;8;374,4946;True;2280;42,61877;722,4459;232,8255;1,017034E+07
18;2990,89990234375;2480,52359008789;8;392,3175;True;2280;43,10632;710,8998;227,115;1696571
19;2987,67407226563;2573,76097106934;8;375,2342;True;2280;43,36487;707,6741;300,0688;4699451
20;2994,96875;2104,96001579762;8;374,4946;True;2280;43,37402;714,9686;190,3061;1,634337E+07
21;2996,31225585938;2166,22603014708;8;351,0392;True;2280;39,75867;716,3123;341,9367;8400365
22;3001,03466796875;2032,97571446896;9;394,7399;True;2280;52,33679;721,0346;104,2289;1,050366E+07
23;2976,146484375;2019,00010066032;8;351,0532;True;2280;40,92859;696,1464;321,312;1,03772E+07
24;2989,17016601563;2434,72956305742;8;351,0392;True;2280;43,57996;709,1701;199,7332;180507,7
25;2989,58203125;2338,10676805973;8;351,0392;True;2280;43,66235;709,5822;209,6884;2973405
26;2990,60229492188;2312,94574890137;8;357,2814;True;2280;43,328;710,6022;241,5145;4704648
27;2997,11059570313;2624,42122802734;8;357,2814;True;2280;50,48828;717,1106;116,7497;7620908
28;3000,23486328125;2272,51216081381;8;353,1712;True;2280;49,82422;720,2349;41,39706;2228289
29;2987,03002929688;2100,50976257324;8;340,7589;True;2280;43,40967;707,03;307,4716;2,217365E+07
30;2997,97998046875;2331,99381761178;8;403,2506;True;2280;46,15918;717,9799;145,3926;7708060
