Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1392879,5;214719,555300338;9;337,9704;False;2072,575;54,13415;672,0527;26,13746;615323,9
2;1642226,75;328547,423478174;9;337,9704;False;2253,292;61,45449;728,8123;-0,8498031;792245,9
3;1662917,625;463646,385684798;9;337,9704;True;2280;48,51424;729,3499;334,0481;1,300166E+07
4;1668923,25;511968,264510531;10;407,771;True;2280;42,15596;731,9839;343,574;7089903
5;1494369,125;523025,225831325;10;366,9897;False;2159,932;51,33734;691,8592;55,34693;354291,4
6;1653699,125;721538,481656653;10;328,1051;True;2280;42,35458;725,3066;134,2925;1,044938E+07
7;1645933,875;913682,542429924;10;366,9897;True;2280;48,82544;721,9008;48,19629;1664426
8;1606716,625;1012241,38330078;10;385,7138;True;2280;43,66315;704,7003;293,1105;3862204
9;1665391,25;1063019,3703125;10;332,1566;True;2280;42,33313;730,4348;344,203;7815556
10;1663986;956266,42362566;10;321,2538;True;2280;42,57489;729,8184;268,1788;1,698763E+07
11;1643404,5;1102001,39296875;10;380,5339;True;2280;52,19519;720,7914;30,27189;7669773
12;1644683,75;1033690,70927078;10;380,5339;True;2280;45,97632;721,3525;152,3437;4318182
13;1629347,5;956105,067090464;10;352,1235;True;2280;46,98145;714,6261;70,2099;2,169429E+07
14;1625920,25;951400,4671875;10;386,9292;True;2280;44,01599;713,1229;76,60049;6183271
15;1654789,125;1001309,26171875;10;344,0377;True;2280;42,43274;725,7847;309,8288;1,971155E+07
16;1633313,875;1173822,734375;10;367,9726;True;2280;43,51416;716,3657;228,8121;6929354
17;1657186,25;1030337,60234375;10;358,9655;True;2280;51,79065;726,8361;115,0032;5083135
18;1629833,75;743333,742193604;10;371,305;True;2280;39,85388;714,8394;320,9471;6633203
19;1648942,5;953999,902458954;10;332,4891;True;2280;49,69946;723,2204;209,6456;1260263
20;1659475,125;877351,729530525;10;376,3016;True;2280;56,11792;727,84;92,84292;8645556
21;1652585,625;964505,634667969;10;347,5531;True;2280;42,4519;724,8182;323,1131;2802756
22;1669341,75;1217496,99375;10;344,2001;True;2280;42,28711;732,1674;285,6538;2,187857E+07
23;1635696,625;1070807,60078125;10;348,6342;True;2280;43,28015;717,4108;178,9014;2976653
24;1650960,375;1258356,7796875;10;315,6798;True;2280;42,7019;724,1054;338,7432;2,25939E+07
25;1663450;856918,520973778;10;348,2445;True;2280;52,67883;729,5833;130,582;6122684
26;1657013,5;1072565,01851893;10;328,749;True;2280;42,60913;726,7603;242,8795;5449218
27;1653211,375;922576,17412914;10;310,0833;True;2280;45,82446;725,0927;292,6049;1,205556E+07
28;1655761,375;1297670,2234375;10;295,2175;True;2280;45,73682;726,2111;327,6074;2116172
29;1651669,75;1109575,4938971;10;344,3965;True;2280;48,87817;724,4166;129,7654;3092405
30;1657980,375;1189698,17180719;10;336,253;True;2280;42,59473;727,1844;362,1213;1,291719E+07
