Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1630206,375;124909,575928513;10;392,0438;False;2250,995;48,75263;724,216;-21,60798;187376,4
2;1617517;170330,083588837;10;423,3127;True;2280;43,3381;709,4373;390,0868;1,694276E+07
3;1650671,375;368582,084963395;10;463,6127;True;2280;49,12697;723,9787;148,9035;467727,4
4;1201107,75;401980,484124226;10;413,2466;False;1942,316;47,92694;618,3893;65,40766;251159,3
5;1366252;407776,992044671;10;435,7487;False;2072,254;46,79315;659,3073;-4,744999;528083,4
6;1635433,125;792459,544912196;10;476,2336;True;2280;46,39185;717,2952;152,3464;2961672
7;1651691,625;972558,124249259;10;476,2336;True;2280;45,69662;724,4261;266,0277;3,96928E+07
8;1625197;635780,683314246;9;457,793;True;2280;46,2713;712,8057;151,9223;1,272741E+07
9;1607424,625;908487,328181457;10;439,3914;False;2250,399;52,55463;714,2842;122,8804;607700,6
10;1651283,625;1249419,94307272;9;451,8907;True;2280;52,22131;724,2472;115,0976;1,784399E+07
11;1609131,875;1193341,1734375;10;466,4647;True;2280;43,82867;705,7596;257,8082;1714198
12;1603808,75;1185065,04638672;10;460,2112;True;2280;43,78711;703,4249;181,3823;9576333
13;1633906,75;1166051,76367188;10;460,0371;True;2280;43,1748;716,6258;233,9408;1,29852E+07
14;1641162,125;1254850,228125;9;451,8961;True;2280;56,73779;719,8079;104,4403;1757411
15;1665011;1206645,22270508;10;445,6473;True;2280;48,69104;730,268;158,7104;2,265005E+07
16;1643215,875;1316904,165625;10;445,6473;True;2280;46,03027;720,7087;214,3435;1,031451E+07
17;1639900,375;1179075,86376953;9;432,4329;True;2280;42,802;719,2546;312,3064;7997566
18;1658576,125;1147085,56570435;9;458,9621;True;2280;42,45642;727,4457;325,7642;1,510411E+07
19;1645514,375;1047681,03891602;9;467,9901;True;2280;50,17517;721,7169;76,38635;812403,2
20;1652467,25;1016510,01054878;10;444,9475;True;2280;43,5874;724,7664;317,5817;1,360197E+07
21;1646897,125;1163370,2102417;9;407,9614;True;2280;45,69226;722,3233;176,1224;7049318
22;1653047;1077453,91927735;9;423,5848;True;2280;48,81091;725,0206;83,50375;1151634
23;1638118,125;1022051,2921875;9;466,6574;True;2280;49,45056;718,4728;49,13882;1,440595E+07
24;1645162,25;977022,687988281;9;401,1954;True;2280;42,7522;721,5624;312,0308;2,302581E+07
25;1626925,75;923797,006989059;9;421,8423;True;2280;47,3562;713,5639;156,5548;758449,3
26;1627802,25;1218295,85373588;9;432,4148;True;2280;44,26624;713,9484;232,6357;9003991
27;1670818,625;1084528,89375;9;395,9858;True;2280;45,3208;732,8152;214,4232;1,607025E+07
28;1640261,875;1261419,3171875;8;417,0487;True;2280;49,42627;719,4131;3,466377;1882551
29;1628903,25;1210674,13188868;8;408,3526;True;2280;46,41357;714,4313;235,3966;932395,8
30;1608888;1031299,52730637;8;402,944;True;2280;43,72168;705,6526;234,3544;1,678917E+07
