Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;1426,57202148438 ;358,986224248633         ;                10 ;344,9833    ;False             ;1432,148     ;74,16536         ;423,3438          ;9,652581             ;55763,48
         2 ;1896,62316894531 ;1029,34364742525         ;                10 ;344,9833    ;False             ;1903,687     ;89,50816         ;564,6859          ;-10,96609            ;70633,11
         3 ;1975,24890136719 ;1090,73563302308         ;                10 ;376,132     ;False             ;1981,24      ;83,69757         ;561,5815          ;11,76022             ;59910,73
         4 ;3097,8583984375  ;1558,12103071213         ;                10 ;392,1808    ;True              ;2760         ;86,82574         ;814,9877          ;38,58066             ;6621417
         5 ;3661,78125       ;1983,42435771376         ;                10 ;378,2707    ;True              ;2760         ;146,1069         ;863,1534          ;12,66126             ;982188,6
         6 ;3495,91357421875 ;1828,78905730359         ;                10 ;390,5284    ;True              ;2760         ;78,93079         ;813,014           ;53,7474              ;2640864
         7 ;3492,07788085938 ;2056,47079143524         ;                10 ;390,5284    ;True              ;2760         ;94,35303         ;842,7667          ;28,89461             ;2679220
         8 ;3240,79516601563 ;1773,38768661283         ;                10 ;390,5284    ;True              ;2760         ;85,35767         ;805,863           ;37,23074             ;5192050
         9 ;3546,52124023438 ;1992,25938090831         ;                10 ;390,5284    ;True              ;2760         ;97,18451         ;851,3956          ;36,74989             ;2134788
        10 ;3472,63842773438 ;2251,20679931641         ;                10 ;390,5284    ;True              ;2760         ;81,172           ;871,0945          ;35,03976             ;2873616
        11 ;3666,56225585938 ;2197,97628457472         ;                10 ;390,5284    ;True              ;2760         ;91,01306         ;826,1188          ;46,426               ;934378,3
        12 ;3328,86279296875 ;2281,66317749023         ;                10 ;392,7856    ;True              ;2760         ;104,2538         ;854,5111          ;34,12256             ;4311371
        13 ;3586,97998046875 ;2447,84772949219         ;                10 ;387,1067    ;True              ;2760         ;83,18091         ;831,2349          ;48,25212             ;1730199
        14 ;3706,82958984375 ;2226,78161689639         ;                10 ;390,5284    ;True              ;2760         ;89,19812         ;830,7859          ;41,1441              ;531704,6
        15 ;3589,54565429688 ;2316,10278930664         ;                10 ;390,5284    ;True              ;2760         ;82,84497         ;827,8434          ;39,97816             ;1704544
        16 ;3516,98168945313 ;2105,18824975491         ;                 9 ;391,3099    ;True              ;2760         ;89,06274         ;855,6068          ;27,99198             ;2430184
        17 ;3741,65161132813 ;2149,02834371105         ;                 9 ;391,3099    ;True              ;2760         ;91,38391         ;847,0542          ;34,77579             ;183483,5
        18 ;3548,5751953125  ;2513,63475327492         ;                 9 ;391,3099    ;True              ;2760         ;87,13232         ;851,4375          ;39,85297             ;2114249
        19 ;3440,70922851563 ;2245,13861433305         ;                 9 ;388,2617    ;True              ;2760         ;95,49854         ;860,4122          ;53,74689             ;3192908
        20 ;3198,29077148438 ;2381,86130576544         ;                 9 ;400,2528    ;True              ;2760         ;93,72778         ;843,6469          ;19,92022             ;5617092
        21 ;3690,83129882813 ;2670,86876220703         ;                 9 ;400,2528    ;True              ;2760         ;89,57739         ;858,7773          ;28,75258             ;691686,7
        22 ;3530,91381835938 ;2529,19432983398         ;                 9 ;382,7984    ;True              ;2760         ;144,657          ;856,9987          ;40,29243             ;2290862
        23 ;3642,20141601563 ;2097,33115207106         ;                 9 ;398,0749    ;True              ;2760         ;82,8894          ;862,2311          ;34,13013             ;1177987
        24 ;3747,55981445313 ;2509,17810058594         ;                 9 ;417,9528    ;True              ;2760         ;83,88403         ;839,9698          ;40,68371             ;124400,6
        25 ;3720,89184570313 ;2315,40786424838         ;                 9 ;398,0749    ;True              ;2760         ;91,27808         ;824,186           ;45,0756              ;391081,2
        26 ;3436,4111328125  ;2333,51614379883         ;                 9 ;395,5083    ;True              ;2760         ;82,97705         ;825,5302          ;53,63855             ;3235888
        27 ;3611,28662109375 ;2363,36577941179         ;                 9 ;393,9839    ;True              ;2760         ;96,74878         ;842,9427          ;38,7239              ;1487133
        28 ;3537,41577148438 ;2468,47913539931         ;                 9 ;425,0668    ;True              ;2760         ;92,74072         ;855,5342          ;34,66277             ;2225842
        29 ;3412,68237304688 ;2243,59157149233         ;                 9 ;363,8431    ;True              ;2760         ;89,79248         ;854,2638          ;35,56327             ;3473176
        30 ;3414,63159179688 ;2255,35450333618         ;                 9 ;363,8431    ;True              ;2760         ;90,81079         ;845,9092          ;39,98691             ;3453684
