Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4450;1310,12278784513;10;289,8715;True;4450;189,3278;867,1031;171,2466;4769919
2;4450;2199,75978187919;10;289,8715;True;4450;189,3025;850,7502;70,11028;2317658
3;4450;3633,66166381836;10;289,8715;True;4450;193,7654;851,0812;69,11958;3981570
4;4450;3392,1216796875;10;289,8715;True;4450;191,4567;855,8649;59,97448;1078181
5;4450;3579,91802368164;10;289,8715;True;4450;193,9604;848,0806;87,84267;1128122
6;4450;3655,45402832031;10;289,8715;True;4450;190,3052;850,0096;61,40065;3433144
7;4450;3811,36385345161;10;289,8715;True;4450;193,6326;849,5685;109,0828;545635,4
8;4450;3768,61864013672;10;289,8715;True;4450;194,1429;847,4628;93,69841;2691577
9;4450;3533,07999267578;10;289,8715;True;4450;205,8933;847,46;37,0737;4248899
10;4450;3730,12428588867;10;278,5342;True;4450;188,5232;855,2164;58,85122;3872861
11;4450;3794,52406005859;10;278,5342;True;4450;200,4053;847,8251;21,11601;2211307
12;4450;3935,03618164062;10;278,5342;True;4450;202,7329;836,5159;62,58448;2607627
13;4450;3850,46478271484;10;273,6748;True;4450;192,7471;853,1234;85,68983;3587315
14;4450;3407,96486816406;10;294,8713;True;4450;202,1436;844,952;70,8655;4416031
15;4450;3487,95567016602;10;292,9334;True;4450;195,4214;846,6871;88,93398;3340913
16;4450;3477,33214111328;10;292,9334;True;4450;186,4714;838,5402;46,78402;5518600
17;4450;3435,79522094727;10;276,7494;True;4450;212,407;841,8121;81,55264;1870097
18;4450;3824,2271484375;10;292,9334;True;4450;191,0991;839,4092;92,6055;4625215
19;4450;3121,55056762695;10;292,9334;True;4450;192,0703;833,4147;46,03828;1016635
20;4450;3388,94986896515;10;259,1994;True;4450;202,2954;841,0184;70,31874;4065071
21;4450;3211,97583007813;10;288,7004;True;4450;205,3486;835,5895;103,6524;4502965
22;4450;3481,36978759766;10;288,7004;True;4450;202,4009;855,2578;62,73107;2809625
23;4450;3524,06859130859;10;288,7004;True;4450;194,6113;847,5464;66,52122;1332935
24;4450;3423,31768798828;9;283,9778;True;4450;202,3521;855,0195;78,34578;2498472
25;4450;4032,10395507813;9;283,9778;True;4450;191,373;843,2444;65,87226;2881395
26;4450;3512,53342285156;10;287,2467;True;4450;194,6729;847,8411;61,43067;3296523
27;4450;3231,27047119141;10;255,4544;True;4450;199,2432;844,3304;38,88688;3221665
28;4450;3366,61815185547;10;255,4544;True;4450;184,5767;852,3599;67,48247;1271117
29;4450;3519,11826171875;10;255,4544;True;4450;190,731;847,3978;119,7167;2424812
30;4450;3789,85469970703;10;255,4544;True;4450;200,5508;849,5436;46,86281;362808,1
