Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2529,95336914063;806,701900585741;8;379,1228;False;2536,214;108,582;500,7919;-62,68786;62606,89
2;3049,35180664063;1783,28002807312;8;379,1228;False;3055,15;138,2706;602,5337;-189,9314;57978,36
3;2798,4765625;2269,80925292969;8;375,2942;False;2808,944;141,1124;553,0682;35,35543;104669,4
4;3989,52026367188;2335,40529174805;8;349,704;False;4021,965;180,5428;796,8223;-51,2033;324444
5;3223,06274414063;2193,97249679565;8;353,6843;False;3230,897;152,371;639,032;25,02164;78348,34
6;2932,21459960938;2357,29783325195;8;357,251;False;2942,61;123,9266;576,5994;-66,11834;103952
7;2662,3466796875;2173,40494030882;8;359,4003;False;2668,8;107,2375;522,5208;-45,25419;64535,07
8;3471,21411132813;2203,7697676355;8;359,4003;False;3491,721;158,7195;693,3078;34,97859;205072,3
9;3180,66284179688;2328,94914907813;9;373,6849;False;3199,315;125,4395;628,6973;-46,19313;186522,5
10;5360,1201171875;3031,94517822266;9;373,6849;True;4450;192,6085;877,5536;279,0201;898798
11;5342,21728515625;3440,00802001953;9;373,6849;True;4450;195,3615;868,3629;298,4442;1077827
12;5378,28857421875;3583,34827013016;9;373,6849;True;4450;196,9646;879,3585;299,5517;717113,9
13;5325,2607421875;3315,30498051643;9;373,6849;True;4450;194,8457;870,3308;271,0297;1247390
14;5393,263671875;3934,13354492188;9;388,8271;True;4450;184,325;869,2014;305,4183;567361,4
15;5329,33251953125;3429,57462342978;9;376,2834;True;4450;193,6514;874,348;275,3335;1206673
16;5390,505859375;3774,92352223396;9;367,7249;True;4450;203,8528;875,7252;258,4208;594943
17;5395,0859375;3900,64861102104;9;376,2834;True;4450;186,614;860,0042;284,8585;549142,4
18;5408,22705078125;3375,42203300595;9;376,8728;True;4450;215,1707;872,3372;263,8073;417727,6
19;5413,88134765625;4238,25456815064;9;346,9709;True;4450;202,678;878,0379;149,6465;361184,8
20;5414,8203125;4329,36785228252;9;319,1077;True;4450;227,7319;878,2236;176,3335;351798
21;5410,11669921875;4934,74106445312;9;330,5649;True;4450;226,2139;868,1444;224,1145;398832,5
22;5423,74072265625;5136,03377685547;9;330,5649;True;4450;226,5347;866,8819;254,1852;262593,1
23;5424,94580078125;4708,85560913086;8;297,3504;True;4450;231,2046;867,0775;267,8991;250544,4
24;5419,6943359375;4615,53241113424;8;299,8096;True;4450;247,3447;871,1941;288,4161;303058,3
25;5422,2109375;4340,07279052734;9;330,5649;True;4450;225,7109;869,6952;248,5792;277892,3
26;5426,0732421875;4474,40843200684;8;297,3504;True;4450;212,396;878,8467;283,6452;239267,5
27;5434,23486328125;4287,50598144531;9;330,5649;True;4450;225,2544;871,82;296,7565;157653,5
28;5430,4072265625;4792,79146611244;8;301,3877;True;4450;228,812;874,5228;289,0724;195928,5
29;5443,32373046875;4464,93647025526;8;302,0387;True;4450;203,1401;877,1357;206,6451;66763,8
30;5428,4345703125;4446,47260290384;8;297,3504;True;4450;213,6279;873,722;283,7585;215656,4
