Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;3583,82446289063;1127,99484910853;9;413,9778;False;3615,276;142,6865;715,8506;53,40866;314515,8
2;2781,77587890625;1486,18891965374;9;413,9778;False;2794,657;90,1537;550,4683;23,03827;128813,3
3;4614,1103515625;2080,25305975813;9;413,9778;True;4450;196,6817;866,8124;222,5467;8358895
4;5193,388671875;2466,16575970948;9;378,7798;True;4450;237,2272;871,1825;142,4072;2566114
5;5282,3798828125;2491,06971194148;10;370,3224;True;4450;178,3539;872,936;373,4269;1676202
6;3882,98071289063;2540,20225968361;9;411,4764;False;3900,042;162,0334;769,3276;125,1705;170614,2
7;5430,3251953125;3059,02920532227;9;411,4764;True;4450;177,7189;847,3707;141,9052;196746,9
8;5281,20947265625;2670,10152667612;9;411,4764;True;4450;175,6477;858,89;162,0926;1687906
9;5375,07177734375;2779,70106811523;10;415,8009;True;4450;186,8485;865,205;126,7738;749281,6
10;5220,6044921875;2840,2701561749;9;413,9778;True;4450;174,5765;865,6292;134,2947;2293954
11;5054,91357421875;2769,87114745602;10;421,4206;True;4450;185,5925;867,7197;189,2559;3950864
12;5248,796875;3134,96495410502;9;413,9778;True;4450;178,4695;871,3703;208,9224;2012032
13;5278,2978515625;3689,42260131836;9;419,4041;True;4450;191,5444;869,7337;-19,70488;1717024
14;5351,4892578125;4021,07173809204;9;415,6903;True;4450;190,6467;864,3505;150,0625;985105,7
15;5247,41845703125;3355,42981567383;9;382,7036;True;4450;191,7012;862,9695;193,2348;2025817
16;5313,4921875;3441,82457960695;9;414,5918;True;4450;191,8643;857,6015;169,8516;1365079
17;5348,3603515625;4174,83336181641;9;439,075;True;4450;180,8513;860,1096;235,4109;1016397
18;5241,98095703125;3381,57427356169;9;414,5918;True;4450;190,1653;865,3055;234,9023;2080189
19;5346,45703125;3755,65660504494;9;414,5918;True;4450;188,0349;851,4915;142,0997;1035428
20;5387,09814453125;4639,71256103516;9;382,4781;True;4450;189,0581;845,2942;130,7526;629020,6
21;5405,13330078125;4582,44349365234;9;423,1601;True;4450;185,6177;835,8463;170,2959;448668,8
22;5309,47900390625;4120,96980215311;9;423,1601;True;4450;187,6826;852,222;177,982;1405212
23;5315,662109375;3835,70524704158;9;411,3031;True;4450;189,2603;849,8331;102,1131;1343381
24;5332,3232421875;3880,33258056641;9;414,5918;True;4450;188,748;848,7101;126,7812;1176769
25;5402,82373046875;4251,68957542479;9;411,3031;True;4450;193,4663;846,5786;152,5193;471761,8
26;5388,17822265625;3856,59288094826;9;407,6866;True;4450;196,9043;854,2059;196,0473;618220,2
27;5393,9931640625;3493,70958288312;9;394,3733;True;4450;188,2417;859,1193;167,9848;560066,7
28;5383,5029296875;3662,14941835403;9;394,3733;True;4450;192,8662;853,3055;167,9939;664970,8
29;5310,822265625;4335,79767146409;8;369,4011;True;4450;201,3799;860,1544;121,1618;1391779
30;5313,36767578125;3829,1301901266;8;369,4011;True;4450;194,5527;846,2788;117,2663;1366322
