Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;3956,35229492188;1636,12497117892;9;300,5091;False;3990,449;161,9487;787,2606;172,08;340964,9
2;5340,1455078125;2429,83798403963;9;300,5091;True;4450;178,6579;874,2753;257,3715;1098544
3;5380,3896484375;3404,64141398668;9;300,5091;True;4450;172,0577;854,323;242,5798;696103,3
4;5357,51220703125;4298,11413574219;9;300,5091;True;4450;189,8245;871,1598;232,0157;924875,8
5;5347,51806640625;4210,5436576128;9;286,7358;True;4450;194,1415;868,8186;276,1275;1024821
6;5418,7255859375;4702,90540771484;9;286,7358;True;4450;192,1477;856,6569;209,9112;312742,5
7;5402,48876953125;4145,80488375574;9;300,5091;True;4450;172,5641;875,1935;279,0196;475114,5
8;5391,197265625;4276,97711181641;9;286,7358;True;4450;195,4766;864,6442;267,7744;588027,7
9;5329,498046875;4310,95340576172;9;286,7358;True;4450;195,2114;866,5468;197,0476;1205022
10;5359,44091796875;4281,87582270652;9;284,8009;True;4450;171,2148;866,9835;191,4506;905589,8
11;5359,93701171875;3682,73872070313;9;284,8009;True;4450;241,6482;866,8547;173,6808;900628,1
12;5418,34765625;4204,46809296608;9;301,688;True;4450;175,144;864,1237;282,4942;316524,7
13;5416,75634765625;4298,91730957031;9;284,8009;True;4450;238,9412;874,104;176,3815;332434,5
14;5425,35009765625;4284,88061000109;9;301,688;True;4450;179,1816;869,1515;325,4674;246497,4
15;5404,19921875;4283,08150342293;9;284,8009;True;4450;218,2988;875,2122;261,6288;458007,3
16;5428,49072265625;4041,58925444875;9;301,688;True;4450;175,0566;864,9283;268,8419;215093,4
17;5398,74072265625;3516,60720083714;9;284,8009;True;4450;239,6279;873,2025;224,5391;512593
18;5342,38623046875;3099,92499987259;9;274,3155;True;4450;242,6714;878,8023;210,2631;1076136
19;5386,44775390625;4316,88142089844;9;301,688;True;4450;179,6782;867,0122;234,5636;635523,1
20;5391,17041015625;3488,66720056785;9;301,688;True;4450;176,9087;878,525;110,3105;588297,6
21;5401,00390625;3408,05019857287;9;278,2921;True;4450;234,2256;873,3392;230,5799;489962
22;5390,4453125;4071,88854942322;9;275,0648;True;4450;162,2744;875,9063;315,8761;595547,5
23;5340,72119140625;3855,78490230441;10;304,7176;True;4450;145,834;857,1352;283,5941;1092787
24;5381,48291015625;3756,09039701894;9;287,6035;True;4450;165,4111;862,2027;222,1302;685172,8
25;5416,90185546875;3937,02966308594;9;300,205;True;4450;154,4985;864,1085;233,0754;330982,9
26;5424,162109375;4086,75556640625;9;300,6333;True;4450;157,3491;875,6779;256,2282;258380,6
27;5418,6357421875;4488,23776855469;9;300,6333;True;4450;155,3975;861,5829;257,0477;313644,9
28;5389,048828125;4236,71576606892;9;300,6333;True;4450;169,3115;865,8932;326,6035;609513,1
29;5404,4931640625;4129,21498377919;9;300,6333;True;4450;161,0835;855,1871;351,6118;455069,2
30;5421,333984375;3711,20847803354;9;300,6333;True;4450;163,3145;870,915;324,1519;286659,4
