Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;4120,04833984375;1003,53258058578;10;300,6154;False;4120,048;143,5152;799,3002;151,4764;72449,32
2;4450;2193,62781133652;10;300,6154;True;4450;189,6189;848,4894;42,43682;820865,4
3;4450;2989,96893651485;10;327,1475;True;4450;168,963;842,1749;70,44103;1993032
4;4450;3358,44760998487;10;327,1475;True;4450;170,5875;835,645;56,13749;124332,7
5;4450;3471,98009033203;10;329,5942;True;4450;167,2994;850,2101;96,79405;256008,8
6;4450;3978,06364746094;10;329,5942;True;4450;165,7159;832,9816;102,4381;372348,4
7;4450;3463,56006469727;10;329,5942;True;4450;172,4894;850,0582;83,60269;3828242
8;4450;3804,62369384766;10;329,5942;True;4450;170,1301;840,5106;108,6744;6290598
9;4450;3546,07763061523;10;329,5942;True;4450;175,9155;831,8289;13,35003;1132181
10;4450;3601,88954467773;10;329,5942;True;4450;174,3242;841,9751;76,69082;727363,6
11;4450;3133,99550170898;10;336,1774;True;4450;170,0845;835,1238;90,39024;248840,2
12;4450;3403,82244873047;10;336,1774;True;4450;164,4036;833,4054;109,5347;2276945
13;4450;3765,24071792364;10;336,1774;True;4450;170,2783;836,0402;79,81276;411443,1
14;4450;3824,13602294922;10;336,1774;True;4450;168,0779;845,6228;75,99426;5228911
15;4450;3940,51040039062;10;331,2567;True;4450;171,6025;825,0132;21,66681;1123695
16;4450;3867,3431640625;10;345,9217;True;4450;159,9512;832,8094;66,23322;1,114764E+07
17;4450;3894,39628551006;10;345,9217;True;4450;170,5867;835,022;37,76733;1283869
18;4450;3033,26879159808;10;345,9217;True;4450;163,6895;843,6101;81,22375;986852,3
19;4450;3825,05965576172;10;345,9217;True;4450;169,5959;839,3681;60,04802;404985,9
20;4450;4065,89060668945;10;345,9217;True;4450;175,2222;834,5893;-36,82458;3580246
21;4450;4122,869140625;10;345,9217;True;4450;163,6597;839,6948;42,5706;1239814
22;4450;3947,71359353662;10;345,9217;True;4450;165,7324;832,0931;75,96436;1130637
23;4450;3949,86735839844;10;352,0962;True;4450;172,6953;822,9688;33,51579;1793099
24;4450;3891,93209228516;10;352,0962;True;4450;181,1592;835,5174;62,65652;954835,5
25;4450;3727,00507373214;10;352,0962;True;4450;184,9507;842,6678;71,58124;2650813
26;4450;3555,58130149841;10;352,0962;True;4450;173,2246;848,7941;67,57237;1158075
27;4450;3943,94174416065;10;352,0962;True;4450;182,7129;827,859;62,11794;1504685
28;4450;3645,56210563183;10;352,0962;True;4450;176,7656;837,1738;71,63232;2204281
29;4450;3763,41380893588;10;352,0962;True;4450;171,0049;832,1821;4,213922;1529735
30;4450;4005,0245300293;10;352,0962;True;4450;176,9189;826,7351;44,19131;2843612
