Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1879,91967773438;476,003900181083;10;327,7026;False;1877,246;51,58704;370,2623;88,07832;26732,57
2;2663,544921875;953,079744793475;10;327,7026;False;2655,957;84,42282;520,6188;35,215;75884,27
3;3620,21142578125;1622,10149279833;8;387,4276;False;3600,366;160,7067;703,4545;-121,3588;198450,6
4;3752,61157226563;2301,49564208984;8;343,7277;False;3740,18;250,4203;733,7184;200,595;124319,9
5;4771,46728515625;2897,42654087841;8;384,8182;True;4450;217,9666;876,1443;165,1179;3214674
6;4745,76171875;2510,75065307617;8;384,8182;True;4450;222,9984;875,1884;57,4475;2957620
7;4807,89697265625;2754,10176873803;8;384,8182;True;4450;199,7561;870,2592;183,0749;3578971
8;4594,3828125;2614,75375061035;8;403,4599;True;4450;198,3601;874,0371;185,4245;1443830
9;4893,220703125;2877,64208884537;8;403,4599;True;4450;203,9736;872,087;205,0707;4432208
10;4723,30908203125;3176,06428636387;8;403,4599;True;4450;199,1199;871,5699;142,0488;2733089
11;4924,96630859375;3759,78655612171;8;403,4599;True;4450;205,582;868,8789;166,3894;4749666
12;4900,93603515625;3738,64195556641;8;403,4599;True;4450;215,9185;868,399;183,3636;4509363
13;4928,64453125;3819,48159435689;8;403,4599;True;4450;210,6399;869,6864;192,1545;4786448
14;4884,798828125;3803,51326098442;8;403,4599;True;4450;208,0415;857,8282;171,2746;4347988
15;4820,64306640625;3826,03392140865;8;403,4599;True;4450;208,2913;874,4165;138,4865;3706432
16;4885,22021484375;3175,63100302219;8;403,4599;True;4450;211,4856;869,4143;160,9965;4352204
17;5140,2060546875;3957,35882320404;8;394,4361;True;4450;201,3831;865,5445;163,6845;6902061
18;4965,96826171875;3371,35960031599;8;409,0799;True;4450;210,9292;870,8191;195,7195;5159681
19;4894,43212890625;4151,30739746094;8;409,0799;True;4450;208,3599;874,42;153,6521;4444323
20;4876,4716796875;3446,17125738934;8;411,5927;True;4450;202,8574;875,704;144,589;4264715
21;4998,31884765625;3984,47081355751;7;363,8741;True;4450;200,9434;868,7029;197,6479;5483190
22;5103,99072265625;3688,40831159651;8;411,5927;True;4450;198,8857;872,8815;192,5708;6539908
23;5193,1796875;3736,99904174805;9;386,4083;True;4450;187,0737;864,4144;181,8502;7431796
24;5275,5341796875;3826,55204277039;9;362,9092;True;4450;184,3662;871,0484;219,6954;8255340
25;5136,7890625;3332,22331573218;9;383,8476;True;4450;186,5459;867,7722;186,2786;6867890
26;4930,1103515625;3617,75330684334;8;411,5927;True;4450;194,3887;872,1588;155,4935;4801102
27;5021,0224609375;3128,88623486757;7;379,2148;True;4450;211,8574;863,8167;223,7123;5710225
28;5001,0625;3854,42203979492;9;383,8476;True;4450;181,1167;861,9822;178,9917;5510627
29;5035,609375;3331,0742583409;8;395,9368;True;4450;185,0933;868,1057;183,669;5856093
30;4933,8740234375;3380,3299252063;9;377,3483;True;4450;177,3345;876,9098;214,8507;4838740
