Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1319,15307617188;325,426064825058;9;341,7532;False;1319,153;62,50397;426,7142;128,8946;136405,8
2;2760;754,030229606479;9;341,7532;True;2760;127,1867;873,8783;51,76527;3157498
3;2760;1334,75890723467;9;341,7532;True;2760;116,4553;858,7775;52,47941;2373924
4;2760;1757,95725946426;9;336,0271;True;2760;119,2797;836,5104;74,79055;1600632
5;2760;1800,82451171875;9;336,0271;True;2760;114,5566;847,7083;54,89901;3021448
6;2760;2006,85138453245;8;326,3351;True;2760;93,49774;863,4401;54,68771;4368830
7;2760;2176,01591336727;10;328,1675;True;2760;115,6301;843,9321;122,5385;632020,3
8;2760;1860,83591923118;9;347,3661;True;2760;76,97144;852,7072;106,0131;1278712
9;2760;2270,85940846205;9;347,3661;True;2760;85,73254;854,9871;66,94095;4555956
10;2760;2262,31042559743;8;332,3319;True;2760;166,7744;860,272;72,51079;3361563
11;2760;2202,02356194109;9;345,1353;True;2760;91,29785;847,1704;24,01538;1429151
12;2760;2327,61502858996;9;345,1353;True;2760;89,64478;854,0351;104,2051;1825235
13;2760;2251,10630493164;10;349,734;True;2760;106,9473;863,3766;67,61149;3422560
14;2760;2087,81250610352;10;342,3397;True;2760;86,98181;850,1965;120,5301;92437,2
15;2760;2272,10748901367;10;342,3397;True;2760;97,42944;858,0222;59,11736;1688750
16;2760;2380,44494166374;9;324,58;True;2760;89,98438;872,3088;117,0065;3789548
17;2760;2436,68424072266;9;324,58;True;2760;85,58716;851,2214;137,3637;8700600
18;2760;2293,26904907227;9;324,58;True;2760;83,81689;839,4313;28,62474;4236243
19;2760;2313,2947265625;9;324,58;True;2760;91,83496;836,6585;141,7821;2978257
20;2760;2202,73216566443;9;324,58;True;2760;87,7334;838,2488;72,21347;226419,7
21;2760;2505,99385375977;9;324,58;True;2760;85,90967;855,2563;108,8324;2762308
22;2760;2481,92715454102;9;324,58;True;2760;97,43506;856,175;135,6998;3798462
23;2760;2322,62925121784;9;324,58;True;2760;94,76855;855,9232;148,7283;1755324
24;2760;2240,75331320763;9;324,58;True;2760;89,14575;845,1767;75,62777;4607456
25;2760;2430,25768766403;9;324,58;True;2760;91,24536;861,5914;56,90267;6193160
26;2760;2261,51532585025;9;324,58;True;2760;76,78979;842,5176;147,4228;6717442
27;2760;2067,93684921861;9;324,58;True;2760;90,81592;867,9457;192,0269;2544235
28;2760;2370,26874155998;9;324,58;True;2760;91,58447;858,9138;130,1884;5372075
29;2760;2519,50414428711;9;324,58;True;2760;92,63989;846,9445;145,176;8465567
30;2760;2438,74336547852;9;324,58;True;2760;84,13379;862,1204;95,96672;7709229
