Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;674951,25;95330,6166093882;10;338,5865;False;1483,384;31,99992;455,0076;467,2057;1000117
2;1010710,25;245916,532788351;9;454,7999;False;1775,549;65,51127;569,238;3,660936;208523,8
3;908637,25;211338,012818664;9;304,687;False;1694,719;47,32063;536,158;-14,63066;129332,4
4;1058752,75;337653,511272053;8;360,286;False;1819,754;48,30356;581,8109;59,0094;173245,1
5;1101093,125;252052,632424082;10;322,4766;False;1862,207;55,298;591,2841;-35,52047;57548,96
6;1111008;237543,181300305;10;392,324;False;1858,452;51,44254;597,8138;-14,20143;619684,3
7;1135962;312718,325844827;10;384,7981;False;1899,987;43,28107;597,8789;96,70068;638066,2
8;1541215,875;502340,151258751;10;372,8977;False;2204,598;52,76422;699,0917;4,902725;202123,5
9;1652719,375;532567,300933671;10;394,3494;True;2280;46,05786;724,8769;81,70584;1,054411E+07
10;1618903,25;730967,15810715;10;365,9353;True;2280;47,20789;710,0453;123,9176;4833253
11;1654400,125;649236,442773437;10;414,6448;True;2280;42,57471;725,6141;394,5523;1,183974E+07
12;1643947,875;825361,683282471;10;385,7379;True;2280;45,94464;721,0298;106,9347;3389075
13;1648274,375;995490,239663696;10;385,7379;True;2280;48,87903;722,9274;91,60108;7107211
14;1631285,75;900296,103007442;10;398,4459;True;2280;46,52454;715,4762;149,2465;6332360
15;1651570,625;940474,090985107;10;383,3439;True;2280;48,99792;724,3731;178,8703;4527805
16;1630782,25;1178891,10918732;10;390,6638;True;2280;43,04102;715,2554;254,0866;1,103831E+07
17;1608662;949662,350463867;10;361,6006;False;2248,352;46,53357;715,4849;-38,59721;53818,98
18;1627006,5;952543,210975409;10;385,8352;True;2280;55,51135;713,5994;71,67128;2759604
19;1634310,75;1154002,69087086;10;390,7657;True;2280;49,33276;716,803;204,199;2272535
20;1637299,125;1145032,36640625;10;384,6565;True;2280;42,92944;718,1136;254,3837;2,425399E+07
21;1632645,75;1072701,99765625;10;406,3405;True;2280;50,06714;716,0727;123,1294;6224349
22;1631491,375;960570,392773438;10;407,0936;True;2280;42,89673;715,5664;201,3625;1,27724E+07
23;1632301,125;934341,920288086;10;381,4264;True;2280;46,07751;715,9216;202,6617;1,171585E+07
24;1606453,625;1125327,26875;10;380,962;False;2247,105;46,51758;714,8993;79,874;379086,2
25;1643223,75;983347,316973877;10;409,9212;True;2280;45,85779;720,7122;232,8383;5769043
26;1640344,125;1196454,01332304;10;380,1571;True;2280;50,13281;719,4492;178,7965;424226,9
27;1636550,125;996363,05078125;10;385,8986;True;2280;43,1499;717,7852;224,2141;2918651
28;1643406,75;1058837,92578125;10;395,4301;True;2280;50,18872;720,7924;81,99616;6455409
29;1648523,75;879848,966565135;10;388,635;True;2280;45,85181;723,0367;238,723;2,147068E+07
30;1643414,25;990086,74609375;10;428,3027;True;2280;50,57739;720,7957;157,5478;842691,1
