Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2330,12329101563;1172,40507147312;9;363,9986;False;2400,352;70,22852;457,3845;-86,11488;36474,13
2;4260,77978515625;2027,47745378613;9;308,032;True;4450;189,2204;848,7704;137,7669;270642,3
3;4262,7197265625;2806,65264223814;9;347,8544;True;4450;187,2802;826,1295;67,52407;3356536
4;4262,8369140625;2296,63274395466;9;287,5725;True;4450;187,1628;854,7665;43,92463;62766,03
5;4266,6318359375;2922,73671875;9;308,032;True;4450;183,3683;847,8768;44,79049;4504732
6;4268,1455078125;3221,03555672169;9;287,5725;True;4450;181,8544;845,7643;40,35987;2357491
7;4258,49755859375;3202,57694702148;9;287,5725;True;4450;191,5023;839,1752;43,3409;1227204
8;4263,29248046875;2809,1410949707;9;287,5725;True;4450;186,7074;855,0585;28,02528;934995,3
9;4270,90234375;2983,92604980469;9;287,5725;True;4450;179,0977;846,8046;22,2767;1032838
10;4261,2548828125;2808,83017743826;9;287,5725;True;4450;188,7454;850,2773;2,175334;2228387
11;4258,53515625;3052,60313110352;9;287,5725;True;4450;191,4648;834,1968;-4,803699;1059732
12;4257,9091796875;2726,42286376953;9;287,5725;True;4450;192,0911;842,8696;66,1025;2476455
13;4266,7275390625;3031,45252866745;8;285,0347;True;4450;183,2722;854,9238;82,81612;332034,4
14;4261,244140625;2963,23850708008;8;285,0347;True;4450;188,7559;845,4222;63,33052;1284726
15;4262,2158203125;3315,44094238281;8;285,0347;True;4450;187,7839;856,8682;-6,101017;1618792
16;4274,83935546875;3139,80882723331;8;302,6224;True;4450;175,1606;838,523;86,94182;688863,4
17;4260,369140625;3085,53648681641;8;302,6224;True;4450;189,6309;849,7526;44,10715;2239965
18;4262,63916015625;3018,59199829102;8;313,9286;True;4450;187,3608;858,0638;62,9168;99402,98
19;4264,2841796875;3277,31960945129;8;302,6224;True;4450;185,7158;846,1203;34,22359;2421240
20;4258,4208984375;2844,95964665413;8;302,6224;True;4450;191,5791;860,8296;70,38881;64867,78
21;4255,8125;2879,83174386024;8;302,6224;True;4450;194,1875;845,5112;66,36322;60601,38
22;4262,33251953125;3623,038671875;8;302,6224;True;4450;187,6675;829,4692;24,65807;460114,5
23;4264,5419921875;3253,55514142513;9;311,3322;True;4450;185,458;839,9935;26,62211;4544535
24;4273,83935546875;3250,10648193359;9;290,8006;True;4450;176,1606;834,2516;31,48251;34054,77
25;4270,40966796875;3462,37582397461;9;290,8006;True;4450;179,5903;837,9573;32,91842;142355,9
26;4275,25048828125;3448,90830078125;9;290,8006;True;4450;174,7495;831,836;50,54422;560121,8
27;4279,20849609375;3648,49272460937;9;290,8006;True;4450;170,7915;837,9399;52,9515;7522765
28;4279,05029296875;3861,89005126953;9;289,5175;True;4450;170,9497;834,861;65,32948;983104,3
29;4276,90576171875;3531,68997154236;8;289,314;True;4450;173,0942;847,9195;49,08292;3081528
30;4279,2109375;3392,98017103672;9;289,5175;True;4450;170,7891;858,1982;63,01853;5528835
