Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1794,51013183594;404,343591368198;8;292,0073;False;1861,128;66,61819;544,6808;2,248169;21472,32
2;2619,57592773438;1016,83429393768;9;333,093;True;2760;140,4241;807,5385;-3,171127;2196838
3;2646,09643554688;1404,0318113327;9;336,1478;True;2760;113,9036;747,6147;26,53136;2118795
4;2655,23388671875;1821,81319047213;9;336,1478;True;2760;104,7661;789,5994;79,29594;5253461
5;2672,40649414063;1904,85265421867;9;336,1478;True;2760;87,59344;770,9266;23,00404;1665254
6;2669,96362304688;2211,13781738281;9;335,6606;True;2760;90,03632;747,2081;36,31157;3752066
7;2670,9482421875;2158,54171161652;10;339,2991;True;2760;89,05164;755,9102;21,89298;2882655
8;2670,70654296875;2066,63979910612;10;339,2991;True;2760;89,29358;787,2416;59,49712;1348924
9;2667,08154296875;2311,91191306114;9;336,3792;True;2760;92,91858;747,8938;29,70204;1854000
10;2655,56958007813;1788,02850003242;9;332,6778;True;2760;104,4304;779,8007;51,67398;7213403
11;2661,12231445313;2055,61455635428;10;337,9493;True;2760;98,87769;756,0062;16,74627;531558,4
12;2669,572265625;2157,02167352438;9;336,6419;True;2760;90,42773;735,4723;32,63754;1873004
13;2659,81420898438;2037,84292658567;10;339,2991;True;2760;100,1858;750,7151;-26,75419;1910315
14;2671,72119140625;1911,70170249939;10;339,2991;True;2760;88,27893;764,378;44,84023;1110819
15;2652,9580078125;2210,54659423828;9;349,2892;True;2760;107,0419;775,5092;40,65747;6155887
16;2670,25390625;2178,07291870117;10;342,6836;True;2760;89,74609;785,7048;37,21653;5498082
17;2655,71508789063;2081,94405517578;10;339,2991;True;2760;104,2849;791,6031;3,063457;29055,54
18;2666,11059570313;2233,75597938597;10;339,2991;True;2760;93,8894;784,7505;19,56505;823451,1
19;2661,1328125;2114,81307373047;10;341,9272;True;2760;98,86719;762,5353;14,96566;6490054
20;2673,4345703125;1946,07837748528;10;341,9272;True;2760;86,56543;743,2673;40,54275;3530079
21;2670,0302734375;2083,8780507952;10;353,9087;True;2760;89,96973;852,676;39,94513;9623954
22;2666,66137695313;2165,65220077038;10;341,9272;True;2760;93,33862;780,4063;33,21529;1,114375E+07
23;2684,71557617188;2601,70349121094;10;343,7215;True;2760;75,28442;867,4818;43,70995;1,677627E+07
24;2672,05981445313;1450,70221972466;10;352,7827;True;2760;87,94019;813,573;51,70771;2159121
25;2676,36791992188;2593,92118530273;10;354,7817;True;2760;83,63208;885,4657;22,46658;3743651
26;2673,78051757813;1770,30471513271;10;349,7542;True;2760;86,21948;792,7266;2,879833;3454244
27;2677,05688476563;2182,40553388596;10;354,7817;True;2760;82,94312;758,3228;27,3528;5135712
28;2677,73901367188;2286,41101369858;10;354,7817;True;2760;82,26099;748,4974;30,72936;1,229824E+07
29;2686,35864257813;2190,77333421707;10;352,7827;True;2760;73,64136;764,0938;18,12494;1,108348E+07
30;2698,6005859375;2403,9633108139;10;340,5919;True;2760;61,39941;781,3358;61,86432;3016781
