Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;2013,95202636719 ;519,202618079138         ;                10 ;283,588     ;False             ;1951,145     ;47,18879         ;628,0726          ;-1,067874            ;75958,25
         2 ;2351,32153320313 ;1109,04370323601         ;                10 ;283,588     ;True              ;2280         ;47,10023         ;713,2162          ;287,9121             ;1769902
         3 ;2350,61767578125 ;1176,43518750668         ;                10 ;283,588     ;True              ;2280         ;47,74319         ;706,1769          ;164,9701             ;5905936
         4 ;2353,52001953125 ;1899,37745666504         ;                10 ;283,588     ;True              ;2280         ;42,14911         ;735,2             ;312,8125             ;1,109636E+07
         5 ;2349,83032226563 ;1497,68742095232         ;                10 ;310,3277    ;True              ;2280         ;44,50342         ;698,3034          ;333,7787             ;1,711534E+07
         6 ;2184,52099609375 ;1004,16532253325         ;                10 ;272,6858    ;False             ;2117,013     ;51,85233         ;675,082           ;66,76709             ;938095,3
         7 ;2352,23803710938 ;1407,38198645562         ;                10 ;310,3277    ;True              ;2280         ;42,81009         ;722,3814          ;349,8326             ;6187014
         8 ;2351,7685546875  ;1639,42222851831         ;                10 ;262,3896    ;True              ;2280         ;49,35992         ;717,6858          ;240,4863             ;1,467648E+07
         9 ;2352,34326171875 ;1778,15639648437         ;                10 ;310,3277    ;True              ;2280         ;49,66589         ;723,4338          ;150,1408             ;1,063426E+07
        10 ;2352,494140625   ;1714,3827128116          ;                10 ;271,2547    ;True              ;2280         ;45,78845         ;724,9424          ;266,1056             ;2668696
        11 ;2352,119140625   ;1903,99433898926         ;                10 ;271,2547    ;True              ;2280         ;49,00842         ;721,1917          ;179,7669             ;7603288
        12 ;2352,79418945313 ;1794,97069063187         ;                10 ;267,6853    ;True              ;2280         ;52,02472         ;727,9418          ;77,79488             ;8685117
        13 ;2350,54907226563 ;1858,89544204809         ;                10 ;269,9709    ;True              ;2280         ;43,53687         ;705,4904          ;290,1346             ;2,739756E+07
        14 ;2353,08618164063 ;1847,13646213952         ;                10 ;268,1433    ;True              ;2280         ;42,44128         ;730,8615          ;235,3391             ;1,20758E+07
        15 ;2352,08129882813 ;1907,91381120682         ;                10 ;270,1125    ;True              ;2280         ;49,22632         ;720,8125          ;9,111244             ;733018,1
        16 ;2351,58154296875 ;2042,61434783936         ;                10 ;276,4811    ;True              ;2280         ;46,22461         ;715,8148          ;232,1422             ;4360251
        17 ;2351,79345703125 ;2171,31282348633         ;                10 ;278,6176    ;True              ;2280         ;46,15149         ;717,9337          ;174,4799             ;2,747166E+07
        18 ;2351,24609375    ;1795,04092186689         ;                10 ;278,6176    ;True              ;2280         ;43,38965         ;712,4606          ;242,4321             ;1,841679E+07
        19 ;2352,94458007813 ;1772,74026107788         ;                10 ;278,6176    ;True              ;2280         ;45,44617         ;729,447           ;162,2208             ;1,801555E+07
        20 ;2353,45361328125 ;1990,14368192852         ;                10 ;261,2856    ;True              ;2280         ;42,13879         ;734,536           ;332,5903             ;1,506923E+07
        21 ;2352,18090820313 ;2095,58667943478         ;                10 ;296,6171    ;True              ;2280         ;42,72327         ;721,8088          ;285,853              ;2,492593E+07
        22 ;2352,03491210938 ;1814,09106283188         ;                10 ;274,4922    ;True              ;2280         ;46,0957          ;720,3489          ;160,4689             ;1311855
        23 ;2353,72875976563 ;2032,70397338867         ;                10 ;295,2645    ;True              ;2280         ;41,92688         ;737,2885          ;258,6679             ;1,076106E+07
        24 ;2352,69018554688 ;1799,17400283813         ;                10 ;295,2645    ;True              ;2280         ;45,71667         ;726,9019          ;172,7635             ;1,073961E+07
        25 ;2351,2783203125  ;1724,04589627385         ;                10 ;295,2645    ;True              ;2280         ;47,22998         ;712,7841          ;153,3657             ;1,626881E+07
        26 ;2352,3466796875  ;2015,00817340389         ;                10 ;287,187     ;True              ;2280         ;45,83081         ;723,4664          ;245,2778             ;1,873504E+07
        27 ;2352,59448242188 ;1937,77131457329         ;                10 ;286,2922    ;True              ;2280         ;55,39087         ;725,9449          ;132,7234             ;1,622071E+07
        28 ;2351,75659179688 ;2011,52126760483         ;                10 ;293,5916    ;True              ;2280         ;43,09302         ;717,5656          ;236,2052             ;2,415555E+07
        29 ;2353,33374023438 ;2161,07542724609         ;                10 ;286,2922    ;True              ;2280         ;48,68921         ;733,3375          ;49,61673             ;2067192
        30 ;2352,51538085938 ;1964,98842061758         ;                10 ;299,9343    ;True              ;2280         ;42,59668         ;725,1539          ;327,3807             ;2,948308E+07
