Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1090900,5;146500,898334487;10;391,4647;False;1856,117;43,54472;587,7327;24,98748;306010,7
2;678060,875;151506,035211594;8;399,2162;False;1456,125;47,75764;465,6613;28,79856;83673,04
3;996141,1875;428383,755817091;10;357,5259;False;1779,348;43,224;559,835;9,998387;65448,11
4;962693,8125;310800,073826923;8;421,872;False;1737,879;50,07303;553,9474;1,750361;47946,55
5;1547764,5;327540,364486382;9;391,5909;False;2205,858;49,89001;701,6609;41,67946;76005,79
6;1495019,125;555210,664496994;9;336,9908;False;2161,925;44,34048;691,5222;111,698;320634,5
7;1660206;632537,032836461;8;411,7915;True;2280;45,60162;728,1605;317,7051;1,143142E+07
8;1430072,25;510298,263879619;9;396,04;False;2116,547;46,89832;675,6628;25,73519;110024,7
9;1265066,125;503575,09889611;9;401,3602;False;1988,575;45,82159;636,1671;16,77732;61994,56
10;1649309,625;812142,35697937;9;410,9855;True;2280;42,6405;723,3814;325,8788;1,28654E+07
11;1622505,75;1035133,93867188;9;406,6422;True;2280;43,30768;711,6253;329,1177;1043501
12;1625193,375;984645,80948087;9;406,6422;True;2280;46,78442;712,8041;206,2417;6356091
13;1623551,5;1087956,52587891;9;409,9078;True;2280;49,77625;712,084;198,3475;2008682
14;1616988;908017,310481913;9;398,1459;True;2280;43,40283;709,2053;346,8457;850463,2
15;1618986,375;1152588,490625;9;388,9891;True;2280;43,32886;710,0817;250,8042;1,02251E+07
16;1655014,875;1210694,98041129;9;399,2492;True;2280;45,56079;725,8837;262,3803;1,470965E+07
17;1635769;1026383,28555298;9;390,1439;True;2280;49,51782;717,4426;133,485;996560,9
18;1624763;1012173,35264087;9;406,6422;True;2280;42,9939;712,6154;312,0796;2575958
19;1650354,375;1095558,06065782;9;408,0816;True;2280;61,00696;723,8397;-7,587326;1051331
20;1635897,875;1319022,8375;9;407,3907;True;2280;52,76147;717,4991;116,1077;463634,2
21;1656938,625;1228684,9828125;9;385,4595;True;2280;42,43262;726,7275;259,9916;3594513
22;1645477,375;1178216,6625;9;390,1439;True;2280;48,86084;721,7006;60,65473;3946015
23;1616685,5;1105045,296875;9;385,2542;False;2253,408;54,07703;717,4401;38,44778;418711,3
24;1641532,5;1202969,2265625;9;372,5596;True;2280;42,71301;719,9704;314,4019;1,553326E+07
25;1620348,875;1152944,85830041;9;390,1439;False;2253,514;47,15833;719,0322;74,23386;112862,3
26;1648636,75;1130380,43945313;9;400,669;True;2280;45,90344;723,0863;228,802;1,879066E+07
27;1657146,375;1323432,396875;9;400,669;True;2280;49,08643;726,8186;83,00369;4888462
28;1659052,5;1226499,934375;9;400,669;True;2280;51,71899;727,6546;136,1767;2093331
29;1659499,875;1340637,12923017;9;390,1439;True;2280;42,3313;727,8508;353,085;2523725
30;1661526,5;1099994,94096146;9;358,5654;True;2280;45,45605;728,7397;221,0787;1,58736E+07
