Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;3833,11669921875;868,793905320019;9;332,7261;False;3858,951;149,3505;762,7878;-69,8911;258339,5
2;5097,552734375;2072,2691061452;9;332,7261;True;4450;209,9417;873,1412;197,6262;3524472
3;5386,1904296875;3193,36249678135;9;332,7261;True;4450;210,002;871,4448;260,0555;638097,7
4;5237,0869140625;3158,36827574149;9;332,7261;True;4450;225,4478;872,6472;253,1224;2129129
5;5382,31005859375;3930,64317626953;9;332,7261;True;4450;213,6442;875,713;191,8014;676901,1
6;5424,65478515625;3302,00236256719;9;332,7261;True;4450;210,3634;869,2294;92,27375;253451,2
7;5352,111328125;3396,68653605878;9;332,7261;True;4450;209,5787;871,5367;148,3388;978886,6
8;5308,1220703125;3526,63570556641;9;338,7094;True;4450;224,4076;873,5172;236,7309;1418778
9;5367,02392578125;4026,21699868441;9;332,7261;True;4450;209,809;872,2854;269,402;829760,7
10;5424,212890625;4301,82233886719;9;339,8181;True;4450;238,1711;859,5993;237,6642;257872
11;5345,82763671875;4218,39387207031;9;332,7261;True;4450;221,001;865,8013;236,8136;1041722
12;5392,67333984375;3930,77694091797;9;332,7261;True;4450;227,6299;877,5772;118,5445;573265,5
13;5428,59130859375;3933,43442299366;9;332,7261;True;4450;207,3052;864,6276;216,1571;214089,3
14;5427,12255859375;4192,75345458984;9;332,7261;True;4450;193,8159;871,5932;185,2081;228776,2
15;5378,4287109375;4293,6580078125;9;332,7261;True;4450;196,8137;856,0497;170,9445;715710,6
16;5390,63525390625;3603,31154785156;9;328,9034;True;4450;239,3494;874,0261;165,3109;593645,9
17;5421,8740234375;4142,4520324707;9;332,7261;True;4450;207,7502;862,8839;168,6553;281258,9
18;5357,98828125;3901,30549237132;9;332,9063;True;4450;224,0352;872,1434;86,0303;920119,4
19;5403,76513671875;3905,19331054688;9;332,9063;True;4450;202,999;851,9868;299,6416;462350,3
20;5401,42578125;3734,45867314767;9;348,2971;True;4450;195,8774;863,6827;86,85644;485743,4
21;5401,02099609375;3713,35668334961;9;348,2971;True;4450;199,1011;870,1923;224,2191;489789,4
22;5405,39990234375;4033,91414794922;9;348,2971;True;4450;193,6865;852,7836;287,7408;446001,7
23;5437,78173828125;4664,97781982422;9;348,2971;True;4450;195,8442;862,8509;101,8983;122181,4
24;5434,13427734375;3629,18875536919;9;295,1238;True;4450;202,4888;859,4046;123,8555;158658,6
25;5432,01318359375;4079,17025296688;9;295,1238;True;4450;195,833;864,213;165,9435;179867,6
26;5429,93994140625;4609,35311632156;9;296,0524;True;4450;214,856;850,818;70,3377;200600,9
27;5435,2255859375;4366,81268018484;9;296,0524;True;4450;214,1113;871,7775;238,7603;147745,8
28;5435,63818359375;4541,928125;9;296,0524;True;4450;193,3164;852,2298;148,5778;143618,2
29;5441,275390625;5040,64128417969;9;304,3242;True;4450;190,6963;862,3945;147,6747;87244,02
30;5437,47607421875;4428,03739624023;9;308,3219;True;4450;191,6538;859,1588;98,15488;125238,9
