Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1978,369140625;524,604846728966;8;369,2936;False;1515,191;40,29838;463,1785;11,89717;18430,53
2;2284,84716796875;1158,63104882836;9;337,2509;False;1744,163;39,62375;540,6846;-32,39094;39931,29
3;2730,27099609375;1599,87129960019;8;364,4234;False;2120,85;46,90973;609,4205;-46,52423;23700,69
4;2872,40380859375;1595,0368514061;8;374,234;False;2209,924;48,966;662,4801;-48,30987;307396,6
5;2775,17260742188;1769,07033691406;9;343,9576;False;2170,874;39,22189;604,2983;-33,18377;18162,64
6;2623,49951171875;1912,42794551849;8;378,4382;False;2029,609;46,01639;593,8907;-24,12858;118514,9
7;2891,16650390625;1810,0492661301;8;333,455;False;2254,379;45,90814;636,7875;-18,07389;164659
8;3014,23046875;2365,47289428711;8;333,455;True;2280;46,23743;734,2305;-4,030455;3398734
9;2930,009765625;2059,7422496587;8;372,4873;True;2280;50,53229;650,0099;35,20047;5810081
10;2944,03759765625;1901,56520661116;8;377,4813;True;2280;49,60657;664,0375;-10,21954;6396431
11;2932,75122070313;1716,32323203087;8;367,6138;True;2280;50,88068;652,7512;24,16008;1736693
12;2942,06762695313;1669,20009969026;9;345,7903;True;2280;52,7793;662,0677;29,25194;2996532
13;2903,85034179688;1833,81250772774;8;355,0826;False;2224,297;52,28058;679,5529;-15,04363;26727,04
14;2898,71215820313;2036,41724243164;9;380,1217;True;2280;45,85132;618,7122;81,4509;8274288
15;2938,22631835938;2078,96382752657;9;369,7214;True;2280;54,87183;658,2264;44,19177;6244826
16;2942,9228515625;2118,05399169922;8;384,9514;True;2280;53,43066;662,923;19,8601;1636872
17;2892,42993164063;1885,69179992676;8;384,9514;True;2280;46,37988;612,43;33,96238;1,006753E+07
18;2872,45947265625;1819,98796386719;7;340,1563;True;2280;39,27136;592,4595;103,0848;1,605927E+07
19;2902,87719726563;1960,49712879658;7;344,2757;True;2280;45,11829;622,8773;64,98577;6155737
20;2883,7939453125;1956,36831359863;8;353,2757;True;2280;42,43079;603,7938;76,93741;1,073946E+07
21;2685,037109375;2003,03256220818;7;349,7601;False;2113,292;53,76978;571,7455;-13,2235;58406,79
22;2857,86376953125;1920,41689529419;7;366,4117;True;2280;53,37781;577,8639;47,69074;2486241
23;2883,82739257813;1872,02169981003;7;358,5671;True;2280;46,52966;603,8274;40,34447;1315862
24;2934,35107421875;1736,51340065002;8;363,8396;True;2280;47,03748;654,351;11,34981;4617519
25;2933,0390625;1916,61694402695;7;359,0342;True;2280;42,9054;653,0391;104,0099;1791906
26;2935,52734375;1857,40334015898;9;380,8741;True;2280;46,95374;655,5273;75,62473;1,346909E+07
27;2804,62670898438;1811,63375244141;9;380,8741;False;2205,969;52,51587;598,6579;-30,15725;112767,1
28;2947,98681640625;2207,31680278778;9;380,8741;True;2280;46,43823;667,9869;45,51304;6336140
29;2920,6376953125;2205,9730173111;8;348,4346;True;2280;52,27148;640,6376;53,12307;8263556
30;2943,94775390625;2155,99962768555;8;341,3033;True;2280;48,18262;663,9478;58,67607;3097415
