Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;641344,75;57255,1595805388;9;315,4078;False;1416,169;35,05135;452,873;113,5321;295280,6
2;837593,5625;132127,511480741;9;281,4257;False;1616,23;40,62241;518,2391;9,943445;495358,8
3;836922,8125;292601,052989928;10;354,8742;False;1616,523;43,84818;517,7301;39,65429;676620,9
4;798499,3125;301764,965226739;9;307,7811;False;1611,724;36,7518;495,4318;-55,62602;68526,05
5;1657048,75;660842,953417969;9;315,354;True;2280;48,89444;726,7758;96,63335;790494,3
6;1625883,5;675644,999102783;9;365,616;True;2280;46,73685;713,1068;174,5055;1,175313E+07
7;1513720,75;746567,74609375;9;359,3267;False;2174,414;48,34637;696,1511;-34,85477;44762,9
8;1549733,375;725028,880449152;9;386,4441;False;2205,703;54,91238;702,603;52,38323;409089
9;1472584,875;579836,35581109;9;359,1979;False;2159,869;51,44556;681,7936;82,31116;54525,15
10;1618056,75;773227,574163957;9;340,453;True;2280;43,29077;709,674;291,6843;1,86344E+07
11;1652678,5;919666,803042561;9;345,2367;True;2280;51,95624;724,859;-18,896;1638136
12;1595213;657602,975228184;9;324,1144;False;2249,171;53,6261;709,2448;22,21715;83412,37
13;1628414,125;722620,684056809;9;314,9183;True;2280;46,2713;714,2167;277,4791;2802042
14;1606353,625;617142,861377932;9;369,7642;False;2249,214;51,5285;714,1844;-19,51496;108853,4
15;1540895,5;601342,50187658;9;361,9795;True;2280;42,25049;675,8314;287,6118;2012192
16;1363894,125;654375,616767502;9;363,754;False;2078,893;45,05493;656,0674;-37,47239;48942,61
17;1629477,375;689085,894073355;9;368,0301;True;2280;42,92114;714,683;332,3994;3227228
18;1606228,375;743156,060939875;9;379,1731;False;2248,448;45,89063;714,372;70,12685;580822
19;1445296,375;787609,529980469;9;370,4029;False;2117,998;44,51807;682,3881;81,65542;765376,6
20;1643310,5;777365,560728073;9;349,025;True;2280;49,43909;720,7502;38,48835;5451669
21;1649911,625;766210,432350408;9;335,2972;True;2280;42,54053;723,6454;265,8194;5238443
22;1607249,5;561180,734129024;9;306,1204;False;2247,115;52,46643;715,2502;101,9027;690604,4
23;1609352,875;564311,698408973;9;319,7939;True;2280;47,69714;705,8565;218,8905;1,257557E+07
24;1261532;639788,129872334;9;324,7486;False;1985,27;55,28833;635,446;39,1352;252478,3
25;1368249,625;514830,72687141;9;387,3911;False;2073,653;42,60278;659,8259;-25,3578;70791,85
26;1643625,375;609470,036010647;9;378,5229;True;2280;42,64111;720,8883;321,0005;1862400
27;1628302,875;772491,896504737;9;403,0312;True;2280;56,62378;714,1679;121,4101;3187321
28;1662192,625;861257,476365101;9;384,3418;True;2280;51,88574;729,0319;122,5083;7624860
29;1608952,875;818247,95078125;9;408,028;True;2280;43,57104;705,6811;246,2245;1,522942E+07
30;1589962,5;708199,52648559;10;378,2391;True;2280;43,66406;697,352;327,8889;9010541
