Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;5195,123046875;1346,31218050048;9;309,2488;True;4450;219,8308;873,3182;195,5475;7451230
2;2531,302734375;1460,05620116368;9;354,5285;False;2516,968;91,57443;496,4913;36,16719;143348,9
3;5309,63037109375;2534,70044869632;9;309,2488;True;4450;221,6312;869,4976;244,1656;8596306
4;5131,0869140625;2770,18363647461;9;301,8214;True;4450;222,3464;878,5392;75,88737;6810870
5;5380,75537109375;3600,17440562248;9;301,449;True;4450;223,4935;876,4102;179,1593;9307555
6;5647,77490234375;4096,39073486328;9;319,7052;True;4450;209,566;872,9513;159,0156;1,197775E+07
7;5629,5263671875;4095,80758538842;9;319,7052;True;4450;213,045;875,8374;115,595;1,179527E+07
8;5361,53662109375;3791,02209472656;9;278,9413;True;4450;203,306;874,985;154,2451;9115368
9;5667,83154296875;3841,10464630127;9;322,0142;True;4450;207,6692;877,4388;173,1523;1,217832E+07
10;5589,03759765625;3896,0536948204;9;272,4844;True;4450;213,7539;875,6978;185,4905;1,139037E+07
11;5504,12060546875;3465,94120389819;9;310,0767;True;4450;189,1025;872,9;242,0423;1,054121E+07
12;5542,8603515625;3603,67676502466;9;322,0142;True;4450;208,1287;874,3572;183,1127;1,092861E+07
13;5636,3359375;3114,09280498326;9;322,0142;True;4450;197,0369;867,2915;187,1086;1,186336E+07
14;5375,92041015625;3769,97121261358;10;322,5008;True;4450;219,7385;872,6749;222,0409;9259206
15;5567,6826171875;3333,68890829086;10;322,5008;True;4450;215,3799;871,6852;214,6448;1,117683E+07
16;5610,30126953125;4030,94872436523;10;322,5008;True;4450;204,0039;873,6146;153,1361;1,160302E+07
17;5565,5537109375;3966,16074384451;10;322,5008;True;4450;211,9189;866,8301;234,6463;1,115554E+07
18;5695,5869140625;4448,94880371094;10;320,2818;True;4450;214,3711;874,1976;142,9623;1,245587E+07
19;5527,33203125;3998,48830727339;10;313,5126;True;4450;231,8623;866,0631;176,3023;1,077332E+07
20;5548,8798828125;3619,86626477241;10;322,5008;True;4450;187,7349;876,957;231,2944;1,09888E+07
21;5553,05126953125;4084,88073241711;10;322,5008;True;4450;191,0244;868,0174;223,9761;1,103051E+07
22;5582,005859375;3589,01737060547;10;322,5008;True;4450;207,2012;864,2441;167,8523;1,132006E+07
23;5534,51171875;3566,92052166462;10;327,7365;True;4450;186,2427;861,9227;155,9635;1,084512E+07
24;5526,607421875;3703,44359384775;10;322,5008;True;4450;202,1909;864,2339;148,5854;1,076607E+07
25;5422,13232421875;3920,69794766903;10;322,5008;True;4450;207,4673;866,2709;185,9292;9721323
26;5655,8564453125;3984,11896972656;10;322,5008;True;4450;237,5151;878,86;138,6091;1,205856E+07
27;5589,615234375;3845,77932462692;10;321,6944;True;4450;193,0449;875,638;167,2068;1,139615E+07
28;5595,3642578125;4075,33156380653;10;321,4628;True;4450;198,4233;874,2366;167,26;1,145364E+07
29;5723,64453125;3972,30680024624;10;327,3585;True;4450;206,2319;867,7944;187,291;1,273645E+07
30;5718,7275390625;4097,06898276806;10;327,3585;True;4450;210,1582;869,8008;172,6817;1,268727E+07
