Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;403,400085449219 ;329,620805358887         ;                10 ;403,4001    ;False             ;2,667915     ;5,621184         ;0,474618          ;0,619605             ;898,2054
         2 ;403,400085449219 ;339,874853515625         ;                10 ;403,4001    ;False             ;0,9029925    ;5,243462         ;0,172213          ;0,3635357            ;1488,846
         3 ;463,661071777344 ;355,164385986328         ;                 9 ;463,6611    ;False             ;413,039      ;39,88161         ;125,3168          ;2,844788             ;34571,29
         4 ;463,661071777344 ;344,059043884277         ;                 9 ;463,6611    ;False             ;413,0652     ;40,83484         ;125,3808          ;9,241738             ;53964,42
         5 ;463,661071777344 ;341,941696166992         ;                 9 ;463,6611    ;False             ;413,3122     ;41,21085         ;126,5335          ;0,09878045           ;36917,66
         6 ;463,661071777344 ;339,648919677734         ;                 9 ;463,6611    ;False             ;413,3876     ;41,54581         ;127,597           ;3,344896             ;53822,72
         7 ;463,661071777344 ;349,594862365723         ;                 9 ;463,6611    ;False             ;413,2918     ;38,93823         ;127,5678          ;8,21244              ;35729,44
         8 ;469,163726806641 ;362,187547302246         ;                10 ;469,1637    ;False             ;6,413227     ;5,955078         ;0,1737429         ;0,2070444            ;496,7046
         9 ;469,163726806641 ;351,105603027344         ;                10 ;469,1637    ;False             ;6,316976     ;6,225403         ;0,3059685         ;0,5557811            ;495,8207
        10 ;469,163726806641 ;349,289205932617         ;                10 ;469,1637    ;False             ;6,522978     ;6,134094         ;0,25589           ;0,2069087            ;613,7574
        11 ;469,163726806641 ;347,758355712891         ;                10 ;469,1637    ;False             ;6,329902     ;6,188171         ;0,2680561         ;0,5536919            ;520,4218
        12 ;469,163726806641 ;337,496630096436         ;                10 ;469,1637    ;False             ;6,351464     ;6,089844         ;0,3047608         ;0,5053948            ;603,1724
        13 ;469,163726806641 ;343,744332885742         ;                10 ;469,1637    ;False             ;4,846108     ;5,010132         ;0,9672616         ;2,124724             ;202,715
        14 ;469,163726806641 ;339,648883056641         ;                10 ;469,1637    ;False             ;5,028687     ;5,068481         ;0,9921486         ;1,980961             ;186,2705
        15 ;469,163726806641 ;366,162945556641         ;                10 ;469,1637    ;False             ;6,514452     ;6,120483         ;0,27517           ;0,6337146            ;492,2855
        16 ;469,163726806641 ;343,201901245117         ;                10 ;469,1637    ;False             ;5,051721     ;5,096313         ;0,99125           ;1,943231             ;184,8642
        17 ;469,163726806641 ;354,23475189209          ;                10 ;469,1637    ;False             ;5,404831     ;5,451538         ;0,9914323         ;2,054143             ;153,0842
        18 ;469,163726806641 ;337,586653900146         ;                10 ;469,1637    ;False             ;6,372137     ;5,910522         ;0,2248335         ;0,3449731            ;467,0444
        19 ;469,163726806641 ;337,040830993652         ;                10 ;469,1637    ;False             ;4,820736     ;5,01001          ;0,9622208         ;1,900158             ;181,7518
        20 ;469,163726806641 ;354,534825134277         ;                10 ;469,1637    ;False             ;4,931943     ;5,079224         ;0,9710034         ;2,046557             ;139,8635
        21 ;469,163726806641 ;352,196699523926         ;                10 ;469,1637    ;False             ;6,396145     ;6,228149         ;0,2507089         ;0,3812937            ;597,9837
        22 ;469,163726806641 ;351,610025024414         ;                10 ;469,1637    ;False             ;6,363773     ;5,895752         ;0,1940064         ;0,4371501            ;503,0321
        23 ;469,163726806641 ;350,353622436523         ;                10 ;469,1637    ;False             ;4,866974     ;5,02417          ;0,968712          ;1,933028             ;184,5637
        24 ;469,163726806641 ;357,704125976563         ;                10 ;469,1637    ;False             ;6,409308     ;6,179199         ;0,2667629         ;0,3224616            ;547,5482
        25 ;469,163726806641 ;338,88532409668          ;                10 ;469,1637    ;False             ;6,383791     ;6,272461         ;0,1740801         ;0,1354802            ;441,4295
        26 ;469,163726806641 ;361,740867614746         ;                10 ;469,1637    ;False             ;5,051732     ;5,085205         ;0,9934176         ;1,99659              ;189,5019
        27 ;469,163726806641 ;350,411750030518         ;                10 ;469,1637    ;False             ;6,350677     ;6,324951         ;0,194128          ;0,2335771            ;896,6729
        28 ;469,163726806641 ;342,67124710083          ;                10 ;469,1637    ;False             ;5,045174     ;5,118896         ;0,9855979         ;1,594857             ;110,0453
        29 ;469,163726806641 ;352,242616271973         ;                10 ;469,1637    ;False             ;6,368683     ;6,29834          ;0,1913728         ;0,2517582            ;402,4188
        30 ;469,163726806641 ;354,030671691895         ;                10 ;469,1637    ;False             ;5,005532     ;5,077148         ;0,9858944         ;2,103784             ;200,2593
