Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;1706,109375;650,272689624131;9;354,6838;False;1297,97;34,88588;408,1393;178,0149;183788,9
2;2277,64624023438;986,356752854586;8;369,028;False;1730,938;48,71516;546,7084;-15,77027;214650,5
3;1944,96716308594;1047,21798973083;8;345,857;False;1492,127;36,86809;452,8401;20,29404;93353,41
4;2968,55834960938;1272,22298191562;9;354,6838;True;2280;45,15674;688,5584;160,1282;4001330
5;2763,4638671875;1724,38952989578;9;354,6838;False;2114,54;47,50162;648,9243;31,52754;1116835
6;2971,03442382813;1986,02689248919;9;340,5721;True;2280;47,83444;691,0345;74,45273;9038672
7;2784,19262695313;1285,77584391106;9;340,5721;False;2114,524;44,86496;669,669;58,21475;70256,81
8;2965,46215820313;1509,22621955872;10;385,1725;True;2280;45,43518;685,4622;127,8223;7785671
9;2967,61254882813;1704,5447549507;9;342,3947;True;2280;44,98041;687,6125;104,3103;9797972
10;2977,82421875;1528,67988884449;10;367,6238;True;2280;47,59174;697,8243;73,84511;6698050
11;2944,42944335938;2165,08947301805;10;367,6238;True;2280;43,05414;664,4295;111,5623;1,507955E+07
12;2983,54345703125;2281,30206554532;10;365,1522;True;2280;51,44604;703,5436;23,75968;8013799
13;2990,71875;1978,23859829903;10;366,9563;True;2280;49,74866;710,7186;-1,06748;1,122792E+07
14;2970,796875;1653,25880447626;10;366,9563;True;2280;46,0874;690,7969;73,9014;1697826
15;2957,59790039063;1867,33521493077;10;366,9563;True;2280;45,91919;677,5979;75,91256;1,237746E+07
16;2970,109375;2281,60397286415;10;402,583;True;2280;44,41882;690,1094;111,9833;9285768
17;2970,7109375;1992,82890867889;10;353,7035;True;2280;52,08447;690,711;46,84826;1402411
18;2875,82470703125;2221,51304931641;10;394,2457;False;2206,583;50,63171;669,2421;-12,34066;229243,3
19;2974,9013671875;1959,1780216217;10;332,5617;True;2280;50,94482;694,9014;95,41317;648098,3
20;2992,0810546875;2299,79083444849;10;394,2457;True;2280;59,29773;712,081;37,77169;3408983
21;2969,83129882813;2363,11602783203;10;330,2826;True;2280;47,99255;689,8312;61,69567;1,43856E+07
22;2997,525390625;2242,04740600586;10;346,4733;True;2280;46,09302;717,5254;116,1885;3227940
23;2969,3447265625;2084,95829812102;9;326,9999;True;2280;41,07263;689,3448;199,5297;1675430
24;2976,72802734375;2611,18347167969;10;325,4529;True;2280;47,27246;696,728;101,6225;5392184
25;2979,24462890625;1814,52563444376;9;325,0999;True;2280;47,51367;699,2448;79,6695;7540153
26;2980,85595703125;2061,04564170837;9;326,9999;True;2280;44,00916;700,856;78,95094;7759238
27;2966,22216796875;1929,70592431054;8;339,7797;True;2280;48,86841;686,2222;89,25625;2923082
28;2981,2880859375;2166,55102778673;9;351,1054;True;2280;45,7063;701,2881;78,84451;2881593
29;2957,61767578125;2218,5426651001;8;356,6585;True;2280;49,14233;677,6177;58,18706;6176981
30;2982,9287109375;1783,35454954952;8;350,522;True;2280;40,64136;702,9286;190,5351;5412279
