Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;598341,4375;99593,8922398367;9;311,691;False;1376,178;40,95821;434,7848;163,486;577694,6
2;1646584,625;301454,180770823;10;372,3521;True;2280;45,80185;722,1862;274,3771;4698115
3;1625032,75;634572,331997442;9;367,2046;False;2253,796;42,83829;721,0204;22,62092;756082,7
4;1660934;820403,577849618;10;403,8201;True;2280;48,58383;728,4798;270,8999;2194633
5;1661105,125;802130,603369141;10;372,3521;True;2280;48,67749;728,5549;290,8635;2,039497E+07
6;1642497,625;912151,63235606;10;411,4772;True;2280;43,09918;720,3937;186,437;130373,9
7;1645568,25;735397,509765625;10;416,7368;True;2280;45,88745;721,7405;316,1337;8715014
8;1649490,25;926705,0515625;10;387,9504;True;2280;49,75293;723,4606;77,9785;3795491
9;1632586,5;780320,476105976;10;441,6498;True;2280;42,85754;716,0467;401,6479;1,277646E+07
10;1638532,375;810135,932861328;10;432,4661;True;2280;46,95441;718,6545;114,6075;8320758
11;1650087,875;960534,904482269;10;407,4993;True;2280;45,64703;723,7228;265,1721;9716577
12;1626061,25;939881,26348877;10;397,3214;True;2280;46,11688;713,1848;293,5634;1,703501E+07
13;1638274,25;988778,106130254;10;397,3214;True;2280;46,37476;718,5413;136,2532;8220290
14;1577770,75;854774,755835945;10;343,3233;True;2280;48,06738;692,0047;221,5342;4661548
15;1664703,5;1024802,98691406;10;413,9945;True;2280;42,21692;730,1331;300,2636;1,665597E+07
16;1610484,25;780545,684033203;10;370,7776;False;2247,319;49,47278;716,6246;107,8877;737291,8
17;1652221,625;833581,487835445;10;401,7126;True;2280;45,98328;724,6586;104,9806;1,923705E+07
18;1645914,25;983354,25703125;10;387,4343;True;2280;39,56909;721,8922;331,4084;1,937594E+07
19;1658125,875;978691,860754395;10;423,9247;True;2280;45,63184;727,2482;130,676;2,006158E+07
20;1654545,75;1111007,875;10;413,33;True;2280;39,23291;725,678;436,5212;6349376
21;1649932,5;1138619,00478059;10;481,6482;True;2280;52,23022;723,6546;68,16326;5251636
22;1639540,375;914895,695611811;10;437,237;True;2280;53,35693;719,0967;178,5421;110643,7
23;1657489,5;833865,50460301;10;490,1515;True;2280;52,67676;726,9691;77,11251;3210567
24;1630681,5;773171,105522931;10;416,2072;True;2280;40,07434;715,2112;419,7123;2093249
25;1650126,75;817976,077795428;10;465,6605;True;2280;42,63965;723,7398;398,8016;1,826331E+07
26;1640999,75;772191,414166343;10;429,1389;True;2280;42,6709;719,7368;354,629;8600998
27;1631130,875;696209,686443657;10;406,2381;True;2280;47,3103;715,4083;158,4289;200417,3
28;1629652,25;782993,624044502;10;402,4631;True;2280;46,77319;714,7598;158,0606;6139847
29;1664128,875;832453,095068359;10;445,2686;True;2280;51,68921;729,8811;41,76351;3248486
30;1657106,25;882453,506077805;10;369,3397;True;2280;39,42676;726,801;406,5341;1,700714E+07
