Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;710,32666015625;148,995358563828;9;340,0145;False;1335,325;43,78178;426,6394;79,28941;44115,74
2;1311,77941894531;412,473690202832;9;341,0499;True;2280;39,69352;717,7939;315,5941;9898855
3;1312,08532714844;615,928956515342;8;322,6013;True;2280;42,80096;720,853;236,559;1,592025E+07
4;1312,11706542969;794,267011587135;8;322,6013;True;2280;39,507;721,171;401,9099;106894,4
5;1311,90368652344;935,658369064331;9;348,6324;True;2280;42,91833;719,0374;219,2824;1,104078E+07
6;1311,73193359375;922,053178019822;9;348,6324;True;2280;46,17001;717,3198;270,5098;1,211068E+07
7;1311,87243652344;833,241055744886;8;335,0676;True;2280;47,06631;718,7242;184,0643;4021552
8;1311,23266601563;868,090882873535;9;358,0116;True;2280;52,94568;712,327;127,1028;1505966
9;1311,01245117188;906,255432844162;9;337,2732;True;2280;47,02844;710,124;132,2878;1,656034E+07
10;1311,06970214844;836,176158806682;9;337,2732;True;2280;43,65649;710,6975;147,4058;9860376
11;1312,12634277344;989,409088391066;9;337,2732;True;2280;49,10565;721,2632;136,8563;1,747023E+07
12;1310,33337402344;1147,15123901367;9;337,2732;True;2280;43,64563;703,3342;264,5161;1,92467E+07
13;1312,09948730469;985,820674753189;9;337,2732;True;2280;45,89545;720,9945;211,1891;2,151927E+07
14;1311,47290039063;825,635232871864;9;330,7739;True;2280;51,73853;714,7288;156,4783;1,187944E+07
15;1312,08068847656;918,17060546875;9;342,3369;True;2280;49,1604;720,8065;108,5416;4828949
16;1311,24841308594;929,531729125977;9;344,8329;True;2280;43,24438;712,4836;254,6951;2,645863E+07
17;1312,22290039063;906,406819152832;9;351,0745;True;2280;48,92322;722,229;164,6877;2962491
18;1311,72583007813;950,167644882202;9;342,3369;True;2280;39,7113;717,2582;320,6711;3792372
19;1311,96337890625;933,231304067373;9;339,0523;True;2280;46,69849;719,6333;165,0584;1,750056E+07
20;1312,30041503906;955,631958761811;9;352,5297;True;2280;48,90076;723,0037;185,1094;1,728619E+07
21;1312,05444335938;901,52489746511;9;352,5297;True;2280;45,80334;720,5448;192,3674;2,894061E+07
22;1311,33911132813;1010,22057800293;9;344,0497;True;2280;39,90698;713,3911;364,1291;1,570028E+07
23;1310,95849609375;954,835968780518;10;348,0877;True;2280;46,71179;709,5852;198,5527;1,925088E+07
24;1312,03125;981,032177734375;9;390,4245;True;2280;42,5437;720,3125;172,8278;2,126629E+07
25;1312,82092285156;871,442342805862;9;348,665;True;2280;51,83362;728,2087;10,15321;1,229622E+07
26;1311,94079589844;1098,84976109415;9;348,665;True;2280;46,42139;719,4085;139,4232;6885616
27;1312,06762695313;929,495772053301;8;335,7769;True;2280;50,1449;720,6761;115,1502;4307347
28;1311,27307128906;1102,88882751465;9;340,347;True;2280;46,16296;712,7302;189,5403;5211632
29;1312,36828613281;1012,171192706;9;318,2488;True;2280;42,48145;723,6829;285,4857;449240,2
30;1310,01599121094;1090,33244018555;9;318,2488;True;2280;49,0708;700,1599;117,5275;1,329956E+07
