Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;3418,7998046875  ;666,722770681931         ;                 9 ;297,9065    ;True              ;        2760 ;123,1279         ;800,9391          ;10,76272             ;3412003
         2 ;3630,43237304688 ;1803,83658416271         ;                 9 ;345,1348    ;True              ;        2760 ;87,8998          ;834,5098          ;54,46718             ;1295677
         3 ;3702,96435546875 ;2658,76653590202         ;                 9 ;354,9047    ;True              ;        2760 ;90,83612         ;839,5508          ;29,38042             ;570355,4
         4 ;3672,75512695313 ;2732,25485963821         ;                 9 ;361,6749    ;True              ;        2760 ;99,03088         ;854,4452          ;39,67162             ;872447,6
         5 ;3739,20629882813 ;2931,03802292235         ;                 9 ;354,9047    ;True              ;        2760 ;76,09418         ;851,8632          ;34,4782              ;207935,8
         6 ;3728,041015625   ;2561,00848154798         ;                 9 ;342,8391    ;True              ;        2760 ;79,42694         ;886,0635          ;30,00642             ;319589,6
         7 ;3518,55322265625 ;2765,76882331371         ;                 9 ;359,3792    ;True              ;        2760 ;108,7348         ;852,4216          ;17,90916             ;2414467
         8 ;3656,03637695313 ;2703,8029304266          ;                 9 ;342,306     ;True              ;        2760 ;83,06799         ;840,1138          ;34,7882              ;1039637
         9 ;3586,91870117188 ;2634,11659240723         ;                 9 ;340,1109    ;True              ;        2760 ;86,75269         ;838,8887          ;53,85403             ;1730813
        10 ;3753,35009765625 ;2858,97778320313         ;                 9 ;340,2123    ;True              ;        2760 ;100,0797         ;866,5059          ;55,249               ;66498,55
        11 ;3627,78564453125 ;3061,71002807617         ;                 9 ;334,0811    ;True              ;        2760 ;89,00745         ;859,335           ;38,97584             ;1322143
        12 ;3689,78149414063 ;2328,29810267384         ;                 9 ;340,2123    ;True              ;        2760 ;102,7754         ;796,7173          ;45,34413             ;702185,7
        13 ;3751,31176757813 ;3019,02744140625         ;                 9 ;340,2123    ;True              ;        2760 ;88,92468         ;815,3513          ;39,36539             ;86882,97
        14 ;3686,03002929688 ;3132,80764274597         ;                 9 ;363,9413    ;True              ;        2760 ;87,81287         ;848,9836          ;37,40418             ;739699,4
        15 ;3567,85571289063 ;2662,59833984375         ;                 9 ;326,5358    ;True              ;        2760 ;84,6864          ;843,8034          ;46,78684             ;1921443
        16 ;3748,42749023438 ;2853,0085144043          ;                 9 ;338,6118    ;True              ;        2760 ;93,91907         ;875,7631          ;37,75787             ;115726,3
        17 ;3684,33056640625 ;3047,66640625            ;                 9 ;345,0264    ;True              ;        2760 ;88,18506         ;800,6923          ;47,1408              ;756694,3
        18 ;3692,27856445313 ;2831,52058577836         ;                 8 ;315,2598    ;True              ;        2760 ;83,29785         ;771,5778          ;27,64548             ;677215,3
        19 ;3750,05932617188 ;2884,22833333015         ;                 8 ;328,5262    ;True              ;        2760 ;77,02173         ;823,2875          ;41,96566             ;99406,98
        20 ;3700,30859375    ;2808,14513889737         ;                 8 ;327,7203    ;True              ;        2760 ;105,0786         ;766,7833          ;67,60831             ;596912,9
        21 ;3742,4638671875  ;2877,48344726562         ;                 9 ;320,9013    ;True              ;        2760 ;112,1101         ;826,8811          ;44,99846             ;175361,2
        22 ;3744,77905273438 ;2913,32505493164         ;                 8 ;360,6866    ;True              ;        2760 ;75,3479          ;866,5345          ;37,92416             ;152209,2
        23 ;3707,8056640625  ;3032,36939697266         ;                 8 ;360,6866    ;True              ;        2760 ;78,82007         ;867,5313          ;43,31622             ;521943,5
        24 ;3697,84521484375 ;2375,53175502764         ;                 9 ;320,9013    ;True              ;        2760 ;96,57544         ;846,7446          ;42,86175             ;621548,8
        25 ;3741,53759765625 ;2687,56200376749         ;                 8 ;360,6866    ;True              ;        2760 ;80,4707          ;838,8617          ;40,75802             ;184623
        26 ;3663,03857421875 ;2730,74005076885         ;                 9 ;319,8532    ;True              ;        2760 ;103,8855         ;839,549           ;37,32269             ;969613,9
        27 ;3695,28637695313 ;2971,89019610286         ;                 8 ;368,7434    ;True              ;        2760 ;80,646           ;840,7595          ;38,90685             ;647135,7
        28 ;3698,24609375    ;2687,95386533141         ;                 8 ;368,7434    ;True              ;        2760 ;84,02197         ;842,4454          ;43,18224             ;617539,4
        29 ;3722,23779296875 ;2797,37471930683         ;                 8 ;370,5805    ;True              ;        2760 ;83,18921         ;852,7325          ;43,3879              ;377621,6
        30 ;3731,7255859375  ;2918,91436037123         ;                 9 ;317,7968    ;True              ;        2760 ;108,3706         ;832,7223          ;37,66163             ;282743
