Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;2505,9228515625;579,742014515027;9;312,8713;False;2526,458;159,61;500,4169;-60,81517;205348,3
2;2888,19750976563;1056,30127708614;9;336,4627;False;2922,827;157,5837;578,4639;-81,31814;346297,3
3;5218,97607421875;1746,73075939976;10;390,7302;True;4450;232,2385;879,283;230,2895;2310241
4;5283,81689453125;2416,24399544597;10;390,7302;True;4450;214,5385;873,2371;158,8382;1661832
5;5394,0009765625;3649,27951878831;10;393,161;True;4450;205,9236;871,4881;253,6019;559990
6;5424,7705078125;3276,95568388402;10;379,5132;True;4450;200,6274;870,4907;177,2629;252293,6
7;5401,25927734375;3610,63686556369;10;386,7011;True;4450;196,9529;863,7341;269,816;487407,9
8;5383,56396484375;4111,50317106843;10;386,2928;True;4450;222,9611;868,7896;128,9534;664360,4
9;5393,8974609375;4491,33002311587;10;379,5132;True;4450;192,9366;875,6169;173,7952;561027,1
10;5418,06494140625;4024,43115409017;10;379,5132;True;4450;218,8958;874,1747;157,6217;319349,8
11;5401,83837890625;3563,63377880231;10;373,5208;True;4450;227,9702;877,0854;107,1856;481615,5
12;5381,6005859375;2948,65335046109;10;373,5208;True;4450;200,4929;873,2479;298,7126;683992,8
13;5414,16455078125;3398,71020789593;10;373,5208;True;4450;234,0732;874,7826;258,2075;358355,9
14;5401,95947265625;3921,74497112185;10;386,4394;True;4450;208,4216;875,5481;162,2171;480403,9
15;5420,08203125;3752,24427321404;10;373,5208;True;4450;209,9265;870,666;175,2187;299180,6
16;5380,30029296875;3375,31778330142;10;403,0694;True;4450;205,9185;869,7656;206,3746;696995,4
17;5405,58984375;3628,85665535033;10;403,0694;True;4450;197,2842;864,2175;197,9272;444103,6
18;5405,8671875;3633,58454571068;10;403,0694;True;4450;238,3672;875,6096;166,0641;441328,4
19;5400,73291015625;2952,83806132078;10;347,4341;True;4450;194,897;872,4386;258,5934;492673,1
20;5409,56884765625;4013,48484164774;10;405,1224;True;4450;170,5024;862,142;259,1022;404313,1
21;5418,3759765625;3824,35623168945;10;392,5218;True;4450;188,9414;874,6208;174,1423;316239,6
22;5424,0888671875;4056,94120756537;10;405,4477;True;4450;195,1021;870,5677;314,431;259111,4
23;5408,626953125;4300,68671875;10;405,4477;True;4450;220,8164;869,6447;200,8095;413730,1
24;5428,189453125;4588,27009277344;10;405,4477;True;4450;227,5825;864,7806;256,6726;218104,4
25;5418,20458984375;4124,75380309075;10;408,7391;True;4450;190,7202;868,3362;298,5234;317953,8
26;5390,3603515625;4315,99826473445;10;349,1957;True;4450;233,7646;874,4337;180,632;596396,3
27;5411,53759765625;4026,95991491079;10;408,7391;True;4450;202,2549;865,5786;282,0605;384626,2
28;5419,73388671875;4564,57462301254;10;408,7391;True;4450;198,3618;875,3757;234,4018;302661
29;5434,8857421875;4479,2619140625;10;408,7391;True;4450;194,6421;871,7883;282,4842;151140,4
30;5415,26611328125;3496,24965139925;10;408,7391;True;4450;205,4302;869,7914;196,3347;347338,2
